525,401.397,421.493,589.049,467.965,411.574,690.999,3763.098,2773.055,570.402,440.969,426.061,416.973,409.106,384.897,362.155,333.431,319.324,300.336,289.695,280.974,276.413,267.951,261.910,257.226,246.057,236.403,225.727,214.701,204.721,192.767,179.692,165.959,152.563,136.177,126.239,118.660,111.813,109.250,104.274,99.718,94.279,89.509,91.305,94.961,82.869,71.467,64.871,59.865,55.056,53.041,51.315,47.077,40.114,35.422,33.292,
530,356.687,348.177,501.821,505.470,387.103,474.803,1943.083,4088.886,1204.808,406.527,394.954,381.502,371.024,353.401,330.108,307.620,292.403,276.147,264.873,258.955,251.046,245.848,239.903,233.588,227.095,215.586,205.287,197.079,187.789,176.996,165.847,153.956,142.632,126.314,116.321,110.268,104.361,101.330,96.594,93.652,88.925,83.762,81.435,85.539,84.455,72.462,62.968,57.588,53.593,51.376,48.162,46.935,42.537,36.579,32.971,
535,318.350,315.007,374.043,523.806,389.054,436.215,681.585,3544.540,2663.335,430.964,364.438,356.757,342.679,326.148,303.271,283.787,267.946,251.252,241.474,236.624,229.846,222.280,218.719,211.895,205.264,197.212,188.200,179.630,171.883,163.381,152.686,141.837,130.868,117.771,106.909,101.188,97.099,94.153,90.710,87.291,82.728,78.379,74.856,73.744,78.261,75.063,63.252,55.806,51.573,49.649,45.691,43.124,43.381,38.806,33.146,
540,274.669,279.204,298.405,467.069,424.929,400.120,411.871,1740.444,4011.627,961.441,334.324,329.539,315.453,297.096,277.576,256.428,243.385,231.069,221.291,212.912,209.152,204.296,197.145,192.156,185.257,178.898,173.092,162.491,156.592,148.450,138.941,128.974,118.932,106.790,98.824,92.579,90.022,86.857,84.544,81.075,76.539,72.536,69.683,66.556,67.148,70.904,64.685,54.800,49.342,47.195,43.766,40.822,40.216,38.794,34.865,
545,256.995,254.191,253.277,353.405,447.435,398.566,371.426,542.221,3428.988,2356.347,383.955,294.773,283.644,270.288,250.937,233.642,219.989,208.507,196.924,193.228,188.124,181.536,176.317,173.713,166.598,161.474,153.807,148.350,142.800,133.861,125.340,116.416,108.483,97.173,90.146,85.022,82.536,79.341,77.558,73.793,70.814,66.860,63.682,61.566,58.444,61.890,63.177,54.908,47.160,44.575,41.599,39.063,36.910,35.816,35.797,
550,238.858,219.865,223.141,267.723,424.619,417.176,341.203,323.394,1678.369,3575.755,956.585,267.772,261.146,247.153,227.018,210.357,200.294,189.655,179.496,175.022,170.018,165.134,159.133,157.389,150.717,145.411,140.092,134.971,128.671,121.375,114.279,107.007,98.204,88.590,81.742,77.608,74.394,73.049,70.638,67.818,64.688,62.548,59.216,56.695,53.698,53.221,56.897,54.976,46.940,42.072,38.530,36.838,34.575,32.126,33.009,
555,202.595,200.296,200.294,223.279,331.431,468.159,315.928,289.174,477.895,3140.024,2310.922,320.164,235.884,222.960,203.832,191.383,181.441,171.358,162.403,158.854,151.914,147.325,144.554,139.895,136.148,131.504,124.921,120.626,116.758,110.139,102.804,97.252,89.251,80.789,74.193,70.592,68.341,66.693,63.870,61.982,59.475,56.960,54.604,51.578,49.226,47.585,48.219,51.396,47.206,41.214,36.875,34.357,32.413,30.257,28.980,
560,185.855,180.093,175.018,190.800,244.647,464.711,336.458,258.798,258.710,1521.464,3459.780,919.289,214.010,200.310,184.508,173.166,164.157,153.474,147.367,140.979,137.516,133.278,128.938,125.435,121.299,117.245,113.673,108.134,103.776,99.032,92.067,86.431,80.412,72.650,67.079,63.997,61.515,60.177,58.314,56.464,53.949,51.236,49.187,47.046,45.184,43.357,42.224,44.003,45.499,41.394,34.675,31.774,29.922,27.739,27.103,
565,163.540,161.819,157.961,170.004,187.257,384.086,385.103,237.430,230.084,415.279,2884.568,2282.529,261.693,181.992,164.710,155.328,148.467,137.168,130.653,128.286,122.983,118.952,115.270,111.806,109.547,104.675,100.575,96.148,92.504,87.590,82.468,78.453,72.794,65.273,59.970,57.718,56.016,53.922,52.660,50.661,49.001,47.048,44.814,42.745,40.763,39.120,37.854,37.498,39.919,40.450,35.174,29.489,27.848,26.196,24.571,
570,155.577,150.781,148.631,149.878,161.460,279.911,403.014,246.212,204.335,197.153,1283.748,3447.368,861.677,161.988,149.238,139.030,132.549,122.985,116.786,112.277,109.512,106.340,103.733,100.996,97.418,93.723,90.797,86.253,83.237,78.962,74.105,69.653,63.995,58.674,54.051,51.504,49.901,48.428,47.447,46.103,44.249,42.227,40.514,38.743,37.239,35.709,34.396,32.601,32.937,36.389,34.075,29.412,26.164,23.955,22.759,
575,136.647,133.392,124.101,136.156,141.111,204.666,362.769,281.235,190.301,176.396,326.406,2881.765,2327.485,242.961,135.828,122.478,115.464,109.345,104.529,102.438,98.417,94.879,92.455,88.661,86.721,83.341,80.110,76.823,73.322,69.891,65.518,61.951,57.676,51.739,48.082,46.267,44.443,43.734,43.164,41.240,40.067,37.594,36.841,34.961,32.955,32.046,31.093,29.906,28.408,30.499,31.939,28.769,24.693,22.488,20.901,
580,124.345,112.632,116.357,117.865,131.620,167.968,269.385,312.133,188.194,163.275,156.815,1276.340,3576.812,915.232,121.989,110.505,103.054,97.076,92.139,89.407,86.677,85.177,81.593,78.547,76.043,73.742,70.488,67.700,64.750,62.433,58.553,55.716,50.799,46.441,42.823,40.644,39.700,38.940,37.924,37.008,35.311,33.868,32.273,31.341,29.887,29.098,27.675,26.878,25.609,25.278,27.245,28.131,23.789,21.145,19.356,
585,121.455,110.405,105.482,101.995,110.445,147.462,189.532,303.966,213.970,145.603,140.467,293.918,2954.619,2264.874,191.733,98.990,93.020,86.632,83.134,79.829,76.794,73.530,71.179,69.959,67.378,64.918,62.550,60.408,58.153,55.693,51.469,49.076,46.023,41.428,38.399,36.517,35.560,34.365,33.754,33.332,31.417,30.473,28.671,28.603,26.975,26.287,25.047,24.314,23.122,22.414,22.804,24.627,23.765,20.245,18.041,
590,115.075,92.596,92.030,96.273,97.472,128.195,144.725,243.175,248.020,141.972,127.977,125.920,1291.925,3189.610,747.639,90.453,82.584,78.112,72.864,70.884,69.271,66.537,63.732,61.771,60.157,57.278,55.379,53.808,50.772,49.185,45.985,43.746,40.347,37.537,34.114,32.500,30.997,30.894,30.423,29.498,27.997,27.011,26.231,25.427,24.201,23.201,22.533,21.811,20.558,20.343,19.571,20.171,22.116,20.462,17.474,
595,101.766,88.146,82.776,79.140,90.777,119.631,123.885,168.269,264.507,153.669,118.926,113.524,274.197,2511.563,1950.693,153.589,74.670,68.835,65.591,63.629,61.514,58.472,58.000,54.683,52.975,50.489,49.478,47.212,45.554,42.969,40.421,38.180,35.859,32.772,31.061,28.738,27.810,27.539,26.840,26.164,24.893,24.434,23.212,22.506,21.516,21.149,20.291,19.406,18.423,18.286,17.742,17.032,18.442,19.148,17.101,
600,96.555,85.211,72.735,71.476,75.113,99.674,108.952,121.820,221.745,179.267,110.803,104.150,96.876,1000.511,2880.049,699.433,67.038,61.709,57.807,56.832,54.204,51.794,49.162,48.559,46.629,44.917,43.575,41.312,39.765,37.848,35.910,34.414,31.475,28.111,27.737,26.169,24.762,24.576,24.007,22.657,22.197,21.340,20.208,20.126,19.112,18.384,18.087,16.919,16.501,16.145,15.491,14.986,15.271,16.652,16.600,
605,79.654,69.317,60.834,63.770,68.291,91.544,98.461,101.654,156.999,200.016,116.139,92.203,85.613,194.156,2287.800,1739.723,145.904,54.331,52.118,49.452,47.601,45.776,44.118,42.882,41.556,39.626,37.772,36.657,35.109,32.912,32.005,29.343,26.985,25.040,24.507,23.923,21.788,21.563,20.873,20.653,19.414,19.314,18.174,17.817,17.041,16.378,15.827,15.556,14.789,14.485,13.703,13.252,13.059,13.487,15.199,
610,80.410,61.260,57.616,54.788,64.004,80.694,86.665,90.774,114.309,196.175,137.936,85.966,79.103,73.695,1009.541,2541.243,645.560,49.924,45.354,44.002,42.004,39.967,38.520,37.328,35.363,34.356,33.321,32.129,30.878,28.836,28.068,25.458,24.343,22.178,20.880,20.684,20.342,18.937,18.990,17.878,17.571,16.780,15.843,15.569,15.366,14.750,14.388,13.685,13.048,12.707,12.320,12.134,11.357,11.280,12.629,
615,71.082,58.119,52.339,48.745,56.836,74.917,79.352,79.057,88.035,151.385,162.821,87.201,71.015,62.893,188.968,2046.928,1662.345,100.399,39.055,37.814,36.494,34.867,33.522,32.321,31.365,30.418,29.160,27.730,26.433,25.470,24.101,22.420,21.217,19.409,18.270,17.726,18.316,16.804,16.350,15.884,15.543,14.681,14.303,14.163,12.945,12.985,12.429,12.154,11.479,11.319,11.021,10.274,10.036,9.739,9.849,
620,66.453,58.411,50.652,48.730,51.480,64.262,69.620,69.585,73.742,104.679,166.677,99.398,65.101,56.879,51.902,833.397,2362.625,518.452,35.933,32.197,32.034,31.012,29.443,28.382,27.440,26.602,25.765,23.939,23.134,22.145,20.755,19.686,18.615,16.627,15.469,15.050,15.635,15.990,14.313,14.258,13.340,12.673,12.227,12.246,11.579,11.168,10.778,10.521,10.145,9.815,9.605,9.233,8.854,8.606,8.293,
625,60.539,44.513,45.692,42.091,44.415,60.808,67.022,65.750,70.409,76.012,138.923,124.750,65.219,53.530,45.144,150.492,1843.897,1377.928,86.951,29.541,27.456,27.065,26.278,25.492,24.457,23.225,21.984,21.067,20.442,19.580,18.629,17.836,16.508,15.075,14.087,13.176,13.046,14.166,13.552,12.392,11.717,11.609,11.033,10.661,10.410,10.015,9.867,9.539,8.819,8.842,8.655,8.421,8.068,7.512,7.525,
630,59.106,45.912,37.895,36.650,41.076,54.076,58.551,59.021,61.734,64.890,98.503,141.463,72.213,46.481,42.756,38.743,770.388,2032.795,452.663,27.284,25.225,24.361,23.575,22.392,21.173,20.782,19.742,18.574,17.820,17.570,16.300,15.778,14.642,13.061,12.433,12.275,11.631,11.810,12.783,11.427,10.368,10.148,10.030,9.566,9.426,9.077,8.981,8.562,8.114,7.996,7.599,7.228,7.320,7.010,6.727,
635,54.769,37.622,35.292,34.518,40.946,51.260,52.908,55.700,56.369,58.856,71.021,126.996,91.085,45.456,36.630,33.173,120.438,1639.435,1279.542,79.874,22.144,21.441,20.844,20.341,18.600,18.221,17.096,16.736,16.114,15.384,14.385,13.785,13.052,11.838,10.895,10.729,10.283,10.350,11.109,11.251,9.412,9.101,9.003,8.366,8.166,8.312,7.921,7.705,7.332,7.033,6.848,6.433,6.218,6.259,6.027,
640,50.686,40.041,30.921,34.724,35.421,48.407,53.702,52.444,54.010,54.041,58.443,96.557,110.788,51.737,34.327,28.199,29.000,678.058,1837.496,452.460,21.621,18.711,17.863,16.978,16.856,16.504,15.648,14.805,14.293,13.682,12.885,12.006,11.060,10.551,10.080,9.491,9.196,9.380,8.942,10.062,9.857,8.073,7.974,7.666,7.258,7.303,7.015,6.754,6.351,6.357,6.100,5.950,5.814,5.412,5.474,
645,46.734,37.326,29.279,32.870,32.753,43.288,48.016,48.801,53.750,52.571,55.505,70.932,116.165,65.376,31.009,26.772,25.184,117.945,1443.392,1184.576,64.654,16.583,16.908,15.522,15.214,14.019,13.654,13.178,12.445,11.770,11.557,10.581,9.934,9.443,9.144,8.466,8.423,8.567,8.222,8.333,9.232,7.791,7.048,6.838,6.717,6.724,6.181,6.146,5.767,5.672,5.529,5.191,5.159,4.882,5.033,
650,47.829,35.759,29.811,27.257,28.603,40.015,42.478,44.719,47.431,48.038,47.804,53.283,97.371,82.847,34.026,23.844,22.272,22.882,596.286,1692.015,353.853,16.755,14.797,13.399,13.510,12.575,12.082,11.683,10.960,10.707,9.927,9.570,9.081,8.345,7.762,7.673,7.491,7.482,7.382,7.054,7.662,8.106,6.898,6.244,6.111,5.905,5.618,5.525,5.266,5.042,4.803,5.017,4.642,4.454,4.285,
655,48.182,35.713,28.683,27.273,27.031,40.366,42.888,43.331,46.068,45.316,47.384,46.363,70.224,95.569,40.802,22.968,19.876,18.135,93.235,1321.165,996.904,58.684,13.320,11.953,11.505,11.050,10.871,10.081,9.928,9.061,8.722,8.240,7.940,7.093,6.933,7.031,6.863,6.711,6.317,6.405,6.044,7.265,6.768,5.723,5.509,5.192,5.082,4.834,4.610,4.676,4.318,4.390,4.290,3.881,4.036,
660,50.669,32.021,29.430,24.265,26.357,37.841,38.876,39.037,44.522,45.274,43.451,43.106,47.815,86.616,56.188,22.800,18.786,16.457,16.864,529.073,1487.027,343.194,12.499,10.541,10.050,9.832,9.141,8.460,8.357,8.153,8.001,7.148,6.864,6.177,6.007,6.121,5.900,6.051,5.784,5.659,5.551,5.682,6.712,5.858,4.795,4.724,4.505,4.418,4.205,4.026,3.890,3.650,3.501,3.683,3.467,
665,46.264,29.671,26.981,24.788,30.159,32.596,35.858,35.252,40.995,44.085,41.983,41.733,41.220,65.755,73.097,26.858,17.965,15.179,14.628,86.050,1224.901,931.927,53.149,9.294,8.678,8.194,7.852,7.718,7.470,7.003,6.309,6.448,5.760,5.574,5.198,5.186,5.196,5.271,5.024,4.744,4.857,4.780,5.457,6.101,4.645,4.197,3.998,3.859,3.805,3.512,3.478,3.282,3.164,3.095,3.197,
670,51.960,34.522,23.890,20.318,26.834,30.075,35.697,35.981,37.994,40.344,40.846,39.321,38.147,43.570,73.249,37.632,17.112,14.872,13.494,14.377,523.473,1360.773,312.389,9.037,7.587,7.399,6.920,6.820,6.387,5.881,5.642,5.203,5.264,4.921,4.660,4.444,4.281,4.477,4.311,4.199,4.074,4.014,3.998,5.557,4.876,3.775,3.581,3.427,3.093,3.276,3.041,2.923,2.866,2.737,2.718,
675,55.636,30.205,24.156,22.257,22.798,29.872,35.168,33.496,37.521,39.012,40.392,37.880,36.466,31.868,60.461,52.966,18.615,13.788,12.454,11.911,87.915,1108.457,841.632,44.252,6.821,6.080,5.894,5.308,5.309,5.363,5.107,5.018,4.028,4.310,4.024,3.663,3.788,3.937,4.063,3.756,3.608,3.465,3.459,3.944,5.135,4.105,3.075,2.988,2.876,2.802,2.641,2.625,2.419,2.482,2.373,
680,95.117,24.591,24.567,21.303,23.603,25.691,31.752,30.605,36.405,36.050,35.990,36.386,32.310,27.584,39.714,58.800,26.725,13.513,12.291,10.295,11.041,464.591,1258.825,279.491,6.636,5.135,5.019,4.678,4.428,4.376,4.138,3.823,3.631,3.451,3.624,3.292,3.110,3.292,3.374,3.099,3.056,3.033,2.986,2.954,4.152,4.855,3.108,2.702,2.680,2.484,2.478,2.229,2.121,2.117,2.099,
685,157.664,32.992,22.635,20.516,20.479,26.778,28.804,28.561,32.706,35.314,33.168,32.920,31.103,26.500,25.372,53.509,37.205,13.986,11.265,10.483,9.283,72.572,1026.811,770.120,44.268,4.562,4.152,4.062,3.644,3.831,3.382,3.436,3.249,3.179,2.880,2.815,2.879,2.993,3.009,3.016,2.816,2.789,2.696,2.593,2.837,4.513,3.948,2.521,2.242,2.244,1.914,2.044,1.999,1.900,1.974,
690,198.669,47.144,18.847,14.769,17.330,23.671,28.517,28.392,31.441,31.923,31.756,31.149,30.277,24.375,19.881,38.428,47.903,17.498,10.959,10.171,8.652,9.095,431.585,1136.773,260.750,5.395,3.563,3.740,3.356,3.294,3.006,3.053,2.658,2.607,2.503,2.286,2.589,2.606,2.621,2.582,2.421,2.518,2.393,2.245,2.267,2.981,4.109,3.004,1.960,1.922,2.063,1.917,1.795,1.606,1.834,
695,177.608,78.844,19.671,15.196,14.770,23.876,26.607,27.056,30.491,30.200,30.063,29.192,27.468,22.344,19.491,25.393,47.854,25.493,11.392,9.985,8.845,7.480,71.115,929.423,681.645,35.691,3.342,3.164,3.251,2.842,2.739,2.734,2.675,2.056,2.177,2.208,2.326,2.216,2.343,2.346,2.209,2.296,1.967,1.961,1.971,2.160,3.257,3.859,2.117,1.967,1.664,1.708,1.655,1.685,1.506,
700,147.298,113.452,20.976,13.894,17.210,23.576,26.580,24.629,26.304,26.713,28.160,27.054,25.301,21.951,17.413,17.999,37.132,34.795,13.897,9.944,8.712,7.167,7.780,391.594,988.939,228.921,4.291,2.886,2.468,2.419,2.410,2.388,2.103,1.788,1.889,1.958,1.868,2.050,1.835,1.893,2.029,1.991,1.771,1.898,1.820,1.871,2.201,3.577,3.053,1.752,1.480,1.453,1.302,1.476,1.405,
