525,108.060,155.539,337.805,193.048,108.952,240.398,2308.340,1615.503,155.337,85.972,82.458,81.338,83.626,82.537,80.732,83.237,83.440,83.210,82.489,83.581,83.975,80.156,77.257,73.839,68.242,62.725,57.961,52.364,46.331,42.171,37.523,31.911,27.196,23.210,20.136,17.921,16.414,15.339,13.886,12.949,12.568,12.389,18.645,26.034,18.488,10.306,7.538,6.730,6.314,6.752,9.331,9.096,5.849,4.665,4.656,
530,98.301,95.976,260.578,267.359,112.388,122.592,1070.512,2512.254,608.483,82.361,74.227,73.570,74.572,73.683,74.445,73.922,74.677,72.304,74.485,74.346,73.353,71.323,69.178,65.624,61.505,56.354,52.086,46.670,42.863,38.248,33.840,28.819,25.213,21.378,18.629,16.946,15.508,14.266,13.452,12.048,11.682,11.098,12.050,19.627,23.055,14.404,8.470,6.460,6.101,6.056,6.683,9.330,8.349,5.292,4.453,
535,90.219,81.203,158.659,308.779,142.804,108.037,258.468,2211.522,1587.002,122.154,71.367,68.562,70.295,67.881,66.377,65.122,65.867,66.779,66.128,66.948,65.870,63.836,61.530,59.136,54.764,51.518,46.940,42.272,39.012,34.967,31.233,27.118,23.254,19.645,17.457,15.946,14.692,13.837,12.529,11.406,10.767,10.205,9.866,12.471,20.584,19.282,10.713,6.930,5.904,5.615,5.656,6.708,9.570,7.523,4.734,
540,81.922,79.380,92.711,268.967,208.304,101.340,104.047,995.849,2720.362,509.970,64.768,59.789,61.226,62.254,59.106,58.328,59.231,57.255,58.054,59.129,58.937,57.459,55.266,52.475,48.280,45.646,42.061,37.835,34.801,31.512,27.971,24.500,21.070,18.213,15.898,14.827,13.235,12.267,11.659,10.777,10.218,9.654,9.080,8.992,13.112,19.511,15.422,8.354,5.871,5.438,5.246,5.056,6.729,9.074,6.848,
545,73.821,69.744,68.002,167.374,260.037,128.633,91.802,207.595,2083.192,1467.915,109.439,55.463,54.384,53.622,51.715,54.175,52.467,51.865,51.678,51.694,52.180,50.290,49.550,46.285,44.119,39.757,37.666,33.983,31.281,28.484,25.543,22.465,19.260,16.703,14.428,13.605,12.085,11.565,10.911,10.304,9.252,8.894,8.215,8.237,8.431,13.805,17.458,11.783,6.452,5.315,4.949,4.546,4.740,6.805,9.350,
550,68.880,64.210,59.429,93.694,253.083,198.368,80.422,80.757,853.355,2264.713,552.274,52.787,50.018,48.668,46.982,46.406,47.396,46.488,46.384,46.271,46.662,44.645,43.200,41.416,38.542,36.626,33.751,30.587,28.271,25.644,22.960,20.338,17.397,15.113,13.260,12.219,11.562,10.661,10.047,9.363,8.989,8.311,7.827,7.283,7.423,8.670,14.535,14.802,8.814,5.539,4.566,4.340,4.281,4.415,7.450,
555,56.073,55.251,53.533,61.282,176.565,266.558,90.984,67.744,174.500,1861.136,1493.408,97.347,46.241,43.711,41.578,42.329,41.944,40.735,40.717,41.031,41.116,39.191,38.281,36.276,34.628,32.348,30.311,27.522,24.621,23.039,20.588,18.397,16.214,14.005,12.259,11.134,10.705,10.131,9.254,8.740,8.187,7.629,6.887,6.871,6.677,6.655,8.982,14.115,12.048,7.095,4.699,4.183,3.893,3.772,4.533,
560,60.807,47.784,50.700,50.920,100.976,296.029,135.461,64.451,62.195,796.980,2242.668,464.669,41.381,39.035,37.436,36.385,36.904,36.236,36.502,35.352,35.787,35.194,34.242,31.895,30.726,29.173,27.001,24.882,22.503,20.635,18.546,16.178,14.946,12.955,11.190,10.456,9.743,8.946,8.766,7.831,7.667,7.311,6.505,6.398,6.110,6.033,6.028,9.715,13.081,9.993,5.563,4.014,3.597,3.401,3.576,
565,69.792,48.492,44.404,43.797,58.942,228.611,208.947,67.353,57.027,163.397,1714.886,1259.361,76.193,35.879,34.756,32.913,31.860,32.517,31.379,31.687,32.093,31.047,29.494,28.316,26.866,25.722,23.418,21.609,20.198,18.599,16.724,14.435,13.368,11.534,10.198,9.208,8.635,8.446,8.112,7.418,6.889,6.735,6.123,6.302,5.563,5.413,5.430,5.883,9.776,11.472,7.197,4.330,3.588,3.341,3.203,
570,64.916,47.655,38.550,41.365,44.244,132.002,260.237,101.347,57.151,58.423,676.931,1912.005,424.570,33.305,30.636,29.402,28.428,28.658,28.014,27.605,27.732,27.467,26.376,25.355,23.747,22.463,20.892,19.030,18.245,16.719,14.732,13.176,12.129,10.609,9.614,8.700,8.123,7.987,7.167,6.615,6.732,6.023,6.082,5.703,5.294,5.269,4.862,4.629,6.085,10.149,9.307,5.418,3.473,3.114,2.929,
575,88.416,50.361,41.410,36.326,37.484,73.621,242.800,160.345,63.443,58.264,144.557,1598.525,1259.614,80.935,27.124,25.705,25.131,24.388,24.891,24.521,24.578,23.410,23.267,22.273,20.852,19.865,18.292,17.218,15.719,14.907,13.796,12.024,10.738,9.524,8.767,8.148,7.531,7.231,6.719,6.393,5.947,5.605,5.391,5.452,5.068,4.868,4.670,4.400,4.270,6.491,9.411,7.521,4.011,2.871,2.665,
580,95.788,55.877,37.229,35.211,35.285,50.285,163.729,217.302,87.541,60.750,59.500,692.137,1946.933,455.162,25.387,22.570,23.218,21.492,22.257,21.922,21.836,21.220,20.332,19.536,18.609,17.431,16.179,15.153,14.252,12.971,11.953,10.905,9.813,8.848,7.739,7.266,6.726,6.538,6.196,5.922,5.495,5.153,5.064,4.998,4.828,4.582,4.309,3.917,3.719,4.096,7.051,8.600,5.667,3.408,2.568,
585,93.164,51.359,33.486,30.162,35.153,44.453,89.715,223.308,130.348,63.354,56.791,131.479,1662.177,1243.952,63.750,19.993,19.851,19.204,19.767,18.654,19.047,18.481,18.088,17.247,16.464,15.472,14.658,13.667,12.396,11.787,10.839,9.546,8.752,7.895,6.990,6.755,6.047,5.832,5.701,5.248,5.064,4.968,4.803,4.863,4.494,4.399,4.140,3.731,3.508,3.398,4.256,7.232,7.359,4.548,2.767,
590,102.112,53.513,35.687,29.292,31.992,45.314,56.847,168.515,181.650,69.419,58.642,48.459,723.400,1789.464,371.486,19.995,17.082,17.008,17.611,17.602,16.748,16.185,15.885,14.642,14.668,13.397,12.845,11.923,11.266,10.381,9.697,8.778,7.592,7.432,6.564,5.867,5.481,5.300,5.198,4.833,4.736,4.521,4.487,4.659,4.261,4.141,3.873,3.582,3.212,2.954,3.139,4.732,7.266,6.032,3.492,
595,104.434,45.879,32.065,27.763,32.199,43.845,47.998,105.986,207.278,95.181,56.952,46.011,128.346,1442.288,1085.079,72.738,16.302,15.501,15.090,15.093,14.030,13.980,13.909,13.354,12.675,12.337,11.358,10.482,10.096,9.058,8.788,7.866,7.066,6.853,6.255,5.542,5.164,4.940,4.793,4.561,4.347,4.227,4.159,4.103,4.114,3.962,3.796,3.235,2.977,2.847,2.753,2.911,5.187,6.451,4.735,
600,94.394,49.854,28.779,27.404,28.142,38.025,43.850,64.712,176.837,136.648,60.763,41.290,30.480,562.650,1599.635,378.596,15.599,13.309,13.885,13.256,13.332,12.726,12.663,11.700,11.371,10.859,10.147,9.226,8.588,8.144,7.704,7.186,6.543,5.847,5.876,5.232,4.389,4.307,4.314,4.185,4.041,3.929,3.606,3.809,3.584,3.681,3.450,3.125,2.598,2.548,2.495,2.348,3.142,5.170,5.876,
605,96.856,52.212,30.397,26.026,28.309,36.627,44.058,51.109,119.896,172.785,75.839,40.538,27.462,93.472,1260.754,972.317,59.480,12.286,12.086,11.283,11.862,11.006,10.538,10.731,9.910,9.528,8.795,8.651,7.836,7.129,6.779,6.210,5.806,5.296,5.339,5.206,4.332,3.880,3.803,3.759,3.557,3.723,3.580,3.692,3.419,3.446,3.234,2.781,2.552,2.422,2.313,2.162,2.183,3.340,5.084,
610,99.596,49.155,29.640,25.396,26.044,35.546,38.798,46.950,77.078,164.727,103.465,40.943,26.560,21.123,531.834,1374.182,336.538,11.311,10.438,10.807,10.206,9.768,9.659,9.211,8.954,8.610,8.081,7.424,7.006,6.580,6.196,5.619,5.202,4.783,4.339,5.081,4.592,3.653,3.623,3.448,3.376,3.286,3.117,3.199,3.226,3.102,2.841,2.494,2.440,2.292,2.078,2.113,2.049,2.364,3.839,
615,89.440,42.041,27.774,27.306,27.406,28.800,38.396,41.170,52.804,126.060,135.280,47.654,23.571,19.219,83.094,1065.486,862.078,35.845,9.288,9.525,8.924,8.316,8.606,7.780,7.818,7.396,6.816,6.376,6.024,5.622,5.355,5.082,4.812,4.486,4.020,4.089,4.596,3.504,3.298,2.923,2.970,2.983,2.739,3.111,2.927,2.943,2.549,2.371,2.198,1.965,1.958,2.003,1.939,1.885,2.361,
620,71.085,41.740,27.088,26.746,22.980,29.733,34.780,40.354,46.695,78.808,145.115,66.779,24.051,17.925,17.545,406.440,1211.578,236.835,9.508,7.720,8.057,7.416,7.254,6.721,6.467,5.954,6.505,5.798,5.354,4.876,4.728,4.141,4.195,3.693,3.625,3.389,3.854,4.086,3.217,2.866,2.766,2.571,2.712,2.599,2.654,2.663,2.488,2.158,2.072,1.932,1.847,1.771,1.562,1.728,1.682,
625,67.394,38.595,27.035,23.886,25.292,30.172,35.680,34.414,42.005,50.629,119.633,99.925,26.407,17.896,15.376,64.133,930.246,663.877,40.086,7.296,7.254,6.850,6.992,6.311,6.122,5.710,5.393,5.093,4.817,4.582,4.339,4.351,3.665,3.358,2.974,2.997,2.866,3.822,3.647,2.583,2.516,2.462,2.425,2.508,2.474,2.445,2.330,2.066,1.810,1.785,1.680,1.723,1.512,1.611,1.648,
630,66.860,35.789,26.680,22.895,23.092,30.737,32.764,33.333,38.714,39.273,77.199,117.153,39.077,17.175,15.267,15.144,379.647,1024.494,232.457,6.843,6.496,6.304,6.276,5.466,5.175,4.981,5.082,4.690,4.451,4.154,3.888,3.438,3.420,3.266,2.775,2.710,2.594,3.026,3.724,2.685,2.513,2.336,2.467,2.230,2.068,2.153,2.122,1.856,1.750,1.697,1.548,1.387,1.346,1.433,1.467,
635,59.358,32.096,22.702,23.228,24.194,28.494,27.840,30.778,34.793,35.909,48.595,107.357,62.854,18.933,14.306,12.104,53.091,895.724,665.923,33.523,5.438,5.585,5.421,4.906,4.780,4.758,4.337,4.082,3.908,3.719,3.496,3.178,2.905,2.639,2.533,2.519,2.347,2.373,2.894,3.459,2.420,2.246,2.205,2.117,2.167,2.092,1.978,1.679,1.563,1.562,1.466,1.424,1.333,1.377,1.383,
640,57.345,27.531,25.308,23.542,21.092,26.228,26.877,27.243,32.290,33.395,35.545,76.913,89.088,27.617,14.100,12.354,11.257,422.817,942.415,217.754,5.855,4.990,4.718,4.647,4.502,4.269,3.915,3.763,3.617,3.283,3.053,3.042,2.767,2.889,2.403,2.343,2.399,2.204,2.121,3.131,2.859,2.126,2.063,2.017,1.943,2.053,1.761,1.609,1.504,1.535,1.441,1.344,1.294,1.306,1.337,
645,45.423,29.108,22.259,18.713,22.437,24.823,24.997,28.013,28.788,30.793,31.743,47.840,94.007,46.797,14.699,12.113,9.437,64.531,722.863,548.548,29.445,4.510,4.431,3.900,3.887,3.583,3.607,3.398,3.106,3.173,2.992,2.815,2.355,2.404,2.451,2.318,2.266,2.042,1.917,2.434,3.142,2.403,1.776,1.718,1.882,1.773,1.765,1.613,1.439,1.407,1.168,1.399,1.197,1.253,1.242,
650,52.325,27.138,21.181,21.862,21.626,25.490,23.036,26.497,29.029,28.366,29.116,31.344,76.844,67.135,19.044,11.770,9.452,9.173,292.561,769.521,181.397,5.014,4.037,3.633,3.361,3.331,3.119,3.040,3.017,2.677,2.753,2.493,2.263,2.220,2.069,2.009,1.848,2.042,1.851,1.794,2.492,2.917,1.916,1.740,1.800,1.685,1.543,1.572,1.357,1.242,1.280,1.386,1.134,1.156,1.180,
655,48.080,25.576,26.269,21.057,21.294,24.298,24.225,23.565,26.747,26.384,27.625,26.764,50.958,79.866,30.168,12.488,10.570,7.679,50.626,601.894,491.559,35.087,3.379,3.429,3.372,3.088,2.897,2.772,2.723,2.564,2.240,2.201,2.023,2.017,1.858,1.991,1.878,1.901,1.856,1.695,1.803,2.880,2.474,1.694,1.651,1.621,1.458,1.342,1.283,1.209,1.311,1.239,1.113,1.145,1.191,
660,44.968,27.859,24.057,19.151,21.315,23.037,23.876,25.004,26.512,26.526,27.993,25.762,32.552,74.451,50.060,13.643,10.190,7.556,8.072,252.184,725.366,198.963,4.037,2.646,2.973,3.150,2.723,2.639,2.442,2.334,2.095,2.035,1.988,1.786,1.687,1.676,1.926,1.683,1.556,1.681,1.785,1.977,2.987,2.174,1.603,1.470,1.368,1.373,1.273,1.299,1.231,1.311,1.269,1.221,1.074,
665,35.534,23.667,25.688,18.521,22.574,21.614,22.777,23.725,23.901,27.404,27.106,24.798,24.771,55.192,66.275,20.569,10.530,8.244,7.174,40.485,604.051,489.320,23.581,2.669,2.517,2.299,2.185,2.346,2.271,2.223,1.895,1.827,1.731,1.698,1.567,1.398,1.566,1.772,1.559,1.322,1.424,1.549,2.104,2.803,1.624,1.329,1.392,1.244,1.169,1.093,1.168,1.266,1.208,1.122,1.145,
670,49.239,26.537,25.253,19.848,18.479,23.123,22.985,23.222,25.569,25.289,26.945,25.003,22.808,34.352,70.371,34.850,11.327,8.367,7.269,6.771,293.087,687.995,158.419,3.358,2.420,1.987,2.349,2.172,1.805,1.758,1.826,1.808,1.605,1.650,1.547,1.418,1.403,1.633,1.315,1.511,1.300,1.390,1.433,2.569,2.203,1.422,1.356,1.319,1.213,1.108,1.097,1.163,1.089,1.167,1.055,
675,60.088,28.955,24.768,20.241,18.248,22.254,22.195,21.995,24.783,24.112,25.532,26.568,23.716,24.247,58.561,51.401,15.215,8.922,7.623,6.482,52.022,527.880,447.740,18.473,2.232,2.066,1.996,1.873,1.724,1.572,1.596,1.680,1.380,1.507,1.442,1.454,1.301,1.500,1.514,1.250,1.353,1.499,1.284,1.690,2.677,1.907,1.182,1.252,1.049,0.989,1.076,0.983,1.070,1.052,1.058,
680,93.597,26.526,22.436,19.940,22.135,19.763,23.724,24.124,22.178,22.272,25.230,24.989,23.676,21.103,38.837,59.791,24.343,9.207,7.599,6.418,6.265,218.806,670.734,122.694,2.569,1.820,1.593,1.721,1.512,1.590,1.676,1.331,1.415,1.309,1.332,1.228,1.186,1.311,1.384,1.317,1.190,1.316,1.168,1.345,2.076,2.667,1.456,1.179,1.094,1.106,1.082,0.996,0.955,1.180,1.011,
685,131.896,31.787,24.620,22.323,20.247,20.465,22.682,21.690,22.203,25.125,24.251,25.077,25.251,21.448,25.320,53.223,38.750,11.062,8.301,6.882,5.668,36.169,522.628,334.966,18.901,1.584,1.693,1.500,1.537,1.579,1.327,1.402,1.181,1.201,1.164,1.346,1.108,1.220,1.338,1.389,1.211,1.174,1.127,1.193,1.411,2.521,2.300,1.108,1.058,1.052,1.033,1.090,1.046,1.041,1.057,
690,152.076,43.006,19.572,21.090,20.243,21.540,23.002,21.025,24.006,21.290,23.727,23.802,23.237,21.406,20.015,40.893,49.423,16.094,8.579,6.777,5.669,5.443,192.389,495.764,121.424,2.531,1.671,1.335,1.391,1.380,1.244,1.285,1.040,0.945,1.143,1.299,1.310,1.194,1.075,1.273,1.287,1.251,1.020,1.097,1.279,1.504,2.729,1.526,0.971,0.970,1.070,1.089,1.040,1.044,1.023,
695,154.836,71.309,22.239,22.524,19.741,20.661,22.985,20.157,20.070,21.387,23.756,24.488,23.406,21.604,19.121,25.855,50.052,25.314,9.369,7.090,5.950,4.662,29.542,397.024,312.077,17.888,1.557,1.452,1.471,1.384,1.305,1.190,1.277,1.043,1.184,1.140,1.114,1.190,1.054,1.235,1.396,1.148,1.129,1.104,1.269,1.078,1.942,2.300,1.098,0.920,1.035,1.029,0.984,0.976,1.017,
700,131.264,105.309,25.120,21.128,19.070,20.794,23.038,21.643,19.862,21.782,22.146,23.249,22.861,21.296,19.488,19.179,38.865,35.580,11.500,7.593,6.115,4.954,4.735,173.669,460.244,111.941,2.185,1.333,1.376,1.383,1.188,1.071,1.149,1.015,1.064,0.883,1.085,0.987,1.086,0.967,1.189,1.178,0.986,1.343,1.073,1.098,1.233,2.149,1.805,0.969,0.928,0.955,0.983,0.787,0.893,
