515,1138.365,1283.265,1082.947,926.266,969.977,2407.274,2038.965,1020.103,874.421,703.705,583.771,500.571,469.318,451.349,447.773,447.794,459.344,461.752,467.655,471.664,478.674,474.899,472.800,470.260,464.416,452.450,437.625,419.990,398.166,369.615,336.837,303.245,263.938,223.888,191.515,165.629,139.585,121.115,99.789,83.454,72.800,73.018,66.617,47.690,36.072,31.513,28.374,25.294,25.057,27.283,24.078,21.943,21.622,21.416,22.478,
520,997.456,1053.729,1063.891,845.308,807.578,1547.768,2577.171,1170.778,786.432,633.686,518.505,446.206,418.265,405.207,402.987,395.963,401.943,405.026,409.903,419.478,425.920,431.032,431.866,431.295,429.178,422.795,412.523,398.137,378.536,352.473,324.011,292.159,255.853,215.445,183.802,158.125,134.867,114.983,95.999,78.307,66.145,61.009,62.917,53.542,37.540,30.868,27.536,24.470,22.884,25.436,25.998,22.033,20.587,20.107,21.595,
525,874.514,861.199,973.166,804.171,724.519,974.911,2273.326,1710.338,733.532,557.450,461.591,398.232,366.444,356.280,347.194,344.635,350.478,353.720,360.595,367.281,378.283,388.503,392.931,399.041,396.761,395.468,387.498,375.780,356.229,337.055,308.089,275.951,242.783,204.302,173.257,149.345,127.625,108.279,89.705,74.655,61.595,52.607,51.197,54.153,41.908,31.064,26.569,23.833,21.683,22.427,24.620,23.952,20.740,19.364,19.969,
530,758.341,718.759,834.006,804.919,660.391,798.950,1407.414,2126.587,916.605,501.602,414.133,352.773,328.717,315.550,306.189,300.772,305.839,307.957,316.475,327.358,341.067,348.100,356.564,364.192,369.716,367.471,361.280,350.599,336.692,314.995,289.356,259.677,228.707,192.368,164.357,140.786,119.395,101.633,84.604,69.221,58.052,48.329,42.666,45.664,44.900,34.134,25.928,22.678,20.322,20.106,20.990,23.252,22.516,19.159,18.757,
535,695.639,646.729,665.450,785.491,613.678,713.165,810.521,1827.744,1409.640,461.385,365.021,313.945,288.590,276.952,271.227,262.865,268.823,273.773,283.444,291.120,303.250,313.111,325.929,334.295,339.787,340.222,334.335,327.013,314.193,295.884,271.229,242.860,214.191,180.451,152.753,131.104,111.627,94.132,78.600,64.542,53.888,44.901,38.255,36.407,40.722,37.600,27.282,21.656,19.613,19.140,19.177,19.701,22.466,20.545,18.176,
540,612.663,562.831,542.924,690.167,635.531,640.136,633.510,1079.252,1839.219,609.951,321.835,279.591,256.713,245.742,234.483,232.361,234.301,237.876,246.997,258.772,270.055,280.534,294.601,303.170,309.977,312.268,310.613,301.865,290.056,272.161,251.646,226.395,197.977,166.616,141.616,120.848,102.536,86.933,72.050,60.017,49.404,41.445,35.318,31.143,31.834,36.294,30.361,21.823,18.566,18.156,17.851,17.154,18.681,21.071,19.137,
545,529.318,492.222,455.662,543.116,632.424,605.032,562.926,566.592,1540.673,1075.981,311.503,246.061,227.371,214.086,204.920,201.932,203.769,205.655,215.088,226.829,239.486,251.535,264.258,274.741,282.050,285.323,282.497,276.180,267.155,250.576,230.223,206.656,181.081,152.618,130.296,111.442,94.059,79.693,66.032,54.490,45.571,37.697,32.188,28.908,25.677,29.489,31.998,24.444,18.060,17.128,16.619,15.841,15.814,17.282,20.394,
550,488.762,431.352,396.636,422.123,580.444,613.333,493.289,446.400,859.693,1463.588,501.178,218.108,200.659,190.322,177.974,174.181,178.883,182.096,188.581,200.268,215.195,224.304,237.619,249.882,255.724,259.159,259.080,252.030,244.604,228.597,210.906,188.260,164.260,139.237,118.289,101.895,86.570,72.706,60.681,49.649,41.483,34.954,29.612,26.222,22.683,22.886,27.349,26.303,19.569,16.393,15.357,14.693,14.342,14.493,17.612,
555,416.750,374.025,353.944,352.918,469.663,634.020,447.330,387.300,413.991,1288.833,965.099,215.247,176.956,164.773,156.112,153.912,155.103,159.439,167.346,177.538,189.003,202.865,212.977,223.154,230.959,234.644,232.689,229.867,219.849,209.369,192.069,171.195,150.196,126.367,106.462,91.813,77.833,65.897,54.767,45.391,37.773,31.771,27.498,23.686,20.832,19.408,21.146,24.605,21.997,16.773,14.384,13.336,13.370,13.116,13.950,
560,369.507,326.676,303.143,307.590,348.301,601.944,446.075,335.718,306.031,699.760,1331.707,387.748,155.291,143.853,137.055,134.075,135.527,138.639,145.579,154.051,166.359,178.548,190.664,199.642,207.257,212.655,209.683,205.918,198.795,186.304,172.328,154.180,134.147,112.518,95.895,81.750,69.631,58.611,48.502,40.404,34.212,28.647,24.804,21.791,19.217,17.693,16.693,19.426,21.508,18.955,14.180,12.776,12.110,11.971,12.240,
565,321.716,289.660,267.621,270.617,278.731,492.937,481.307,309.564,266.608,286.809,1091.516,807.823,158.726,126.085,120.768,117.120,118.996,119.362,125.717,136.309,147.294,158.065,167.511,178.832,187.478,188.648,188.963,183.729,177.836,167.547,154.951,137.950,120.395,101.281,86.009,73.259,62.385,53.237,43.607,36.759,30.554,26.251,22.253,19.871,17.470,16.058,14.912,15.036,18.182,19.665,15.129,12.138,11.324,11.026,11.100,
570,281.922,248.374,237.167,228.856,235.241,370.544,492.041,302.493,231.992,187.321,520.043,1145.717,326.406,110.000,103.514,102.774,102.162,103.820,111.517,119.207,128.055,139.395,148.953,157.951,164.046,167.529,167.805,164.880,158.860,148.758,135.534,121.317,107.814,89.230,76.067,64.368,55.301,46.541,39.217,32.801,27.297,23.188,20.304,17.869,15.719,14.547,13.220,12.611,13.499,17.389,16.373,12.696,10.536,9.842,10.183,
575,231.601,219.033,198.522,204.084,200.747,268.903,434.675,323.058,204.837,163.357,187.619,947.215,726.027,123.927,90.949,87.164,88.553,91.371,97.879,103.761,112.735,122.436,132.084,141.152,145.824,149.392,149.963,145.353,141.407,131.804,120.638,108.365,95.624,79.753,66.902,57.584,49.079,41.615,34.855,29.482,24.586,20.538,18.133,15.857,14.131,13.253,12.289,11.330,10.867,13.207,16.156,13.802,10.631,9.279,9.102,
580,208.077,191.386,178.863,177.486,175.367,227.719,330.465,357.539,198.246,143.081,123.192,434.235,1047.258,316.738,79.940,75.481,76.399,79.878,82.771,90.249,99.959,107.483,114.895,123.744,128.114,131.344,130.858,128.350,124.346,116.380,106.523,94.777,83.319,70.376,58.910,50.821,43.043,37.018,30.945,25.850,21.595,18.812,16.099,14.349,12.717,11.711,11.194,9.971,9.513,9.806,12.807,14.354,11.316,8.876,8.121,
585,189.129,166.831,159.407,148.414,155.138,190.186,233.203,335.169,217.962,124.096,105.908,142.488,867.966,700.468,90.904,65.879,65.796,69.319,73.270,79.679,85.584,94.351,102.313,107.513,112.553,115.078,115.000,113.220,108.624,102.286,94.568,83.228,73.508,61.603,51.805,44.786,38.091,32.644,27.191,23.267,19.373,16.501,14.454,12.991,11.643,10.288,10.078,8.822,8.323,8.378,9.780,12.229,12.236,9.587,7.915,
590,151.100,136.825,130.337,132.618,133.317,171.376,176.337,268.110,253.882,118.288,95.377,82.437,409.246,974.028,228.655,57.989,58.078,59.190,63.428,69.021,75.683,82.680,88.180,93.961,99.378,101.375,101.490,99.552,96.718,89.326,81.998,73.353,64.479,54.422,45.467,38.634,33.196,29.086,24.118,20.443,17.319,14.987,13.049,11.564,10.321,9.528,8.800,8.191,7.528,7.478,7.556,9.166,11.298,10.299,8.040,
595,132.082,119.470,112.610,118.262,117.674,145.846,147.824,179.094,261.113,127.452,81.476,73.334,118.468,748.234,547.038,69.772,50.835,50.866,54.813,59.099,65.772,71.867,77.978,83.346,87.124,88.240,88.241,86.445,82.955,78.088,71.812,63.357,56.341,47.778,40.419,34.224,29.099,25.064,21.151,18.294,15.759,12.979,11.751,10.482,9.319,8.621,7.884,7.448,6.750,6.639,6.796,6.926,9.066,10.105,8.730,
600,113.583,103.670,98.342,99.886,101.287,128.511,130.222,125.213,219.631,160.627,77.144,64.012,62.523,309.117,781.103,199.751,43.340,44.311,46.847,50.992,56.435,61.967,67.377,71.616,75.588,77.035,78.540,75.769,72.475,67.901,61.516,55.274,47.858,41.090,35.224,29.784,25.707,21.825,18.662,15.826,13.522,11.867,10.319,9.339,8.298,7.689,7.086,6.600,5.993,6.049,5.945,5.800,6.434,8.477,8.743,
605,100.818,92.272,87.547,86.990,89.034,109.842,108.945,101.834,153.226,186.601,83.551,55.178,51.945,82.415,620.701,471.981,59.965,39.411,41.874,44.692,49.085,54.263,57.806,62.967,65.577,66.769,66.130,64.974,62.978,59.365,53.206,47.798,41.904,34.935,30.451,26.783,22.341,19.100,16.501,13.965,11.851,10.440,9.248,8.189,7.412,6.791,6.438,5.886,5.403,5.352,5.280,5.160,5.381,6.377,8.273,
610,83.286,78.844,69.814,75.097,76.984,98.552,98.318,83.954,100.004,173.661,108.018,50.771,45.239,42.589,270.862,688.422,179.469,34.283,35.677,38.982,43.116,47.144,50.491,54.810,56.378,58.119,57.619,56.135,53.906,50.356,46.380,41.178,36.112,30.134,26.345,23.165,20.003,17.091,14.289,12.284,10.467,9.109,8.195,7.247,6.531,6.237,5.626,5.180,4.784,4.838,4.805,4.614,4.553,4.786,6.405,
615,73.681,73.528,64.006,64.233,66.228,84.816,82.100,74.584,70.167,131.727,136.189,54.550,39.960,37.713,66.077,561.344,427.498,41.825,28.975,33.131,36.679,39.672,42.973,45.345,48.595,49.360,48.883,48.086,46.134,42.910,39.477,35.280,30.639,26.184,22.210,19.267,17.260,14.961,12.385,10.779,9.145,8.051,7.157,6.693,5.667,5.531,4.947,4.632,4.281,4.253,4.290,4.130,4.118,3.976,4.448,
620,53.341,60.774,54.345,58.375,56.743,71.261,70.201,62.400,58.575,80.239,142.665,71.036,35.012,31.596,30.606,238.726,579.211,139.067,26.165,27.499,30.288,34.382,36.568,38.998,40.975,42.306,41.409,40.816,39.335,36.624,32.955,29.905,26.050,22.383,18.944,16.709,15.146,13.339,11.059,9.454,8.019,7.304,6.405,5.684,5.249,4.679,4.452,3.967,3.831,3.775,3.777,3.478,3.495,3.511,3.567,
625,46.881,52.863,48.166,52.210,51.587,62.975,64.157,55.386,49.727,50.443,115.711,99.098,36.448,29.298,26.299,52.486,446.107,336.375,36.426,24.413,26.927,29.658,32.012,33.794,35.594,36.151,36.147,35.560,34.119,32.128,29.041,26.202,23.023,19.272,16.148,14.608,12.567,11.745,10.016,8.395,7.066,6.422,5.712,5.195,4.490,4.257,3.998,3.794,3.618,3.466,3.462,3.217,3.280,3.147,3.258,
630,48.042,46.268,44.158,44.336,43.474,59.847,58.013,50.079,47.372,41.852,75.099,115.313,46.875,25.574,22.803,22.780,184.606,486.668,113.159,21.907,23.653,26.023,28.502,30.234,31.008,32.237,31.395,30.733,29.345,27.684,25.652,22.830,20.199,17.160,14.485,11.976,10.977,9.953,9.282,7.537,6.409,5.772,5.269,4.831,4.158,3.857,3.931,3.464,3.050,3.177,2.992,3.185,2.896,2.724,2.979,
635,40.107,32.044,35.341,39.925,41.247,51.255,48.313,42.855,42.544,35.012,44.044,106.304,70.393,23.983,19.687,19.535,39.852,383.962,285.447,30.666,19.845,22.369,24.784,26.456,26.984,27.132,27.035,26.834,25.315,24.202,21.875,19.379,17.120,15.056,12.446,11.010,9.972,8.218,8.196,7.088,5.933,5.110,4.688,4.209,3.934,3.510,3.321,3.038,2.799,2.890,2.843,2.700,2.646,2.744,2.653,
640,39.427,34.110,32.697,34.545,34.661,46.070,44.183,41.367,36.800,32.020,31.642,75.314,89.830,32.235,17.976,17.037,17.161,166.579,412.311,105.836,17.710,18.953,20.731,22.202,23.430,24.097,23.467,23.825,22.194,20.830,19.209,16.767,14.591,12.495,10.502,9.573,8.370,7.127,6.593,6.437,5.728,4.709,4.064,3.854,3.670,3.255,2.964,2.756,2.619,2.686,2.533,2.365,2.442,2.345,2.526,
645,39.496,28.842,28.295,29.793,33.755,41.361,41.875,36.239,30.895,27.732,27.534,45.382,96.573,49.566,16.693,15.387,15.153,35.995,328.106,250.225,24.686,16.820,17.964,18.964,19.988,20.300,20.722,19.590,19.280,17.486,16.039,14.588,12.916,10.775,9.646,8.399,7.472,6.807,5.721,5.299,5.651,4.405,3.750,3.316,2.931,2.908,2.814,2.543,2.337,2.458,2.348,2.157,2.244,2.200,2.294,
650,29.762,29.632,24.353,27.512,29.028,41.157,35.933,32.059,29.489,26.215,24.600,27.466,77.847,68.304,19.876,13.485,12.499,14.207,153.461,354.769,81.467,14.770,15.428,16.942,17.317,17.331,17.495,17.488,16.483,16.008,13.938,12.261,11.043,9.530,8.082,7.365,6.271,6.032,5.074,4.505,4.312,4.719,3.465,2.928,2.818,2.683,2.512,2.277,2.138,2.158,2.130,2.047,2.123,2.018,1.984,
655,29.509,23.147,22.417,25.442,25.502,35.201,32.705,28.606,26.054,23.818,22.823,22.769,48.902,79.769,29.106,12.954,11.715,11.725,33.879,277.838,201.084,21.838,13.432,14.264,15.072,15.244,14.951,14.785,13.868,13.169,12.191,10.890,9.786,8.288,6.952,6.262,5.758,5.073,4.514,4.058,3.580,4.038,3.579,2.743,2.651,2.485,2.227,2.099,1.948,1.943,1.928,1.738,1.826,1.705,1.794,
660,19.547,19.607,21.070,20.820,21.193,28.753,28.737,25.207,24.279,21.133,21.985,20.431,28.225,71.518,46.318,13.764,11.227,10.866,11.403,119.499,290.431,76.340,12.136,12.770,12.492,12.663,12.917,12.789,12.089,11.348,10.143,9.006,7.950,6.880,5.859,5.806,4.989,4.429,3.924,3.493,3.088,3.163,3.572,2.897,2.469,2.240,2.093,1.976,1.801,1.751,1.713,1.722,1.582,1.643,1.729,
665,17.101,18.907,19.540,21.639,20.637,29.021,26.688,23.986,22.270,20.309,18.752,19.160,19.883,49.878,61.528,18.516,10.357,9.776,10.397,27.152,236.690,179.347,17.907,10.651,10.409,10.662,11.058,10.724,10.093,9.485,8.647,7.629,6.588,5.552,5.137,4.391,4.265,3.935,3.234,3.013,2.663,2.500,3.041,3.040,2.256,2.082,1.896,1.646,1.593,1.607,1.623,1.581,1.485,1.494,1.478,
670,23.513,15.148,17.927,19.235,18.548,23.913,25.621,21.674,20.412,19.136,19.229,18.142,17.925,28.854,65.278,31.640,10.414,9.817,9.279,10.085,105.356,249.619,63.302,9.013,8.849,9.099,9.115,8.734,8.646,7.688,7.232,6.255,5.608,4.973,4.277,4.008,3.638,3.335,3.347,2.985,2.434,2.159,2.172,2.707,2.438,1.986,1.715,1.595,1.482,1.453,1.444,1.327,1.334,1.337,1.498,
675,34.871,17.633,16.403,19.309,18.468,24.492,23.673,20.140,21.239,18.635,18.996,18.709,16.439,18.395,52.803,47.913,13.748,9.234,9.194,8.588,24.822,206.704,156.247,15.436,7.436,7.312,7.994,7.256,6.898,6.511,5.710,5.463,5.042,4.317,3.535,3.245,2.930,3.157,2.720,2.357,2.364,1.915,1.817,2.076,2.700,2.104,1.504,1.392,1.378,1.332,1.365,1.224,1.125,1.181,1.479,
680,52.278,18.269,17.005,17.726,16.352,22.778,22.633,18.032,19.224,18.789,17.770,16.827,16.551,14.306,33.644,57.312,23.026,9.495,9.736,8.228,8.759,92.073,225.081,59.873,6.530,6.402,6.021,6.059,5.638,5.509,4.881,4.840,3.854,3.423,2.986,2.802,2.588,2.355,2.460,1.924,1.873,1.628,1.715,1.646,2.109,2.511,1.716,1.426,1.329,1.400,1.231,1.298,1.170,1.176,1.113,
685,74.432,19.713,15.052,15.202,18.138,24.554,23.012,18.528,19.904,18.213,16.721,17.806,16.456,14.558,20.140,50.958,36.615,11.292,9.564,9.237,8.397,19.203,181.665,154.704,11.879,5.191,4.997,5.227,5.118,4.682,4.207,4.062,3.367,2.950,2.544,2.419,2.016,1.971,1.948,2.061,1.809,1.600,1.665,1.453,1.662,2.286,2.103,1.308,1.188,1.210,1.205,1.075,1.038,1.182,1.047,
690,100.258,24.463,16.135,18.719,17.571,21.226,19.532,19.643,17.922,16.977,17.541,17.507,16.711,14.694,14.844,37.412,47.683,16.847,10.636,9.479,8.518,8.292,79.488,212.376,46.069,4.496,4.411,4.168,4.235,3.820,3.550,2.989,2.719,2.363,2.187,2.138,1.939,1.720,1.759,1.893,1.766,1.453,1.428,1.407,1.317,1.549,2.230,1.666,1.119,1.128,1.186,1.015,0.887,1.163,1.036,
695,90.705,43.157,17.778,20.494,22.025,24.334,23.063,20.152,19.573,17.503,17.298,17.360,16.445,15.979,14.050,23.827,48.373,25.856,12.369,10.400,9.346,8.071,18.788,169.691,112.899,8.804,4.104,3.626,3.483,3.141,2.875,2.376,2.569,2.114,1.961,1.923,1.678,1.855,1.421,1.795,1.552,1.305,1.350,1.362,1.291,1.415,2.041,2.089,1.224,1.199,1.163,1.039,1.086,1.029,1.142,
700,84.060,66.624,19.613,18.763,18.773,24.314,24.920,23.249,19.504,18.446,17.604,17.590,17.846,15.327,15.371,17.832,40.817,38.805,15.692,12.190,10.861,8.507,7.903,68.482,162.814,38.072,3.600,3.090,2.829,2.788,2.525,2.297,2.165,1.867,1.588,1.743,1.462,1.590,1.228,1.375,1.476,1.465,1.297,1.189,1.154,1.221,1.265,2.098,1.739,1.055,1.112,1.082,1.060,1.020,0.946,
