525,5.589,68.208,260.397,102.178,10.868,92.669,1400.800,923.949,37.402,1.414,1.645,2.263,1.481,1.443,2.144,1.515,1.911,1.373,1.751,1.511,1.752,1.657,1.470,1.364,1.351,1.419,1.512,1.496,1.134,1.110,1.083,1.023,1.108,0.984,0.943,0.957,0.985,0.876,0.970,0.988,1.460,2.224,9.594,17.402,10.969,2.971,1.009,0.789,0.908,1.695,4.932,5.308,2.164,1.119,1.181,
530,4.729,18.488,185.824,188.806,25.498,15.833,649.219,1436.438,292.044,2.440,1.517,2.114,0.747,1.175,1.242,1.943,1.119,0.834,1.424,1.694,1.408,1.628,1.678,1.628,1.343,1.118,1.098,1.368,1.203,0.916,1.138,1.006,1.112,1.060,0.779,0.683,0.951,0.827,0.807,1.004,1.158,1.386,3.006,11.318,15.557,7.342,1.765,0.841,0.769,1.029,2.073,5.492,4.891,1.669,1.032,
535,2.718,4.888,83.797,243.641,63.230,13.216,121.034,1219.299,847.952,23.446,2.166,2.225,1.483,1.552,1.415,1.634,1.257,1.149,1.257,1.063,1.315,1.495,1.561,1.286,1.433,1.327,1.109,1.192,0.927,0.936,1.083,1.116,0.873,0.837,0.871,0.754,0.852,0.955,0.863,0.834,0.940,1.047,1.367,4.447,13.199,12.464,4.782,1.295,0.817,0.860,1.032,2.365,5.968,4.091,1.451,
540,1.717,2.376,24.095,215.575,143.546,19.399,18.611,524.557,1321.469,224.025,1.954,1.999,1.148,0.496,0.946,1.705,1.357,1.314,1.152,1.612,1.303,1.440,1.243,1.210,1.086,1.272,1.245,1.127,0.950,0.872,0.929,1.085,0.995,1.105,0.851,0.839,0.893,0.802,0.880,0.730,0.819,0.839,1.114,1.603,6.079,13.202,9.238,2.930,0.917,0.793,0.895,0.992,3.103,6.146,3.908,
545,3.286,2.541,1.309,118.453,215.890,51.658,11.612,84.889,1074.142,708.471,30.104,2.187,1.417,1.102,0.573,1.383,0.902,1.254,1.384,1.246,1.197,1.300,1.353,1.411,1.248,1.191,1.031,1.023,1.113,1.043,0.944,0.882,1.119,0.867,0.761,0.773,0.959,0.731,0.811,0.829,0.740,0.704,0.943,1.207,2.002,7.650,12.037,6.640,1.979,0.827,0.761,0.944,1.154,3.675,6.500,
550,8.012,4.241,2.365,37.908,210.204,133.605,13.075,14.622,464.435,1154.056,228.084,2.240,1.467,0.889,0.865,1.354,1.052,1.331,1.399,1.313,1.087,0.963,1.165,1.225,1.256,1.293,1.024,1.085,1.042,0.982,0.843,1.098,0.895,0.904,0.701,0.795,0.941,0.870,0.899,0.862,0.756,0.842,0.891,0.998,1.163,3.025,9.112,10.182,4.294,1.240,0.828,0.765,0.769,1.254,4.576,
555,9.513,3.159,-2.599,9.588,138.842,220.594,27.029,9.228,78.127,971.123,667.269,24.462,0.747,1.359,0.836,1.449,1.447,1.447,1.310,1.275,1.168,1.048,1.089,1.143,1.047,1.072,1.016,0.844,0.870,1.015,1.032,0.877,0.879,0.792,0.821,0.721,0.871,0.739,0.922,0.883,0.773,0.713,0.802,0.863,0.965,1.337,4.307,9.654,7.833,3.110,1.076,0.708,0.725,0.830,1.535,
560,7.977,2.091,-1.064,3.874,55.236,251.581,80.344,8.218,12.513,430.233,1019.454,210.654,1.940,0.927,0.978,0.646,0.860,1.525,1.181,1.014,0.905,1.191,1.409,0.971,0.953,0.927,1.074,1.061,0.813,0.987,1.056,0.834,0.806,0.771,0.843,0.707,0.808,0.821,0.776,0.924,0.747,0.791,0.794,0.809,0.965,1.028,1.566,5.582,9.267,5.976,1.925,0.665,0.635,0.716,0.869,
565,5.193,2.801,3.616,4.582,13.120,181.609,162.228,15.370,8.256,76.780,828.568,617.069,22.000,1.064,0.621,0.804,0.710,0.549,1.330,1.311,0.878,1.025,1.040,1.107,0.862,0.891,0.850,1.018,0.892,0.885,0.753,0.749,0.821,0.793,0.772,0.791,0.697,0.922,0.857,0.941,0.945,0.644,0.788,0.883,0.786,0.907,0.880,2.126,6.455,8.277,4.001,1.258,0.654,0.552,0.761,
570,2.268,7.009,-1.362,1.365,4.692,84.729,220.441,50.008,8.369,11.682,347.168,937.556,188.363,2.270,1.126,1.225,0.792,0.976,0.998,1.168,1.084,0.797,0.929,0.988,0.974,0.948,0.793,0.952,0.859,0.861,0.762,0.732,0.847,0.623,0.791,0.880,0.858,0.730,0.757,0.840,0.931,0.721,0.718,0.824,0.665,0.740,0.878,1.051,2.932,6.870,6.480,2.694,0.940,0.686,0.657,
575,6.740,-1.785,1.442,-0.026,1.524,22.908,202.743,115.252,11.225,8.710,55.263,763.348,554.684,27.454,1.305,0.910,0.836,1.044,1.214,1.054,1.044,1.018,0.735,1.024,1.061,0.947,0.668,0.786,0.823,0.878,0.626,0.946,0.624,0.883,0.672,0.787,0.765,0.927,0.901,0.875,0.815,0.840,0.759,0.687,0.683,0.766,0.740,0.824,1.190,3.505,6.812,4.985,1.818,0.766,0.697,
580,4.192,2.358,-3.306,0.986,0.484,3.598,116.830,176.611,30.180,7.669,9.856,312.370,868.039,202.328,1.935,0.890,1.084,0.398,1.061,0.704,0.642,0.845,0.863,0.929,0.793,0.936,0.663,0.914,0.773,0.886,0.736,0.822,0.809,0.769,0.622,0.772,0.712,0.734,0.991,0.793,0.819,0.752,0.729,0.659,0.658,0.692,0.727,0.715,0.838,1.442,4.517,6.057,3.437,1.525,0.733,
585,5.209,0.644,2.183,0.090,-0.906,3.181,44.637,180.774,77.936,8.088,6.957,51.139,702.146,540.686,20.579,1.649,1.097,0.888,1.446,1.155,1.112,0.922,0.838,0.820,0.857,0.965,0.760,0.769,0.818,0.921,0.699,0.761,0.791,0.753,0.624,0.799,0.782,0.917,0.864,0.890,0.798,0.800,0.658,0.867,0.629,0.666,0.697,0.773,0.781,0.914,2.088,5.054,5.083,2.564,1.006,
590,7.663,5.880,-1.686,0.486,0.802,1.805,8.495,126.566,131.483,14.327,6.654,9.064,302.382,762.803,154.758,1.894,0.847,0.998,1.012,0.973,1.253,0.803,0.836,0.990,1.053,0.884,0.706,0.870,0.822,0.791,0.771,0.755,0.806,0.882,0.562,0.616,0.772,0.886,0.847,0.875,0.751,0.832,0.769,0.838,0.602,0.743,0.721,0.595,0.632,0.738,0.969,2.722,5.236,4.202,1.737,
595,5.020,0.400,2.079,0.472,1.869,0.794,3.960,59.749,160.277,43.361,5.972,7.046,50.047,587.177,436.305,19.317,1.066,0.828,1.559,0.860,0.960,0.592,1.120,1.104,0.834,0.872,0.826,0.791,0.664,0.718,0.739,0.788,0.879,0.743,0.787,0.929,0.775,0.808,0.847,0.748,0.670,0.629,0.616,0.702,0.764,0.703,0.631,0.692,0.646,0.682,0.775,1.100,3.403,4.837,3.085,
600,6.923,4.153,0.984,0.550,1.165,-2.237,-0.303,17.184,130.301,85.680,10.638,6.058,7.221,220.408,643.226,141.403,2.001,0.737,1.060,0.477,0.673,0.862,0.760,0.865,0.732,0.767,0.768,0.831,0.707,0.760,0.611,0.667,0.646,0.754,0.762,0.692,0.729,0.853,0.848,0.853,0.796,0.814,0.760,0.655,0.714,0.685,0.642,0.643,0.655,0.603,0.747,0.802,1.579,3.667,4.227,
605,5.114,2.249,1.964,1.741,0.793,0.908,0.353,4.457,69.640,123.354,26.670,5.084,6.005,33.991,504.897,381.446,19.784,0.781,1.103,0.821,1.082,0.789,0.823,1.135,0.919,0.724,0.929,1.095,0.669,0.785,0.723,0.893,0.690,0.665,0.811,0.761,0.699,0.773,0.803,0.757,0.669,0.820,0.785,0.819,0.659,0.793,0.648,0.584,0.635,0.580,0.641,0.666,0.821,2.063,3.939,
610,7.602,6.171,3.802,-2.339,1.028,1.307,1.650,2.956,26.318,122.963,58.351,6.399,4.515,6.537,214.696,542.662,121.194,1.304,1.074,0.956,1.181,0.823,0.610,0.969,0.836,0.967,0.673,0.738,0.634,0.709,0.737,0.793,0.687,0.567,0.627,0.866,0.757,0.717,0.815,0.751,0.795,0.679,0.733,0.724,0.669,0.711,0.765,0.634,0.653,0.559,0.671,0.596,0.768,0.930,2.619,
615,0.825,5.228,3.712,-0.179,0.948,-0.681,-0.286,3.290,6.771,81.843,94.203,14.519,3.547,4.534,34.731,428.741,324.006,12.568,0.762,0.893,1.156,0.895,0.653,0.918,0.702,0.808,0.572,0.958,0.628,0.754,0.798,0.896,0.809,0.599,0.778,0.732,0.828,0.795,0.923,0.901,0.791,0.620,0.717,0.827,0.719,0.684,0.564,0.597,0.581,0.562,0.576,0.647,0.578,0.615,1.210,
620,0.309,0.911,3.440,3.414,2.580,2.361,0.995,1.342,3.273,36.287,104.500,37.680,3.411,3.710,5.407,166.654,457.248,93.691,1.380,0.917,1.343,0.767,0.668,0.858,0.597,0.701,0.657,0.952,0.673,0.659,0.651,0.578,0.766,0.682,0.672,0.601,0.757,0.913,0.812,0.771,0.861,0.786,0.651,0.682,0.790,0.696,0.730,0.673,0.630,0.611,0.700,0.555,0.655,0.694,0.824,
625,7.224,-0.266,2.365,3.317,2.589,-0.401,0.219,0.459,2.578,11.379,82.650,69.350,6.071,3.334,3.891,28.784,349.356,260.263,11.998,0.640,1.036,1.150,0.898,0.925,0.516,0.724,0.771,0.737,0.610,0.792,0.741,0.704,0.716,0.959,0.596,0.720,0.795,0.736,0.970,0.768,0.863,0.740,0.669,0.781,0.732,0.697,0.708,0.677,0.651,0.730,0.582,0.496,0.609,0.655,0.580,
630,8.987,0.267,-0.115,-0.026,1.784,1.982,2.944,2.843,2.578,4.629,45.119,89.254,19.937,3.711,3.555,4.404,142.754,386.932,80.097,0.845,0.967,0.849,0.429,0.808,0.695,0.898,0.588,0.667,0.733,0.777,0.658,0.798,0.705,0.598,0.716,0.557,0.727,0.903,0.866,0.836,0.906,0.811,0.672,0.808,0.635,0.665,0.700,0.673,0.614,0.609,0.573,0.604,0.649,0.597,0.716,
635,4.830,3.113,1.802,-0.855,1.587,1.947,0.488,2.015,1.024,2.585,15.618,83.141,46.701,4.431,3.171,3.610,20.746,315.674,217.587,10.326,0.916,0.784,1.014,1.009,0.730,0.887,0.668,0.693,0.761,0.831,0.718,0.597,0.599,0.609,0.763,0.747,0.689,0.641,0.879,0.927,0.865,0.616,0.655,0.719,0.713,0.641,0.658,0.683,0.522,0.559,0.558,0.589,0.630,0.668,0.596,
640,6.736,5.272,3.990,1.109,0.432,0.784,-0.185,0.306,2.732,2.155,4.476,50.666,72.990,14.049,2.271,3.012,3.971,130.038,314.979,71.263,1.234,0.704,0.711,0.858,0.576,0.858,1.008,0.854,0.744,0.896,0.634,0.779,0.871,0.557,0.863,0.729,0.676,0.705,0.874,0.877,0.927,0.685,0.638,0.745,0.552,0.719,0.634,0.614,0.579,0.650,0.609,0.522,0.524,0.580,0.584,
645,0.857,3.410,-2.430,2.761,3.024,2.262,1.086,0.712,3.192,1.771,1.554,22.889,78.119,31.025,2.521,3.124,2.863,22.500,242.737,187.602,9.419,0.845,0.697,0.839,0.902,0.760,0.898,0.714,0.700,0.683,0.958,0.543,0.785,0.743,0.849,0.764,0.613,0.756,0.844,0.831,0.991,0.741,0.707,0.811,0.715,0.689,0.697,0.678,0.626,0.542,0.548,0.535,0.611,0.662,0.558,
650,4.318,6.080,1.115,-0.868,0.360,0.361,1.412,0.811,1.983,0.841,1.310,6.941,60.830,54.614,5.353,2.949,2.604,3.645,98.520,265.895,59.205,1.035,0.775,0.996,0.665,0.864,0.757,0.742,0.683,0.809,0.838,0.740,0.794,0.716,0.751,0.593,0.733,0.783,0.883,0.792,0.985,0.919,0.829,0.768,0.523,0.743,0.670,0.680,0.566,0.538,0.563,0.630,0.527,0.580,0.557,
655,6.047,6.577,-1.344,0.319,0.432,0.423,2.401,0.887,0.658,1.569,1.756,2.614,31.456,67.285,17.339,2.470,2.576,3.177,16.029,204.497,160.482,8.363,0.911,0.892,0.547,0.848,0.618,0.815,0.718,0.753,0.808,0.666,0.770,0.878,0.407,0.655,0.675,0.739,0.872,0.718,0.754,0.978,1.061,0.720,0.711,0.644,0.526,0.622,0.656,0.599,0.606,0.599,0.510,0.565,0.533,
660,-1.407,2.737,1.857,0.947,2.353,1.257,1.168,0.533,2.114,0.657,0.612,2.206,10.888,58.575,38.184,4.030,2.184,2.152,3.190,82.410,228.912,51.387,0.997,0.697,0.820,0.736,0.704,0.719,0.633,0.564,0.782,0.803,0.628,0.725,0.643,0.682,0.671,0.729,0.722,0.862,0.781,0.889,1.076,0.932,0.700,0.747,0.682,0.644,0.629,0.570,0.560,0.537,0.497,0.579,0.547,
665,2.741,4.083,1.608,-0.255,2.087,-0.124,-0.496,1.788,1.590,1.646,0.928,1.687,4.120,37.272,54.286,10.280,2.134,2.339,2.537,13.955,181.411,134.844,7.159,0.798,0.659,0.802,0.759,0.761,0.597,0.806,0.653,0.763,0.772,0.682,0.589,0.651,0.914,0.596,0.942,0.670,0.704,0.636,0.701,1.079,0.891,0.687,0.873,0.543,0.701,0.599,0.668,0.583,0.580,0.599,0.498,
670,5.843,2.909,2.538,-1.008,1.970,-0.185,-0.529,0.007,1.493,1.917,1.492,1.594,2.249,15.663,55.079,22.600,2.455,1.973,2.357,2.808,75.421,192.663,43.093,1.338,0.861,0.841,0.664,0.815,0.826,0.712,0.784,0.792,0.746,0.713,0.687,0.655,0.672,0.710,0.864,0.733,0.839,0.766,0.730,1.152,1.103,0.677,0.740,0.617,0.661,0.612,0.598,0.587,0.581,0.556,0.627,
675,8.865,3.013,2.014,0.730,0.834,-0.743,0.790,0.406,1.088,1.381,1.189,1.005,0.804,5.221,41.838,39.906,5.058,1.980,2.266,2.575,13.831,155.564,113.249,6.149,0.740,0.926,0.733,0.823,0.789,0.803,0.675,0.651,0.658,0.596,0.647,0.676,0.631,0.658,0.926,0.795,0.748,0.764,0.580,0.963,1.277,0.983,0.761,0.675,0.623,0.614,0.621,0.631,0.583,0.532,0.559,
680,22.364,4.197,-1.325,-0.664,3.995,0.794,0.353,0.372,2.575,1.873,1.749,0.863,1.264,1.522,22.303,49.208,14.150,2.352,2.332,2.612,2.690,64.253,163.831,37.484,1.093,0.774,0.754,0.794,0.661,0.729,0.762,0.772,0.585,0.671,0.659,0.774,0.735,0.669,0.666,0.774,0.728,0.630,0.631,0.761,1.055,1.506,0.703,0.643,0.594,0.643,0.596,0.661,0.692,0.581,0.598,
685,48.352,4.771,1.833,1.545,-0.585,1.577,1.317,0.971,1.743,1.242,0.677,1.474,1.464,1.402,8.540,43.338,28.225,3.305,2.049,2.300,2.395,11.975,129.246,99.424,6.039,1.059,0.670,0.719,0.768,0.747,0.811,0.794,0.641,0.643,0.553,0.738,0.718,0.813,0.675,0.806,0.751,0.642,0.688,0.772,0.702,1.434,1.320,0.689,0.582,0.680,0.520,0.562,0.565,0.625,0.548,
690,74.366,13.634,1.643,1.508,-1.280,2.231,0.404,-1.012,1.894,1.564,0.771,0.988,0.854,0.827,2.580,26.770,37.044,7.311,1.796,1.766,1.943,2.664,54.173,141.443,32.955,1.049,0.684,0.710,0.626,0.806,0.748,0.658,0.832,0.725,0.641,0.687,0.594,0.663,0.707,0.671,0.731,0.737,0.671,0.678,0.659,1.023,1.670,1.051,0.602,0.678,0.625,0.606,0.541,0.585,0.532,
695,76.221,20.778,2.264,0.714,-0.504,0.134,0.950,-0.266,0.647,1.540,1.013,0.954,0.734,1.164,1.422,11.920,37.976,16.347,1.828,1.763,1.898,1.985,11.377,112.320,85.445,5.134,0.894,0.814,0.828,0.743,0.614,0.709,0.763,0.630,0.772,0.683,0.681,0.712,0.833,0.743,0.791,0.863,0.637,0.727,0.782,0.835,1.306,1.507,0.836,0.561,0.493,0.653,0.536,0.656,0.486,
700,56.810,51.673,4.130,0.817,1.464,0.175,0.445,-0.693,0.447,0.977,1.202,0.738,0.178,0.817,1.224,4.301,28.468,26.612,4.004,1.969,1.992,1.587,2.473,48.050,121.402,27.072,0.777,0.717,0.647,0.694,0.820,0.857,0.676,0.548,0.652,0.659,0.614,0.650,0.762,0.751,0.857,0.870,0.678,0.739,0.555,0.666,0.800,1.567,1.273,0.722,0.597,0.610,0.637,0.472,0.460,
