515,1509.726,1482.745,1214.567,1025.373,1094.184,2406.366,2074.792,1118.472,922.206,700.438,591.361,556.880,592.950,636.047,699.414,746.761,784.646,781.023,780.138,759.971,724.095,669.079,609.545,545.622,483.193,426.261,375.465,330.772,286.755,248.299,209.652,174.841,144.371,114.439,94.749,80.474,70.089,62.461,56.810,50.927,50.038,57.966,57.067,41.884,32.371,29.949,28.366,25.383,24.971,26.649,23.911,21.022,20.609,20.799,21.992,
520,1250.256,1234.346,1163.407,910.295,898.784,1612.644,2441.472,1197.002,796.440,612.255,522.166,487.724,515.766,551.059,600.726,645.639,675.513,674.924,669.096,656.062,630.380,588.672,538.641,488.230,440.728,393.794,350.090,307.616,272.848,233.375,198.171,164.861,136.425,109.149,89.554,77.387,66.029,59.604,53.261,48.625,45.577,45.837,54.242,47.292,34.404,28.323,26.630,24.113,21.763,24.495,24.472,20.864,19.409,18.699,20.575,
525,1084.343,991.298,1063.196,846.251,774.299,1029.816,2150.579,1617.033,724.196,536.138,452.853,429.075,447.081,474.589,518.350,551.178,572.172,579.973,578.103,564.785,542.479,511.471,476.440,437.549,398.750,358.065,321.897,287.795,252.540,218.155,186.315,155.398,126.859,102.527,84.701,72.145,63.410,56.504,50.808,45.551,41.735,38.517,42.319,47.874,38.115,28.825,25.106,22.221,20.721,20.886,23.259,22.223,18.864,17.769,18.526,
530,942.659,811.913,884.216,836.687,691.792,840.469,1358.071,1964.042,866.066,462.705,392.064,370.360,385.671,410.710,445.407,471.830,491.700,496.877,493.789,488.925,473.880,450.175,421.802,393.895,360.040,330.117,300.161,268.104,238.290,205.501,175.249,144.680,119.748,96.269,78.847,67.418,59.472,53.205,47.637,42.799,38.982,35.476,34.157,39.967,41.708,31.765,24.103,20.724,19.287,19.024,18.870,21.120,20.576,17.027,16.817,
535,798.019,701.275,686.186,797.425,642.908,748.064,814.648,1692.266,1274.142,423.942,348.695,328.528,337.096,357.608,385.026,407.324,422.635,425.054,427.159,425.692,415.882,393.536,375.254,352.057,327.629,300.940,276.201,248.606,219.665,193.060,162.990,135.107,111.650,90.187,73.255,63.195,54.914,49.959,44.968,40.659,36.386,33.064,30.284,31.269,36.735,34.626,25.637,19.768,17.727,17.791,17.096,17.373,20.211,17.854,16.124,
540,699.588,600.865,560.830,688.733,643.624,646.535,633.966,1007.501,1650.073,549.277,305.657,282.700,292.631,309.106,331.582,346.243,357.859,361.898,367.394,365.199,358.750,346.552,334.029,316.531,297.042,273.366,252.102,227.857,205.180,178.184,151.402,126.299,103.031,82.697,68.298,58.801,51.003,46.051,41.226,38.378,33.625,31.102,27.903,26.469,28.417,33.717,28.423,20.164,16.848,16.166,15.884,14.817,16.463,18.457,17.178,
545,602.892,525.525,466.590,547.485,629.177,598.697,554.563,532.424,1369.675,945.102,289.247,249.649,253.782,265.703,280.792,298.113,306.252,312.735,312.996,314.165,310.072,303.446,294.528,281.702,268.397,251.473,231.590,210.125,188.478,163.038,139.011,115.847,95.105,75.573,62.947,54.345,47.360,42.904,38.594,34.451,31.136,28.122,25.561,23.562,22.179,26.656,29.749,22.220,16.682,15.160,14.065,13.470,13.680,15.260,18.434,
550,521.744,444.778,404.775,416.667,565.684,600.762,479.967,413.074,761.469,1283.581,432.637,216.593,221.478,230.382,245.576,257.757,263.083,269.175,271.610,274.973,272.941,266.708,261.935,251.802,242.938,227.317,212.737,193.225,173.975,149.886,127.615,106.462,85.927,69.937,57.949,49.747,43.465,38.861,35.403,31.991,28.751,26.555,23.201,21.465,19.869,20.210,25.745,24.570,17.699,14.325,13.373,12.253,12.201,12.290,15.231,
555,449.048,389.140,354.151,347.144,460.484,616.060,429.292,357.710,368.232,1109.384,806.310,208.820,193.995,197.194,209.661,218.783,227.722,230.812,232.725,235.902,236.467,233.893,231.171,225.667,216.161,204.248,191.671,175.813,157.660,138.259,116.839,97.063,79.823,63.827,52.785,45.663,39.580,36.356,32.314,28.971,26.458,23.453,21.433,19.687,18.145,17.224,19.188,23.189,19.897,15.018,12.435,11.438,11.248,10.707,11.806,
560,382.406,329.971,305.096,291.798,341.128,580.641,425.479,309.459,265.504,591.350,1112.323,358.543,165.155,168.767,178.882,187.753,194.925,195.662,197.316,204.207,205.433,206.188,205.007,199.726,194.671,186.805,172.980,159.026,142.367,124.133,105.300,87.082,71.156,56.395,47.323,41.538,35.513,32.412,29.233,26.387,23.639,21.457,19.462,17.663,15.985,15.421,14.846,17.525,20.401,16.946,12.391,10.704,10.257,9.760,10.158,
565,341.492,289.242,268.352,257.284,270.024,476.831,457.914,272.327,233.119,244.434,918.287,714.552,161.052,147.566,153.627,161.996,166.342,169.093,171.616,176.183,179.600,180.718,179.486,178.542,173.468,167.010,156.658,144.229,128.317,112.758,95.749,79.979,64.370,51.653,42.243,36.595,32.297,29.024,26.260,23.862,21.299,19.701,17.756,16.287,14.921,13.665,13.175,13.030,16.529,17.888,13.670,9.971,9.135,9.050,9.053,
570,280.057,250.810,227.048,225.517,220.278,358.505,463.926,273.256,199.572,160.109,447.808,1002.193,298.809,128.149,132.746,136.962,141.309,144.080,148.562,151.424,155.736,157.576,157.364,157.256,155.314,149.946,139.243,129.090,114.968,101.240,86.045,71.588,58.025,45.495,38.366,33.209,29.015,26.126,23.402,21.469,19.513,17.549,15.461,14.282,13.184,12.656,11.943,10.878,11.843,15.793,14.846,10.865,8.785,8.269,8.177,
575,239.263,214.353,197.097,190.806,191.569,260.640,413.886,296.867,176.269,141.084,167.908,826.934,682.658,200.881,111.074,117.406,119.790,122.987,125.321,131.102,136.026,136.247,139.354,139.070,137.443,131.604,125.215,114.643,103.038,90.099,76.067,62.914,51.739,41.646,33.824,29.499,25.916,23.596,21.084,19.280,17.266,15.867,14.002,13.230,12.062,10.870,10.622,9.863,9.323,11.459,14.612,12.048,8.907,7.376,7.313,
580,206.924,190.360,170.020,167.360,167.554,211.000,302.007,329.747,173.840,122.154,107.167,385.715,1231.957,570.736,95.849,100.810,103.444,105.407,109.118,113.067,115.380,118.833,121.149,120.212,120.870,117.305,110.466,102.092,91.284,80.190,67.301,56.396,46.261,36.248,29.903,26.315,23.145,20.755,18.889,17.354,15.542,13.903,12.692,11.666,10.530,9.847,9.124,8.883,8.154,8.518,11.439,12.509,9.681,6.992,6.694,
585,188.764,162.832,141.059,142.236,146.085,179.270,208.181,317.439,196.997,102.107,93.133,127.372,1193.943,996.605,101.642,86.210,88.387,90.192,92.558,96.760,99.882,103.678,105.735,107.435,106.854,103.718,96.966,90.097,81.746,71.289,59.988,49.751,40.953,32.481,26.504,22.791,20.319,18.444,16.831,15.280,13.532,12.698,11.009,10.226,9.808,9.094,8.317,7.942,7.185,7.299,8.035,10.623,10.554,7.671,6.180,
590,150.513,130.631,125.934,126.138,125.889,161.085,156.225,245.151,228.337,98.853,80.772,78.863,570.876,987.323,221.384,74.762,75.455,78.316,80.162,84.978,87.616,90.500,92.852,94.764,93.834,91.577,86.111,80.485,72.274,62.933,52.591,44.032,35.707,29.081,23.563,20.374,18.395,16.176,14.951,13.314,12.125,11.039,10.060,9.538,8.569,8.041,7.473,6.923,6.381,6.451,6.330,7.696,9.985,8.818,6.472,
595,139.893,112.722,108.217,111.287,110.576,136.382,131.886,162.613,241.780,115.715,73.083,68.992,112.231,622.287,477.488,80.337,65.276,66.019,69.948,71.621,75.035,77.185,81.160,82.098,81.955,80.970,77.145,70.130,63.343,55.604,47.025,39.043,31.749,25.788,21.913,17.821,15.749,14.614,13.544,12.053,10.977,9.787,8.989,8.133,7.926,7.325,6.820,6.101,5.692,5.647,5.513,5.806,7.882,9.143,7.444,
600,116.616,102.497,95.278,97.045,97.654,118.367,113.292,110.740,199.182,146.836,65.270,59.155,59.703,265.232,662.513,188.185,56.631,56.008,59.520,61.748,63.786,67.175,70.411,72.342,73.033,70.065,66.493,61.480,55.908,48.518,41.017,34.204,27.435,21.819,19.142,15.689,13.901,12.490,11.605,10.774,9.774,8.800,8.006,7.441,6.816,6.359,6.200,5.382,5.090,5.072,4.852,4.695,5.502,7.647,7.972,
605,99.062,87.971,82.734,80.616,81.350,103.256,99.341,88.437,137.220,171.464,76.471,53.069,51.183,78.110,529.870,405.399,65.385,48.747,51.683,53.023,55.191,59.066,60.273,62.424,62.417,61.121,58.794,54.276,49.111,42.916,36.447,29.718,24.026,18.926,16.552,14.339,12.195,11.169,10.275,9.486,8.451,7.752,6.990,6.307,6.050,5.672,5.297,5.035,4.630,4.656,4.332,4.172,4.242,5.423,7.251,
610,78.663,75.708,70.302,69.412,73.116,92.362,89.218,76.210,87.708,162.739,101.949,46.505,44.529,45.426,241.434,554.516,155.770,42.673,43.382,45.542,47.623,50.445,53.056,54.395,55.097,53.453,50.463,46.789,42.871,37.717,31.745,25.914,20.949,16.684,14.214,12.799,10.958,9.849,8.948,8.367,7.587,7.102,6.261,5.622,5.168,5.148,4.657,4.294,4.266,3.966,3.833,3.716,3.678,3.953,5.531,
615,75.470,59.334,58.996,60.357,65.234,78.486,74.809,66.178,61.315,121.798,131.009,51.257,38.732,37.278,65.811,442.073,343.493,47.150,37.749,39.489,39.820,42.766,44.707,46.721,46.577,45.670,43.498,40.402,36.412,31.761,26.926,22.717,18.625,14.666,12.270,10.826,10.173,9.120,8.088,7.243,6.540,6.017,5.513,5.090,4.628,4.525,4.038,3.918,3.559,3.667,3.300,3.032,3.192,3.222,3.627,
620,57.828,62.103,51.760,51.365,53.844,69.039,68.339,56.131,52.154,76.153,135.687,69.298,33.921,33.170,33.556,189.120,463.716,119.351,30.358,33.365,34.424,36.412,38.827,39.399,39.942,38.895,36.922,34.999,31.678,27.176,23.252,18.876,15.609,12.592,10.227,9.095,8.628,8.194,7.098,6.574,5.670,5.392,4.898,4.611,4.153,3.897,3.831,3.374,3.221,3.202,2.929,2.919,2.761,2.646,2.822,
625,56.931,46.776,48.339,45.027,48.604,62.445,60.385,49.510,43.819,47.039,108.645,97.142,34.226,29.771,28.707,52.788,362.622,303.739,37.584,28.727,30.208,32.169,33.446,33.946,34.530,34.579,32.740,30.230,27.448,24.458,20.573,16.877,13.925,11.185,9.102,7.737,7.258,7.183,6.755,5.844,4.927,4.703,4.259,3.780,3.758,3.440,3.378,2.995,2.917,2.874,2.635,2.611,2.453,2.533,2.512,
630,54.599,44.431,41.403,40.683,41.299,52.723,53.467,44.138,40.789,35.945,71.457,114.880,44.228,25.927,24.059,25.891,158.781,474.251,101.366,26.246,25.751,27.751,29.201,29.560,30.254,29.956,27.966,26.342,23.656,21.132,17.766,14.619,12.192,9.920,8.231,7.135,6.344,6.034,6.141,5.380,4.664,4.376,3.853,3.657,3.436,3.159,3.054,2.739,2.555,2.777,2.462,2.534,2.244,2.397,2.429,
635,44.596,36.976,38.231,37.748,37.590,50.075,45.170,42.236,35.992,30.488,41.261,100.310,66.623,24.956,22.147,21.587,39.456,384.632,238.206,31.099,22.581,24.292,24.696,25.925,26.498,26.409,24.646,23.398,20.807,18.371,15.562,12.956,10.461,8.606,7.438,6.156,5.501,5.412,5.311,5.287,4.204,3.743,3.447,3.164,3.009,2.889,2.624,2.449,2.354,2.255,2.196,2.227,2.051,2.098,2.181,
640,32.408,30.229,28.773,32.783,33.445,43.674,41.694,38.575,33.608,27.648,28.669,71.865,89.204,30.674,19.186,19.452,18.830,150.825,327.430,86.689,19.950,20.503,21.929,22.987,23.251,22.874,21.494,20.514,18.116,15.814,13.362,11.518,9.130,7.650,6.502,5.510,5.012,4.615,4.454,4.667,4.290,3.512,2.947,2.824,2.666,2.608,2.537,2.220,2.067,2.081,1.898,1.850,1.831,2.009,1.916,
645,38.469,27.901,31.417,28.168,29.966,40.327,36.246,36.294,28.809,27.123,25.329,42.199,94.570,49.308,18.249,17.984,16.051,35.384,252.771,200.569,25.245,18.631,18.770,19.338,20.098,19.897,19.358,17.929,16.208,13.698,11.925,9.863,8.130,6.617,5.728,5.104,4.407,4.221,3.757,3.695,4.459,3.481,2.954,2.598,2.322,2.256,2.253,2.162,2.036,2.001,1.885,1.814,1.758,1.655,1.552,
650,25.005,19.586,25.220,26.695,27.191,36.194,35.714,31.258,27.161,24.636,22.045,24.953,77.022,67.622,20.079,15.515,14.938,16.051,111.664,272.215,69.107,15.633,17.051,17.229,17.114,17.466,16.393,15.290,14.193,12.659,10.693,8.603,6.939,5.708,5.143,4.441,4.064,3.853,3.393,3.333,3.367,3.918,2.737,2.399,2.290,2.091,2.043,1.955,1.816,1.673,1.586,1.573,1.754,1.647,1.575,
655,26.737,22.464,21.419,25.070,24.127,32.056,32.943,28.484,28.050,23.029,22.404,21.334,48.907,80.228,29.696,14.252,13.700,13.435,26.945,212.577,166.541,20.932,14.495,14.355,15.051,14.566,14.175,13.003,12.008,10.314,8.575,7.514,6.275,5.148,4.351,3.886,3.637,3.418,3.174,2.842,2.871,3.202,2.866,2.146,2.140,1.940,2.019,1.720,1.703,1.528,1.570,1.593,1.650,1.523,1.653,
660,26.608,17.936,22.741,21.546,25.664,29.344,29.644,26.339,23.263,21.668,21.213,19.475,28.046,71.129,48.119,14.909,12.040,12.480,12.501,90.888,229.349,62.701,12.482,12.826,12.727,12.526,11.673,11.303,10.116,9.064,7.686,6.477,5.256,4.592,3.697,3.442,3.128,2.964,3.049,2.554,2.427,2.458,2.949,2.399,1.962,1.788,1.714,1.537,1.454,1.409,1.404,1.387,1.427,1.362,1.534,
665,29.583,20.985,17.229,21.155,20.497,25.119,27.811,24.742,24.907,21.189,20.083,19.395,19.690,50.355,64.602,19.913,11.586,10.509,10.810,22.622,184.025,141.254,16.449,10.914,10.751,10.654,10.047,9.640,8.582,7.573,6.511,5.455,4.522,3.938,3.431,2.989,2.753,2.607,2.566,2.155,1.984,2.060,2.510,2.516,1.789,1.601,1.528,1.455,1.396,1.396,1.257,1.234,1.374,1.343,1.198,
670,17.623,21.108,13.512,19.182,18.382,26.409,28.687,23.848,22.334,18.982,19.089,18.379,17.770,29.472,66.591,33.603,10.873,9.875,9.815,9.978,81.264,198.787,49.957,9.130,8.889,9.153,8.394,8.270,7.151,6.226,5.370,4.707,3.920,3.075,3.092,2.391,2.237,2.293,2.106,1.858,1.708,1.751,1.787,2.287,2.200,1.383,1.423,1.354,1.232,1.180,1.233,1.265,1.235,1.166,1.111,
675,26.041,15.722,15.137,14.787,15.518,24.284,25.212,21.821,20.711,20.596,18.321,19.269,18.431,19.127,52.735,48.261,14.095,10.138,9.222,8.540,20.392,156.783,119.997,11.853,7.397,7.601,7.385,6.559,5.902,5.200,4.491,3.935,3.279,2.815,2.366,2.258,2.048,2.015,2.139,1.829,1.607,1.543,1.601,1.780,2.247,1.686,1.345,1.202,1.155,1.167,1.061,1.135,1.194,1.160,1.119,
680,42.950,11.221,14.655,17.920,14.972,25.322,24.605,21.826,21.677,19.193,18.891,17.678,17.305,16.506,32.647,56.032,22.633,8.897,8.614,7.930,8.281,69.545,167.366,41.556,6.637,6.421,5.950,5.474,5.022,4.465,3.998,3.209,2.816,2.311,2.162,1.872,1.823,1.780,2.028,1.708,1.534,1.420,1.388,1.275,1.887,2.064,1.432,1.153,0.986,0.972,0.980,0.937,1.007,1.132,1.087,
685,66.532,10.898,11.196,15.894,17.244,20.829,22.490,19.743,19.884,18.287,16.599,17.201,15.957,16.143,20.292,50.109,34.977,10.102,8.289,7.449,7.110,16.581,132.302,102.010,10.500,5.289,4.867,4.656,4.100,3.749,3.470,2.914,2.533,2.187,1.928,1.549,1.460,1.451,1.530,1.564,1.396,1.257,1.263,1.223,1.264,1.875,1.802,1.066,1.075,1.043,0.901,0.967,0.935,0.999,0.945,
690,87.635,23.665,13.155,15.148,14.366,21.708,22.448,19.259,19.506,16.774,18.592,16.760,16.656,16.486,16.062,36.396,46.239,14.342,8.483,7.744,6.388,7.126,58.002,142.987,36.227,4.846,4.268,3.840,3.670,3.030,3.079,2.385,2.104,1.702,1.513,1.534,1.364,1.452,1.471,1.407,1.201,1.264,1.255,1.098,1.012,1.459,1.995,1.422,0.966,1.017,0.884,0.924,0.917,1.047,0.989,
695,78.981,35.737,15.427,16.726,14.500,20.148,21.238,19.763,18.626,17.677,17.127,16.667,17.305,15.189,14.979,23.277,46.993,23.427,9.247,8.062,6.847,6.084,14.646,114.734,86.664,8.152,3.414,3.331,3.097,2.850,2.411,2.154,1.848,1.543,1.281,1.428,1.188,1.290,1.374,1.218,1.411,1.133,1.086,1.063,0.971,1.181,1.683,1.788,1.003,0.855,0.902,0.926,0.879,0.974,0.824,
700,66.631,55.537,14.877,15.563,14.694,17.532,21.484,19.992,19.109,17.129,16.903,17.788,17.005,16.615,14.119,16.733,36.751,34.531,12.016,8.020,7.396,6.231,6.379,51.016,121.341,29.432,3.007,2.837,2.619,2.500,1.974,2.039,1.655,1.407,1.344,1.170,1.091,1.171,0.936,1.073,1.343,1.142,0.977,0.971,0.937,1.118,0.963,1.579,1.438,0.886,0.869,0.833,0.767,0.838,0.888,
