520,809.197,884.982,851.333,612.674,577.061,1241.620,2135.377,904.388,554.192,426.697,346.768,313.701,321.342,331.905,347.071,359.226,354.765,343.698,326.669,308.994,291.773,272.115,250.485,228.217,207.674,188.969,169.104,152.038,134.060,120.116,102.419,88.151,76.132,63.311,54.045,48.249,42.535,39.289,36.221,33.539,30.988,34.338,43.920,38.525,25.497,21.415,20.116,18.865,17.506,20.180,20.808,16.855,15.559,15.170,15.814,
525,688.093,680.059,789.300,593.329,502.615,705.318,1877.723,1397.545,509.752,369.717,302.641,276.923,278.932,290.172,301.505,306.213,305.050,293.813,279.618,268.400,253.423,237.658,222.248,205.824,190.188,173.020,156.751,139.801,126.601,111.646,97.566,84.520,71.700,59.452,51.393,45.190,40.558,37.286,34.182,31.695,29.367,27.818,33.424,39.819,31.381,22.252,19.375,17.464,16.398,16.875,19.255,18.868,15.396,14.288,14.569,
530,584.335,541.706,641.882,605.177,448.117,560.033,1104.530,1824.590,686.872,323.341,269.517,247.777,243.434,252.010,258.655,265.304,263.578,250.828,244.590,233.649,221.180,210.182,198.256,184.570,172.025,157.695,145.130,132.406,118.036,106.106,92.212,79.924,67.708,54.826,47.939,42.388,38.579,35.839,31.997,29.613,27.896,25.231,25.623,32.628,34.738,26.105,19.479,16.788,15.708,15.772,16.273,18.526,17.864,13.960,13.673,
535,512.334,466.865,489.877,594.626,437.730,483.771,585.034,1568.763,1158.872,307.215,237.136,217.182,210.732,219.405,226.664,231.673,229.585,218.224,213.371,203.582,196.715,187.255,177.871,167.160,156.007,145.853,133.222,123.139,110.768,99.121,86.136,74.475,63.348,52.592,44.841,40.459,35.993,33.280,30.361,27.894,25.993,23.978,22.939,24.083,31.319,29.750,20.775,16.021,14.882,14.777,14.372,14.736,17.726,15.699,12.955,
540,437.549,395.175,377.100,514.250,457.650,424.509,421.486,864.902,1572.937,457.792,209.034,190.445,189.900,190.894,194.238,198.277,196.908,189.178,182.906,177.954,172.506,165.598,157.726,150.138,141.198,133.269,122.991,113.372,103.059,91.632,80.158,69.590,58.678,48.378,41.897,37.131,33.657,30.808,28.278,26.001,23.999,21.947,21.204,20.128,22.963,29.016,24.676,16.871,14.003,13.696,13.313,12.762,14.379,16.537,14.423,
545,374.540,345.558,305.785,386.342,475.311,405.290,361.466,398.259,1317.613,894.041,215.224,166.136,166.832,164.870,168.435,172.140,170.707,163.662,159.078,155.218,149.005,146.007,140.124,135.045,129.498,121.582,112.857,104.672,95.127,85.422,74.878,65.092,54.600,44.919,38.259,33.628,31.181,28.203,26.511,24.592,22.026,20.728,19.282,18.042,17.683,22.603,26.044,20.022,13.909,12.704,12.439,11.650,11.558,13.338,16.000,
550,330.287,294.009,266.642,283.491,432.783,428.051,318.336,289.408,693.367,1273.313,380.410,147.604,147.681,145.515,149.277,149.175,146.399,140.624,138.492,134.819,132.243,128.707,126.258,122.141,117.012,110.453,104.316,95.946,87.381,78.952,68.522,59.564,49.774,41.563,35.474,31.637,28.240,26.244,24.228,22.679,20.524,19.167,17.814,16.560,15.475,17.114,22.610,22.121,15.606,12.383,11.397,10.922,10.539,10.884,13.499,
555,288.221,254.242,231.561,220.930,335.384,462.070,294.600,246.599,285.556,1111.586,786.702,150.934,128.709,127.568,127.774,129.428,125.815,121.186,118.500,117.778,115.589,113.231,111.833,109.847,106.235,100.291,93.496,87.287,79.442,71.987,63.551,54.121,46.188,37.898,31.836,28.856,25.807,24.273,22.271,20.775,18.878,17.460,16.249,15.453,14.161,13.901,16.380,20.970,17.944,13.283,10.828,9.870,9.721,9.305,10.406,
560,248.423,221.590,200.966,187.862,232.969,461.497,306.765,219.816,192.478,560.740,1121.986,317.401,112.131,109.405,110.101,108.447,108.599,105.011,103.595,103.252,101.711,99.638,99.492,96.833,93.857,89.619,85.209,80.002,73.243,66.150,57.788,49.476,41.326,33.680,29.364,26.386,23.672,22.240,20.739,18.984,17.509,16.116,15.082,13.964,13.027,12.618,12.806,15.580,19.045,15.571,11.179,9.422,8.909,8.673,8.581,
565,213.281,189.405,172.305,162.045,174.243,374.640,351.814,195.836,162.806,203.028,922.418,702.167,117.852,94.120,94.696,95.401,95.220,92.082,88.775,89.339,88.750,88.253,87.038,86.407,84.448,80.308,77.429,72.715,65.949,60.074,51.711,44.595,37.769,31.397,26.770,23.791,21.136,20.269,18.577,17.126,15.958,14.754,13.682,12.750,11.653,11.424,10.986,11.615,15.473,16.934,12.400,9.040,8.265,7.903,7.980,
570,183.060,159.204,146.404,134.002,140.949,253.313,379.505,204.588,145.227,120.692,434.011,1019.385,274.114,82.307,82.515,82.125,80.875,78.723,77.397,77.533,76.423,78.872,78.326,77.060,74.667,72.726,69.573,65.251,60.483,53.735,47.102,40.411,33.973,27.647,24.182,21.374,19.571,18.157,16.671,15.620,14.626,13.424,12.636,11.799,10.932,10.402,9.931,9.595,10.640,14.593,13.820,9.788,7.906,7.130,7.024,
575,151.954,150.097,129.825,118.498,129.076,176.370,340.189,244.905,127.768,104.537,136.857,824.433,639.478,98.158,71.897,70.410,69.786,68.553,67.312,68.379,68.668,69.207,68.442,68.655,67.279,64.952,61.988,58.006,53.696,48.435,42.544,36.588,31.208,25.656,21.574,19.058,17.085,16.175,15.560,14.111,13.065,11.892,10.946,10.600,9.808,9.454,9.036,8.413,8.387,10.782,13.811,11.011,8.032,6.381,6.235,
580,136.585,115.212,112.588,101.788,101.427,134.679,241.487,279.887,133.166,89.475,81.734,372.277,951.189,262.591,61.948,61.200,60.675,58.454,58.461,58.045,59.326,60.135,60.120,59.841,59.432,57.432,56.056,52.687,47.151,42.908,37.887,32.609,27.882,22.580,19.274,17.129,15.669,14.236,13.488,12.633,11.733,10.844,10.063,9.678,8.513,8.365,8.202,7.532,7.219,7.720,10.396,12.084,9.365,6.640,5.989,
585,120.361,106.472,102.317,92.076,93.041,117.132,158.584,270.081,163.750,80.788,69.423,109.906,781.606,589.100,72.796,53.729,51.333,49.729,50.296,52.080,51.078,52.105,52.987,52.539,53.206,50.744,49.640,46.859,42.891,38.429,33.822,29.143,24.143,20.504,17.625,15.172,14.060,12.988,12.381,11.419,10.705,9.581,9.168,8.434,7.906,7.427,7.273,6.848,6.526,6.668,7.747,10.343,10.023,7.247,5.405,
590,100.161,88.901,82.572,81.197,79.018,104.533,110.383,207.710,201.244,82.251,62.588,60.237,361.280,811.411,201.941,46.447,45.961,42.858,43.295,44.211,45.484,46.129,46.765,46.901,46.950,45.334,43.200,41.074,38.353,33.919,29.891,25.181,22.116,18.511,15.464,13.797,12.551,11.635,10.840,10.114,9.701,8.813,8.168,7.797,7.204,6.905,6.675,6.131,5.731,5.890,5.854,7.255,9.677,8.205,6.067,
595,90.732,79.269,74.789,68.001,70.452,90.961,88.742,133.873,218.141,95.603,55.549,51.099,93.353,634.724,477.569,58.285,39.429,36.912,38.710,38.463,39.265,38.693,41.126,42.132,41.290,40.496,38.716,36.482,33.484,30.325,26.593,22.846,19.137,16.446,14.178,12.149,11.153,10.265,9.637,9.421,8.318,7.848,7.318,6.716,6.489,6.259,6.010,5.612,5.278,5.298,5.216,5.349,7.251,8.598,6.761,
600,72.280,67.445,65.490,62.511,58.218,76.215,76.504,84.216,180.056,130.027,52.973,44.382,43.414,263.169,683.586,178.275,35.135,33.484,32.540,34.168,34.012,34.935,36.049,36.682,36.716,34.778,34.372,31.617,29.768,26.594,23.294,20.065,17.030,14.227,12.829,10.840,9.715,9.096,8.825,8.064,7.689,7.051,6.647,5.997,5.763,5.586,5.485,5.096,4.686,4.749,4.361,4.452,4.979,6.936,7.364,
605,70.979,61.475,56.116,52.562,54.464,65.001,66.900,64.049,119.763,159.564,63.319,40.748,37.854,67.275,540.987,410.320,47.222,28.003,28.343,29.435,29.254,31.046,30.615,31.824,31.840,31.023,29.072,28.686,25.899,23.815,20.880,17.651,14.952,12.371,11.164,10.687,8.588,8.309,7.730,7.143,6.878,6.415,5.881,5.635,5.285,4.957,4.889,4.327,4.328,4.142,3.910,3.905,3.900,5.221,6.895,
610,59.193,49.453,50.697,45.737,49.442,56.632,60.348,55.297,70.303,154.577,89.791,36.443,33.861,34.356,242.590,571.207,152.470,24.411,24.847,25.007,25.636,27.023,27.064,27.686,27.576,27.062,25.612,24.255,22.724,20.690,18.385,15.518,13.205,10.984,9.319,9.130,8.202,7.121,6.861,6.341,5.928,5.624,5.173,5.176,4.822,4.462,4.177,4.048,3.781,3.606,3.737,3.471,3.491,3.817,5.008,
615,49.919,48.217,41.602,41.233,40.003,47.869,50.976,45.313,49.104,110.608,119.477,41.053,29.237,28.190,56.603,454.983,363.749,32.695,20.540,21.036,21.806,22.625,23.394,23.908,23.750,23.854,22.478,21.193,20.101,18.048,15.970,13.695,11.359,9.269,8.304,7.564,7.695,6.440,5.847,5.878,5.463,4.931,4.709,4.454,4.211,4.014,3.715,3.581,3.320,3.511,3.278,3.040,2.995,2.848,3.558,
620,35.186,36.109,39.485,32.763,34.811,44.124,44.657,40.319,38.624,66.691,127.317,59.987,24.970,23.831,23.713,188.412,497.650,115.507,18.665,18.181,18.752,19.576,20.137,20.417,20.735,19.863,19.241,18.785,16.967,15.847,13.567,11.651,9.919,8.003,7.183,6.445,6.251,6.241,5.365,4.889,4.709,4.201,4.087,3.820,3.561,3.548,3.225,3.080,2.975,2.792,2.839,2.788,2.691,2.522,2.677,
625,32.922,28.664,34.363,31.469,31.290,40.181,39.503,36.319,33.337,37.639,101.588,87.544,27.591,21.761,20.819,45.273,377.176,276.349,27.348,16.589,15.997,17.002,16.967,18.139,17.865,17.337,17.017,16.458,15.275,13.243,11.788,10.534,8.919,6.764,6.197,5.690,5.329,5.937,5.393,4.417,4.106,3.953,3.723,3.377,3.323,3.207,3.021,2.921,2.689,2.644,2.652,2.413,2.290,2.371,2.422,
630,30.484,23.673,27.126,25.619,29.174,34.389,37.406,33.120,30.768,30.125,66.063,107.193,38.298,20.131,18.146,18.400,159.204,398.982,94.366,14.471,15.032,14.851,15.605,15.779,15.593,15.670,15.191,14.261,13.343,11.893,10.473,9.235,8.313,6.905,5.659,5.177,4.532,4.728,4.935,4.437,3.774,3.409,3.504,3.053,2.958,2.806,2.798,2.576,2.506,2.564,2.264,2.301,2.187,2.136,2.036,
635,26.556,19.519,26.968,24.139,23.053,32.853,30.834,27.230,26.930,25.677,35.167,99.774,61.310,20.453,16.519,15.103,32.816,319.050,242.117,22.393,12.857,12.876,13.262,13.445,13.898,13.459,13.426,12.818,11.826,10.640,9.057,7.918,7.044,5.996,4.975,4.657,4.337,3.994,4.155,4.258,3.479,3.072,2.900,2.944,2.698,2.652,2.541,2.384,2.224,2.189,2.166,2.136,1.967,2.066,1.911,
640,28.045,23.888,25.126,20.762,19.768,30.644,27.598,26.421,23.605,22.036,23.605,68.224,85.729,27.127,14.340,13.661,13.978,135.641,346.107,83.895,11.707,11.260,11.597,12.437,12.448,11.897,11.549,10.862,9.722,9.524,8.021,6.981,6.171,5.104,4.477,4.222,3.973,3.604,3.578,4.104,3.485,2.998,3.050,2.600,2.510,2.555,2.172,2.242,2.044,2.014,2.124,1.934,1.734,1.763,1.762,
645,33.207,19.492,20.273,19.564,20.353,26.939,27.019,26.465,22.083,21.772,20.071,39.042,92.193,43.611,13.976,13.138,12.235,30.436,272.668,203.128,18.420,9.948,10.228,10.429,10.116,10.407,9.979,9.378,8.758,8.226,7.357,5.959,5.560,4.434,4.086,3.873,3.442,3.255,3.119,3.308,3.703,2.891,2.475,2.598,2.233,2.347,2.177,1.897,1.964,1.817,1.802,1.725,1.609,1.562,1.664,
650,35.533,22.243,18.703,15.698,16.885,24.902,24.623,23.069,21.961,19.112,20.773,24.713,73.171,66.220,16.506,11.288,10.916,12.358,120.784,281.946,69.876,9.201,8.913,8.917,9.229,8.872,8.933,7.894,8.151,7.100,6.312,5.480,4.849,4.107,3.560,3.216,3.041,2.902,2.713,2.705,2.847,3.169,2.602,2.240,2.008,2.106,1.969,1.776,1.786,1.703,1.510,1.648,1.475,1.583,1.332,
655,25.778,21.556,20.341,15.564,19.685,20.835,21.569,20.332,18.808,21.827,18.983,19.600,45.359,78.741,26.857,11.049,9.816,10.080,24.335,219.269,184.088,15.615,7.769,8.226,8.103,8.045,7.788,7.207,7.077,6.530,5.332,4.698,4.257,3.481,3.127,2.938,2.602,2.590,2.683,2.395,2.387,2.948,2.685,2.025,1.892,2.000,1.895,1.779,1.648,1.531,1.642,1.566,1.528,1.505,1.318,
660,30.130,18.293,17.718,16.406,16.061,18.323,19.995,17.459,18.527,19.099,17.592,17.145,26.095,68.824,45.517,12.020,9.179,9.110,8.706,91.102,259.071,63.785,6.905,7.038,7.170,6.612,6.560,6.293,5.826,5.341,4.614,4.082,3.714,3.076,2.533,2.686,2.377,2.325,2.322,2.367,2.119,2.142,2.793,2.225,1.901,1.824,1.580,1.593,1.430,1.536,1.379,1.382,1.334,1.181,1.199,
665,33.621,22.789,18.240,15.887,17.356,18.622,18.663,17.740,18.298,18.477,17.213,17.295,16.436,47.733,61.280,17.459,8.521,7.932,7.643,19.974,198.067,157.717,12.727,6.159,6.049,5.537,5.487,5.465,5.187,4.594,4.254,3.422,3.166,2.492,2.204,2.113,2.165,2.370,2.109,1.860,1.995,1.886,2.159,2.524,1.705,1.622,1.544,1.433,1.441,1.412,1.405,1.264,1.125,1.214,1.159,
670,26.583,18.149,14.495,14.218,14.739,17.798,17.969,16.117,16.370,17.156,15.921,16.503,15.358,25.870,63.890,30.368,8.622,7.220,6.701,7.324,82.933,223.781,49.363,5.299,5.179,4.868,4.779,4.430,4.400,3.959,3.644,3.008,2.972,2.465,1.771,1.904,1.824,1.939,1.910,1.887,1.834,1.642,1.737,2.340,2.091,1.652,1.416,1.371,1.307,1.314,1.344,1.148,1.119,1.186,1.082,
675,47.579,20.809,14.938,10.479,14.015,15.764,17.355,15.023,17.503,16.797,16.384,15.751,14.373,17.294,51.188,45.154,10.951,6.762,6.550,5.772,17.742,177.425,122.826,9.935,4.257,4.086,4.310,3.869,3.748,3.306,2.997,2.658,2.452,1.955,1.703,1.640,1.631,1.632,1.885,1.732,1.460,1.392,1.514,1.675,2.447,1.732,1.365,1.347,1.302,1.218,1.142,0.999,1.162,1.027,0.989,
680,61.527,17.619,15.574,13.412,13.924,15.883,17.075,15.565,15.381,14.319,15.154,15.399,14.183,12.910,30.831,53.778,19.725,6.271,5.977,5.518,6.188,71.621,175.268,42.533,4.123,3.535,3.595,3.376,3.268,2.846,2.717,2.588,2.240,1.644,1.526,1.429,1.339,1.483,1.597,1.464,1.653,1.546,1.342,1.400,1.763,2.179,1.509,1.236,1.214,1.048,1.182,0.947,1.066,1.026,0.912,
685,73.067,21.291,14.191,14.324,12.904,16.494,13.623,14.425,15.599,14.298,14.306,14.088,13.284,11.813,15.426,48.885,33.261,7.404,5.498,5.351,4.860,14.525,140.386,108.686,8.578,3.038,2.921,2.450,2.654,2.539,2.166,2.057,1.841,1.527,1.312,1.268,1.180,1.424,1.376,1.442,1.288,1.176,1.180,1.205,1.302,2.192,1.823,1.087,0.973,1.056,1.070,1.004,0.934,0.902,0.896,
690,95.507,25.244,13.030,9.465,10.207,12.866,14.568,13.711,15.034,13.301,13.487,14.325,13.204,10.805,10.541,32.395,43.349,11.522,5.656,5.045,4.022,4.985,59.480,149.036,36.269,2.882,2.648,2.487,2.128,2.032,1.810,1.686,1.631,1.268,1.236,1.215,1.103,1.172,1.382,1.292,1.400,1.201,1.078,0.937,1.134,1.417,2.155,1.394,1.045,1.021,1.057,0.909,0.860,0.801,0.812,
695,93.648,40.327,12.473,10.780,11.461,13.127,14.623,11.827,12.999,13.176,12.907,13.444,12.691,11.253,9.696,18.368,43.633,19.330,5.171,4.374,4.269,4.164,12.676,119.370,92.567,6.143,2.236,2.093,1.972,1.877,1.753,1.460,1.192,1.308,1.088,0.947,1.161,0.932,1.192,1.187,1.226,1.253,0.962,0.938,0.963,1.090,1.640,1.841,1.136,0.975,0.947,0.867,0.814,0.887,0.760,
700,73.198,65.150,17.075,13.266,10.229,12.879,12.463,14.314,12.299,13.627,13.345,13.116,11.578,11.229,8.657,10.419,32.901,30.058,7.504,4.373,4.168,3.532,4.166,52.193,129.728,30.011,2.035,1.726,1.781,1.486,1.514,1.146,1.242,0.921,0.911,1.026,0.891,1.164,1.098,1.124,1.157,1.261,1.095,0.984,1.027,1.036,1.108,1.758,1.597,0.962,0.884,0.712,0.811,0.856,0.703,
