525,-0.929,68.033,263.594,103.476,14.238,96.980,1387.642,940.686,41.635,4.681,4.281,4.700,4.308,4.004,3.664,3.342,2.695,2.209,2.127,2.000,1.698,1.401,1.956,1.799,1.555,1.638,1.493,1.449,1.230,1.196,1.260,1.308,1.019,0.848,0.909,0.926,0.769,0.756,1.100,0.943,1.252,2.258,9.629,17.815,10.593,3.157,0.941,0.829,1.000,1.737,5.181,5.454,1.987,1.076,1.121,
530,-11.328,12.611,184.038,196.372,24.014,20.539,635.154,1454.280,305.837,4.532,4.204,4.305,4.931,3.298,3.820,2.846,2.467,2.109,1.532,2.181,1.614,1.387,1.690,1.667,1.710,1.590,1.369,1.208,1.315,1.269,1.025,1.033,0.985,0.790,0.918,0.726,0.726,0.885,0.844,0.942,0.927,1.319,3.142,11.398,15.331,7.472,1.893,0.855,0.924,0.995,2.173,5.518,4.940,1.609,1.009,
535,0.584,5.696,83.401,235.816,69.840,16.834,115.972,1243.113,875.084,27.749,3.328,3.070,4.042,3.373,2.994,2.570,2.273,2.405,1.796,1.737,1.461,1.490,1.595,1.526,1.310,1.108,1.327,1.358,1.297,1.287,1.089,1.058,1.138,0.630,0.693,0.825,0.812,0.980,0.863,0.753,0.990,0.969,1.508,4.439,13.061,12.265,4.569,1.181,0.901,0.958,1.120,2.586,6.150,4.182,1.425,
540,-5.877,-1.734,20.205,208.475,142.822,21.525,20.936,537.829,1369.755,232.002,3.639,3.595,2.945,3.464,2.038,1.950,1.963,1.759,1.468,1.530,1.673,1.574,1.375,1.441,1.561,1.240,1.126,1.288,0.972,1.184,0.911,0.946,0.731,0.789,0.687,0.725,0.808,0.690,0.938,0.911,0.833,0.977,1.261,1.620,6.217,13.091,9.252,2.903,0.937,0.912,0.791,1.031,3.148,5.836,3.927,
545,1.029,-4.897,4.750,110.656,217.917,57.628,15.324,90.733,1121.394,736.788,32.152,3.912,3.149,3.107,2.090,2.278,1.958,1.063,1.276,1.318,1.418,1.461,1.376,1.232,1.485,1.373,0.932,0.845,0.989,1.071,0.940,0.908,0.760,0.929,0.631,0.739,0.937,0.695,0.745,0.802,0.897,0.761,0.872,1.182,1.998,7.697,11.973,6.604,1.843,0.807,0.803,0.898,1.149,3.617,6.234,
550,0.655,1.609,1.115,38.322,205.348,134.152,14.573,16.521,478.001,1163.663,245.421,2.691,2.982,2.108,2.096,2.185,1.428,1.134,1.267,1.359,1.340,0.980,1.441,1.345,1.217,1.148,1.129,0.932,0.823,0.979,0.780,0.803,1.042,0.758,0.739,0.775,0.853,0.882,0.879,0.717,0.797,0.626,0.876,0.868,0.990,3.020,9.449,9.998,4.532,1.336,0.739,0.768,0.855,1.384,4.641,
555,-6.502,-0.111,1.893,10.706,139.460,220.324,28.182,10.895,79.496,1014.500,726.304,27.030,2.579,2.598,1.158,1.474,1.691,0.973,1.261,1.245,1.374,1.065,1.032,1.072,1.261,1.186,1.116,0.906,0.934,1.132,0.872,0.995,0.728,0.762,0.612,0.721,0.875,0.715,0.747,0.852,0.569,0.743,0.656,0.870,0.893,1.199,4.340,9.591,7.824,3.048,0.937,0.765,0.632,0.742,1.716,
560,0.791,-4.598,-0.329,2.144,56.968,249.649,83.440,10.122,15.011,445.119,1102.281,229.382,2.109,2.239,1.639,1.502,1.440,0.741,1.264,1.143,1.385,0.998,0.974,1.129,0.838,0.970,0.923,0.792,0.936,0.863,0.887,0.889,0.729,0.728,0.713,0.469,0.902,0.843,0.754,0.791,0.712,0.723,0.655,0.753,0.778,0.848,1.510,5.619,9.139,6.114,2.059,0.791,0.779,0.771,0.926,
565,0.034,-0.290,2.448,-0.129,13.451,186.817,161.808,16.822,9.946,79.302,901.401,656.853,24.040,2.055,1.650,0.873,1.366,0.754,0.893,1.294,0.919,1.119,1.027,0.972,0.767,1.054,1.033,0.955,0.844,0.900,0.775,0.953,0.896,0.582,0.631,0.750,0.747,0.633,0.690,0.800,0.734,0.724,0.637,0.589,0.740,0.842,0.938,2.227,6.561,8.266,4.131,1.325,0.727,0.706,0.754,
570,1.511,-3.404,0.313,-0.757,4.326,93.244,225.132,52.779,8.447,12.328,363.535,979.620,200.336,2.255,1.492,1.413,1.264,0.704,1.100,1.163,1.193,0.845,0.919,0.810,0.862,0.759,0.805,0.996,0.914,0.916,0.880,0.709,0.689,0.576,0.539,0.417,0.749,0.782,0.549,0.760,0.831,0.653,0.754,0.773,0.692,0.628,0.844,1.109,2.816,6.886,6.593,2.735,0.936,0.648,0.748,
575,-1.408,-1.385,2.464,-2.129,5.104,25.110,202.403,116.509,13.757,8.445,60.877,783.675,596.200,31.660,0.931,1.414,0.861,0.738,0.712,1.086,0.922,0.844,0.773,1.322,0.935,0.953,0.763,0.864,0.745,0.756,0.661,0.707,0.794,0.570,0.564,0.657,0.590,0.750,0.646,0.716,0.616,0.704,0.667,0.748,0.690,0.692,0.770,1.009,1.028,3.557,6.778,4.940,1.957,0.626,0.665,
580,-4.823,-3.032,0.394,0.064,0.795,5.537,119.690,174.063,31.343,6.987,10.235,318.171,913.283,230.309,2.016,1.534,1.051,0.618,0.665,0.845,0.707,0.525,0.576,0.818,0.703,0.772,0.843,0.765,0.844,0.753,0.603,0.699,0.541,0.506,0.578,0.775,0.598,0.583,0.700,0.859,0.701,0.601,0.707,0.714,0.548,0.700,0.646,0.767,0.886,1.342,4.637,6.327,3.795,1.398,0.596,
585,0.000,-3.076,-1.165,0.013,1.718,1.684,42.180,179.198,77.538,7.376,7.793,52.611,758.436,611.769,23.949,1.428,1.355,1.157,0.693,0.885,0.864,0.987,0.645,0.787,0.909,0.838,0.753,0.848,0.638,0.717,0.769,0.911,0.751,0.640,0.695,0.549,0.620,0.649,0.780,0.682,0.714,0.669,0.642,0.741,0.676,0.719,0.703,0.605,0.795,0.949,2.021,5.058,5.213,2.615,0.998,
590,6.517,-5.028,-2.191,2.430,2.386,0.227,10.085,124.218,133.381,12.966,6.231,8.746,324.548,831.156,165.413,1.705,1.284,0.598,0.479,0.888,0.709,0.931,0.831,0.613,0.651,0.743,0.610,0.644,0.702,0.673,0.507,0.570,0.763,0.556,0.603,0.483,0.685,0.561,0.803,0.577,0.655,0.812,0.675,0.831,0.664,0.603,0.601,0.613,0.657,0.813,1.002,2.674,5.198,3.972,1.723,
595,-0.897,0.467,-1.461,0.269,0.682,0.372,3.739,56.053,156.227,38.713,5.655,7.211,52.705,630.650,485.608,19.315,1.540,0.572,0.611,0.926,0.823,0.820,0.666,0.805,0.694,0.964,0.464,0.608,0.567,0.659,0.591,0.505,0.711,0.426,0.579,0.667,0.591,0.589,0.488,0.665,0.697,0.601,0.594,0.669,0.579,0.607,0.598,0.614,0.621,0.753,0.682,1.134,3.501,4.938,3.122,
600,-3.466,-1.272,0.658,0.527,-0.362,0.414,1.864,16.106,125.595,88.657,8.906,5.848,7.233,240.850,727.880,149.426,1.863,0.727,0.321,0.700,0.636,0.533,0.690,0.602,0.700,0.848,0.635,0.660,0.534,0.693,0.576,0.630,0.696,0.477,0.698,0.545,0.657,0.686,0.581,0.660,0.662,0.643,0.490,0.665,0.614,0.605,0.736,0.558,0.561,0.540,0.592,0.710,1.555,3.798,4.306,
605,-5.333,-0.761,3.955,-2.905,1.030,2.226,0.784,2.460,69.748,120.853,25.029,4.572,5.634,37.145,597.688,402.473,20.844,0.339,0.571,0.586,0.589,0.204,0.782,0.927,0.568,0.495,0.681,0.649,0.474,0.676,0.549,0.522,0.429,0.550,0.707,0.515,0.606,0.587,0.534,0.532,0.603,0.714,0.784,0.616,0.576,0.585,0.569,0.614,0.616,0.633,0.623,0.575,0.853,1.912,3.753,
610,-4.330,-1.453,-0.888,3.076,0.093,0.238,0.665,1.879,24.354,118.275,59.994,6.363,5.382,6.149,243.036,570.868,132.017,1.252,0.522,0.589,0.619,0.782,0.540,0.728,0.569,0.695,0.691,0.540,0.538,0.644,0.633,0.412,0.611,0.395,0.421,0.745,0.622,0.616,0.591,0.655,0.747,0.666,0.640,0.639,0.634,0.671,0.569,0.701,0.583,0.514,0.575,0.680,0.738,0.979,2.792,
615,-2.475,-6.059,-2.727,-0.474,0.465,-1.263,1.316,2.107,6.491,81.567,94.386,14.986,4.579,4.995,37.657,453.917,348.496,13.533,0.654,0.410,0.429,0.727,0.669,0.690,0.825,0.631,0.750,0.687,0.457,0.591,0.637,0.786,0.491,0.505,0.480,0.396,0.470,0.630,0.571,0.608,0.704,0.577,0.681,0.563,0.616,0.520,0.674,0.580,0.565,0.526,0.686,0.589,0.657,0.509,1.194,
620,-2.858,-1.073,-1.981,-2.692,0.993,0.547,0.186,0.428,2.810,38.237,107.459,40.026,4.335,4.389,5.687,179.456,496.342,103.845,1.206,0.725,0.589,0.647,0.586,0.781,0.739,0.569,0.571,0.534,0.551,0.687,0.498,0.547,0.629,0.599,0.548,0.574,0.667,0.754,0.711,0.721,0.616,0.584,0.701,0.636,0.579,0.510,0.556,0.545,0.655,0.596,0.553,0.580,0.532,0.636,0.631,
625,-1.309,-2.361,-1.825,1.132,1.231,0.899,1.861,0.886,3.008,11.813,82.846,71.221,9.126,4.279,3.925,29.213,378.454,270.880,13.943,0.444,0.415,0.878,0.646,0.772,0.612,0.354,0.696,0.604,0.763,0.465,0.671,0.527,0.582,0.414,0.327,0.515,0.457,0.741,0.661,0.679,0.642,0.561,0.643,0.593,0.572,0.575,0.483,0.570,0.535,0.629,0.577,0.565,0.525,0.763,0.645,
630,-10.169,-1.384,-1.052,2.423,0.466,1.118,-0.152,1.654,1.768,3.873,45.028,92.733,22.005,3.257,3.367,4.956,151.122,394.814,89.646,0.871,0.814,0.432,0.519,0.752,0.483,0.725,0.688,0.650,0.446,0.552,0.437,0.660,0.525,0.540,0.594,0.583,0.536,0.603,0.600,0.605,0.618,0.564,0.547,0.608,0.530,0.515,0.590,0.672,0.595,0.539,0.509,0.568,0.559,0.636,0.520,
635,-5.202,-9.471,-0.264,-0.411,3.882,1.382,-0.244,2.107,3.170,3.732,17.519,84.124,46.630,5.856,3.028,3.626,21.019,320.560,244.860,10.852,0.905,0.546,0.490,0.806,0.622,0.835,0.658,0.645,0.473,0.367,0.598,0.514,0.519,0.315,0.459,0.552,0.530,0.597,0.631,0.588,0.604,0.465,0.614,0.549,0.674,0.592,0.551,0.685,0.642,0.649,0.546,0.599,0.604,0.427,0.482,
640,-1.955,-2.613,0.576,0.987,2.774,0.673,1.139,2.598,3.127,4.630,7.735,55.101,73.562,15.254,3.030,3.096,3.781,127.938,337.832,79.667,1.158,0.429,0.803,0.557,0.621,0.558,0.505,0.445,0.435,0.566,0.513,0.549,0.600,0.527,0.603,0.597,0.509,0.672,0.732,0.864,0.761,0.576,0.689,0.640,0.605,0.610,0.581,0.470,0.555,0.709,0.553,0.643,0.532,0.509,0.601,
645,-0.448,-4.286,-0.641,0.794,3.808,2.471,1.749,3.535,4.003,6.043,7.025,28.232,82.561,34.067,3.474,3.178,3.458,21.725,262.820,208.669,9.770,0.521,0.575,0.587,0.507,0.511,0.659,0.577,0.544,0.587,0.551,0.543,0.556,0.417,0.686,0.487,0.561,0.657,0.523,0.636,0.906,0.699,0.537,0.613,0.649,0.659,0.756,0.597,0.659,0.610,0.518,0.625,0.579,0.452,0.580,
650,-0.930,-1.251,2.533,1.038,2.614,4.359,1.635,3.404,4.771,5.695,7.434,13.302,64.715,55.942,7.155,3.229,2.730,3.573,109.009,292.743,62.359,0.737,0.712,0.687,0.625,0.633,0.699,0.491,0.432,0.394,0.447,0.619,0.517,0.486,0.490,0.543,0.585,0.581,0.615,0.637,0.864,0.885,0.773,0.709,0.603,0.706,0.704,0.657,0.670,0.532,0.651,0.546,0.540,0.522,0.525,
655,2.821,0.178,1.034,0.283,4.713,4.035,3.274,3.820,5.149,6.191,7.382,8.564,36.817,69.537,19.474,3.702,2.443,2.687,17.470,229.562,171.762,8.807,0.603,0.503,0.748,0.583,0.539,0.631,0.460,0.653,0.521,0.478,0.556,0.319,0.412,0.486,0.586,0.606,0.444,0.703,0.623,0.766,0.971,0.672,0.592,0.675,0.682,0.560,0.599,0.661,0.596,0.637,0.462,0.648,0.529,
660,3.409,-0.535,-1.299,2.167,4.185,7.106,1.961,4.571,4.989,5.721,7.597,8.876,16.855,62.956,38.542,4.654,2.967,2.742,3.450,89.046,243.550,55.598,0.877,0.657,0.718,0.664,0.563,0.716,0.510,0.455,0.664,0.655,0.665,0.428,0.515,0.427,0.674,0.581,0.400,0.497,0.576,0.603,1.075,0.644,0.583,0.598,0.620,0.590,0.678,0.673,0.665,0.574,0.533,0.577,0.639,
665,12.318,1.360,-2.421,3.819,2.580,3.179,2.735,4.376,5.388,6.971,6.956,8.661,9.244,39.739,55.688,11.407,2.506,2.798,2.919,14.920,196.627,147.287,7.562,0.806,0.198,0.595,0.700,0.650,0.431,0.673,0.531,0.629,0.723,0.682,0.400,0.498,0.475,0.660,0.535,0.599,0.596,0.633,0.851,1.147,0.650,0.623,0.654,0.549,0.568,0.634,0.677,0.658,0.525,0.492,0.576,
670,11.251,-0.156,2.526,4.583,1.934,2.133,2.560,3.862,5.497,8.388,8.153,8.831,7.707,20.228,58.637,24.819,2.975,2.905,3.035,2.804,81.831,211.841,47.450,0.924,0.558,0.702,0.669,0.563,0.324,0.472,0.352,0.684,0.625,0.432,0.489,0.614,0.468,0.755,0.604,0.667,0.677,0.611,0.726,1.032,0.994,0.593,0.657,0.545,0.608,0.622,0.571,0.538,0.613,0.602,0.526,
675,15.768,2.056,0.214,3.487,4.366,2.922,3.828,4.980,6.318,7.558,8.851,9.680,8.145,9.199,44.649,40.318,7.006,2.304,2.262,2.534,15.800,167.650,126.639,6.367,0.605,0.679,0.571,0.506,0.373,0.585,0.477,0.431,0.445,0.470,0.369,0.559,0.574,0.456,0.701,0.655,0.617,0.636,0.669,0.876,1.257,0.919,0.627,0.584,0.610,0.554,0.587,0.578,0.551,0.629,0.554,
680,33.821,4.564,-0.411,4.100,2.428,6.819,2.153,3.762,5.050,6.344,9.305,8.894,7.213,5.847,25.232,50.452,15.422,2.672,2.678,2.271,2.925,68.650,181.566,40.430,0.716,0.487,0.820,0.501,0.548,0.621,0.555,0.507,0.554,0.444,0.359,0.435,0.517,0.588,0.659,0.558,0.575,0.560,0.611,0.642,0.987,1.444,0.759,0.633,0.630,0.711,0.656,0.476,0.509,0.605,0.586,
685,60.375,7.293,0.181,2.364,0.715,2.909,4.183,3.730,3.999,6.329,7.127,8.895,7.249,4.524,10.606,44.090,29.333,3.696,2.617,2.162,2.163,12.762,141.772,105.164,6.760,0.583,0.561,0.582,0.365,0.526,0.501,0.481,0.423,0.354,0.454,0.399,0.579,0.468,0.550,0.572,0.668,0.656,0.695,0.572,0.506,1.437,1.303,0.714,0.668,0.668,0.553,0.498,0.559,0.718,0.399,
690,76.168,7.773,1.741,1.989,2.027,3.934,2.939,2.346,4.387,4.423,6.733,6.914,6.664,5.092,4.669,28.296,37.956,7.888,2.092,1.933,1.877,2.122,57.973,152.691,38.072,0.483,0.637,0.590,0.641,0.527,0.438,0.511,0.591,0.350,0.339,0.329,0.554,0.516,0.549,0.646,0.704,0.721,0.656,0.571,0.579,0.914,1.696,1.012,0.636,0.593,0.646,0.486,0.460,0.563,0.544,
695,82.293,23.108,2.138,2.064,1.736,2.536,1.804,2.558,4.466,4.516,5.031,6.429,6.267,3.346,3.551,13.510,38.760,16.655,2.045,1.937,1.823,2.036,10.925,121.568,96.484,5.034,0.757,0.622,0.444,0.575,0.428,0.467,0.425,0.362,0.508,0.404,0.605,0.456,0.414,0.626,0.682,0.566,0.636,0.515,0.644,0.650,1.357,1.437,0.752,0.614,0.681,0.520,0.451,0.555,0.535,
700,57.460,49.980,5.543,2.447,2.970,1.912,0.565,2.487,3.448,3.788,5.519,5.140,5.200,4.343,3.058,5.605,28.530,26.690,4.419,1.655,1.844,1.519,2.120,51.924,134.146,28.491,0.730,0.561,0.456,0.611,0.548,0.666,0.534,0.471,0.254,0.504,0.542,0.491,0.582,0.517,0.572,0.556,0.667,0.564,0.575,0.434,0.700,1.397,1.375,0.610,0.563,0.562,0.443,0.583,0.585,
