525,90.942,150.801,331.463,186.269,101.934,202.383,1526.874,1074.811,145.499,99.277,92.744,92.048,90.038,86.642,82.079,78.487,76.656,72.617,71.224,70.250,70.287,68.279,65.811,65.923,64.012,61.785,58.931,57.208,53.723,50.222,46.242,41.435,37.516,32.448,28.971,26.971,25.140,23.247,22.047,21.070,19.689,19.014,25.795,32.481,24.579,16.300,13.685,12.564,11.842,11.703,13.826,13.348,9.213,7.567,6.929,
530,81.485,93.244,252.362,255.584,104.017,115.181,733.621,1620.741,413.540,87.951,85.411,82.757,83.704,78.983,76.082,71.530,71.346,66.416,65.293,63.925,62.873,62.560,60.173,59.706,57.980,55.873,53.981,52.054,48.869,44.933,42.339,38.161,34.866,29.968,27.619,25.065,23.184,21.804,20.660,19.490,18.426,17.763,17.753,25.671,28.964,20.379,13.789,12.008,11.167,10.796,11.141,13.389,11.996,7.999,6.948,
535,75.668,74.254,149.872,303.005,142.489,103.334,213.560,1385.292,1007.985,105.570,77.792,77.444,77.162,72.843,69.252,66.208,63.883,60.804,59.352,57.419,57.169,55.880,55.460,53.959,52.812,50.668,49.220,47.422,45.177,42.027,38.989,35.688,31.916,27.981,25.240,23.164,22.188,20.801,19.563,18.377,17.366,16.497,15.837,18.152,25.878,24.365,15.775,11.949,10.823,10.591,9.771,10.435,13.138,10.691,7.341,
540,65.021,69.199,89.489,266.124,209.830,107.391,101.846,625.467,1485.455,314.833,73.561,69.922,70.233,65.405,62.391,59.471,58.219,55.539,53.216,54.145,51.875,50.490,50.919,48.446,47.815,46.056,43.971,42.390,40.663,38.128,34.869,31.646,28.854,25.347,23.235,21.426,19.872,19.003,18.052,17.072,15.667,15.031,14.765,14.622,17.905,24.317,20.167,13.090,10.591,10.140,9.289,8.904,10.165,12.578,9.747,
545,68.421,64.909,61.678,164.643,270.532,132.192,87.864,161.491,1215.306,820.848,97.380,65.464,63.825,61.030,58.200,55.416,52.873,50.043,49.120,47.308,47.193,45.691,44.665,43.909,43.663,41.415,40.714,38.283,36.645,34.513,32.197,28.975,26.358,23.190,21.070,19.325,18.135,17.228,16.501,15.618,15.042,14.120,13.501,12.808,12.994,18.292,22.384,15.861,11.002,9.636,8.975,8.173,8.120,9.647,12.039,
550,66.509,58.758,59.469,90.712,251.832,200.589,83.089,82.003,557.477,1256.654,310.034,60.022,57.763,54.693,52.746,49.276,48.237,46.865,44.816,42.578,43.318,41.943,41.248,39.562,38.887,38.213,36.028,35.070,33.405,31.577,28.409,27.050,24.051,21.371,19.475,17.961,16.744,16.175,15.771,14.268,13.904,12.888,12.499,11.959,11.518,13.157,18.750,19.120,12.995,9.597,8.366,7.872,7.545,7.425,9.919,
555,56.178,49.680,51.466,58.449,177.961,270.225,89.669,68.861,143.243,1088.485,790.658,78.985,51.823,51.229,46.988,45.336,43.103,40.548,39.988,38.030,37.843,37.414,36.166,36.155,34.935,33.903,32.641,31.132,29.682,28.305,26.329,23.567,21.890,19.394,17.448,16.304,15.758,14.449,14.274,13.678,12.512,12.035,11.093,11.015,10.687,10.481,13.252,17.977,15.758,10.877,8.057,7.422,6.986,6.649,6.857,
560,55.340,47.211,48.334,44.710,99.210,296.005,135.527,63.055,68.523,511.960,1184.955,314.886,47.046,46.268,42.782,42.128,39.792,36.792,35.932,34.835,34.490,33.391,32.011,32.336,31.242,30.325,28.934,27.945,26.855,25.231,23.158,21.541,19.368,17.064,15.715,14.749,14.103,13.630,13.059,12.461,11.662,11.023,10.431,9.800,9.548,9.675,9.671,13.554,16.585,12.900,8.980,7.308,6.527,5.984,5.752,
565,57.344,42.960,39.649,41.666,52.843,229.542,208.360,66.836,58.110,123.720,967.659,816.853,66.186,41.617,38.087,37.089,34.587,34.079,32.738,31.153,30.617,30.140,29.221,28.550,28.200,26.536,26.261,25.565,23.784,22.784,21.112,19.112,17.521,15.372,14.164,13.604,12.663,12.229,11.603,11.184,10.929,9.957,9.593,9.478,9.311,8.754,8.386,9.399,13.248,14.967,10.315,7.066,6.241,5.875,5.523,
570,50.609,47.804,40.229,39.000,42.081,131.819,254.614,91.827,53.025,51.628,422.172,1182.272,245.807,37.791,35.066,32.965,30.628,29.551,29.579,27.905,27.241,26.642,26.011,25.758,25.490,24.360,23.340,22.584,21.416,20.056,18.699,17.762,15.761,13.894,12.724,12.134,11.510,11.313,10.603,10.207,9.696,9.274,8.827,8.378,8.319,8.075,7.782,7.562,9.098,12.922,12.248,8.279,6.062,5.343,5.183,
575,41.077,36.497,36.443,34.393,38.129,70.241,234.106,149.745,50.123,47.748,98.942,927.855,662.073,62.478,30.968,30.184,28.402,27.383,26.021,24.967,24.656,23.390,22.867,22.803,22.176,21.960,20.525,20.082,18.436,17.851,16.453,16.000,13.870,12.786,11.542,10.818,10.327,10.177,9.664,9.349,8.997,8.412,8.306,7.497,7.426,6.995,6.998,6.725,6.848,9.114,12.307,10.293,6.466,5.265,4.838,
580,38.783,37.297,33.119,32.897,34.230,46.042,151.411,203.736,66.949,41.955,41.141,384.417,1043.499,249.507,29.337,27.233,25.389,23.387,22.449,22.417,22.285,21.059,20.693,20.190,18.901,19.100,18.355,17.799,16.782,15.917,14.961,13.785,12.904,11.381,10.192,9.424,9.228,9.198,8.765,8.353,8.034,7.497,7.166,7.246,6.751,6.370,6.165,6.259,5.976,6.665,9.476,10.651,7.754,5.335,4.544,
585,35.578,33.857,28.992,30.579,28.272,38.617,77.100,205.392,106.696,38.917,36.559,85.547,872.893,621.938,47.396,23.402,22.105,21.680,20.675,19.888,19.800,18.697,18.431,18.132,17.957,16.736,16.840,15.727,15.153,14.549,13.361,12.141,11.302,10.437,9.567,8.769,8.493,8.437,7.854,7.491,7.150,7.070,6.548,6.318,6.246,5.981,5.887,5.767,5.501,5.500,6.690,9.282,9.038,6.176,4.490,
590,37.421,30.455,30.181,26.123,25.910,33.441,43.769,148.532,157.530,43.734,33.848,34.097,391.095,875.623,197.998,21.850,20.438,19.806,18.814,17.364,17.616,16.890,16.337,16.258,15.906,14.533,14.850,14.421,13.396,12.486,11.744,11.097,10.162,9.115,8.229,7.848,7.513,7.376,7.457,6.935,6.665,6.374,6.064,5.899,5.390,5.394,5.447,5.195,4.912,4.963,5.098,6.412,8.776,7.560,4.978,
595,33.033,33.055,25.500,22.365,25.513,29.813,32.923,81.905,182.430,67.564,30.952,31.598,82.891,695.078,550.869,38.260,18.296,17.495,16.482,15.518,15.883,14.931,14.707,14.441,14.035,13.133,12.770,12.435,11.697,11.157,10.339,9.825,9.059,8.289,7.609,7.248,7.022,6.615,6.488,6.193,5.989,5.572,5.372,5.336,5.123,5.106,4.886,4.601,4.577,4.425,4.332,4.660,6.905,7.974,6.158,
600,37.642,28.288,24.909,23.839,23.538,31.243,27.747,39.810,145.728,106.373,32.581,27.152,29.077,287.589,835.234,175.816,17.525,15.464,15.455,14.251,13.689,13.804,13.205,12.579,12.213,12.072,11.751,11.258,10.611,9.893,9.487,8.705,7.944,7.453,7.077,6.632,6.216,6.234,5.802,5.647,5.556,5.208,4.862,4.833,4.584,4.450,4.327,4.449,4.241,4.016,3.831,3.789,4.616,6.588,7.022,
605,39.125,24.719,20.674,21.667,20.654,27.374,27.289,27.161,90.645,139.330,47.793,24.328,24.562,57.064,684.794,445.459,35.004,13.628,12.968,12.014,12.505,11.872,11.835,11.379,10.783,10.776,10.168,9.584,9.583,9.035,8.335,7.679,7.363,6.625,6.124,6.084,5.597,5.587,5.239,5.261,5.147,4.678,4.519,4.254,4.261,4.173,4.021,3.899,3.595,3.526,3.404,3.475,3.553,4.512,6.658,
610,33.114,30.142,20.181,18.128,19.313,23.471,24.763,22.839,45.151,134.538,77.763,23.221,21.523,21.577,297.089,639.153,153.851,12.661,12.053,11.358,11.445,10.465,10.798,10.124,9.801,9.427,8.867,8.875,8.600,7.885,7.412,7.179,6.153,6.016,5.609,5.625,4.963,5.019,4.706,4.517,4.390,4.253,4.077,4.009,3.845,3.754,3.626,3.520,3.368,3.228,3.273,3.034,3.132,3.478,5.073,
615,24.851,22.401,17.474,16.658,19.751,23.315,22.897,20.918,25.975,97.842,109.933,30.282,19.556,17.728,49.638,525.553,397.446,23.425,10.713,10.020,9.908,9.533,9.214,8.863,8.716,8.227,7.657,7.656,7.403,7.183,6.513,6.048,5.451,5.142,4.949,4.760,4.591,4.671,4.257,4.094,4.009,3.732,3.701,3.598,3.466,3.503,3.201,3.154,3.120,3.161,2.919,2.868,2.748,2.767,3.400,
620,26.188,22.021,19.685,17.762,15.516,21.814,19.247,20.167,19.697,51.292,117.695,50.736,17.841,15.917,15.821,212.860,550.298,114.821,9.482,8.983,8.969,8.171,8.324,7.841,7.356,6.960,7.280,6.779,6.597,6.098,5.878,5.532,4.773,4.604,4.277,3.963,3.923,4.077,3.844,3.543,3.679,3.185,3.449,3.177,3.099,3.033,2.964,2.956,2.759,2.673,2.760,2.633,2.552,2.478,2.450,
625,27.375,21.126,18.423,17.059,15.532,19.786,19.158,17.791,16.413,26.348,94.846,81.236,19.411,14.898,13.471,43.107,426.620,298.732,21.448,7.781,7.868,7.440,7.314,6.863,6.672,6.189,6.558,6.026,5.648,5.789,5.216,5.200,4.686,4.320,3.765,3.702,3.792,3.959,3.459,3.442,3.416,3.244,3.004,3.005,2.750,2.785,2.760,2.651,2.539,2.539,2.482,2.323,2.349,2.271,2.370,
630,33.432,22.055,16.133,17.195,13.490,19.496,14.848,14.918,15.728,17.145,57.164,101.252,32.588,13.824,12.062,12.596,173.583,431.083,107.077,7.798,7.122,6.586,6.425,6.631,6.269,5.742,5.606,5.333,5.165,5.194,4.663,4.232,4.201,3.917,3.607,3.601,3.371,3.326,3.439,3.169,3.122,2.888,2.783,2.796,2.632,2.636,2.487,2.507,2.346,2.431,2.254,2.202,2.325,2.209,2.140,
635,23.147,18.049,12.319,13.603,14.055,17.404,14.482,15.504,14.752,15.302,27.020,92.388,55.214,14.320,10.856,10.322,30.687,353.122,300.386,18.651,6.726,5.848,5.920,5.847,5.403,4.996,5.073,5.017,4.808,4.624,4.324,4.059,3.676,3.463,3.312,3.133,2.929,3.069,3.120,3.196,2.832,2.655,2.597,2.479,2.513,2.276,2.374,2.198,2.134,2.183,2.144,2.085,1.987,2.073,2.094,
640,18.442,17.010,16.277,13.640,15.017,14.786,13.687,12.710,14.110,13.769,15.301,60.824,80.480,22.070,10.969,10.037,10.244,148.731,421.603,91.113,6.500,5.648,5.349,5.382,4.987,4.773,4.364,4.419,4.312,4.247,3.761,3.657,3.358,3.090,2.802,2.723,2.807,2.857,2.803,2.882,2.744,2.440,2.374,2.335,2.298,2.184,2.115,2.163,2.019,1.852,1.980,2.033,1.968,1.847,1.848,
645,22.290,23.447,13.884,14.636,11.792,14.573,14.929,13.942,13.089,11.998,11.861,33.252,85.961,39.175,9.977,8.563,9.259,29.388,313.223,242.833,17.562,5.052,4.788,4.861,4.522,4.259,4.100,4.158,4.078,3.747,3.509,3.402,3.107,3.041,2.675,2.842,2.461,2.703,2.656,2.615,2.554,2.602,2.068,2.165,2.163,1.916,1.966,1.952,1.953,1.847,1.811,1.857,1.708,1.741,1.706,
650,22.310,19.480,17.134,11.731,13.430,12.143,13.841,11.967,12.561,12.217,13.388,16.471,67.559,61.215,12.328,8.566,8.049,8.466,122.342,360.842,87.626,5.206,4.582,4.354,4.066,3.940,3.756,3.753,3.500,3.462,2.998,3.075,2.478,2.645,2.372,2.542,2.483,2.357,2.461,2.352,2.367,2.642,2.110,2.008,1.937,1.887,1.942,1.904,1.783,1.779,1.726,1.651,1.718,1.646,1.545,
655,24.987,22.683,13.163,13.514,11.868,13.506,15.635,12.817,12.295,10.137,11.108,13.065,40.009,74.364,23.928,8.823,7.334,7.263,22.643,273.590,224.617,13.146,3.818,3.848,3.943,3.576,3.326,3.452,3.352,2.999,3.078,2.932,2.592,2.522,2.259,2.441,2.352,2.285,2.116,2.149,2.082,2.308,2.235,1.989,1.703,1.795,1.734,1.655,1.655,1.729,1.603,1.481,1.634,1.448,1.548,
660,17.267,20.184,13.623,12.245,11.029,12.674,12.004,11.701,10.945,11.948,11.049,11.457,20.242,66.797,42.171,9.336,6.989,6.372,6.742,105.293,358.630,66.848,3.916,3.476,3.681,3.053,3.203,2.890,3.025,2.937,2.728,2.457,2.382,2.281,2.311,2.344,2.213,1.969,1.982,1.918,1.902,2.053,2.143,1.987,1.636,1.710,1.694,1.670,1.584,1.507,1.436,1.620,1.460,1.358,1.448,
665,24.597,16.275,14.727,12.274,11.567,13.809,9.438,10.943,11.087,10.048,10.379,10.875,12.056,43.889,58.128,15.878,6.811,5.962,6.677,19.880,378.488,175.242,11.184,3.411,3.477,2.640,2.794,2.809,2.780,2.261,2.449,2.342,2.173,2.074,1.969,2.031,1.999,2.184,1.850,1.885,1.682,1.593,1.966,2.320,1.684,1.526,1.515,1.407,1.468,1.425,1.372,1.406,1.441,1.261,1.499,
670,28.463,19.424,14.080,9.424,9.727,12.765,13.142,11.449,10.514,10.600,8.908,10.326,10.335,22.817,61.718,28.435,7.671,6.197,5.695,5.940,248.304,239.238,53.303,3.188,2.814,2.592,2.593,2.514,2.294,2.166,2.080,2.061,1.843,1.838,1.493,1.873,1.828,1.822,1.929,1.630,1.489,1.482,1.479,2.154,2.024,1.563,1.386,1.373,1.371,1.319,1.291,1.285,1.311,1.135,1.268,
675,33.118,18.022,15.660,12.343,8.460,14.128,9.435,10.812,10.432,9.162,9.946,9.887,10.133,12.904,48.249,43.805,10.079,5.449,5.200,5.322,53.713,185.576,139.276,8.775,2.692,2.334,2.267,1.852,2.197,2.140,1.926,2.026,1.892,1.618,1.609,1.674,1.557,1.755,1.868,1.566,1.412,1.495,1.498,1.682,2.277,1.633,1.400,1.302,1.247,1.250,1.214,1.218,1.182,1.282,1.234,
680,48.898,16.233,14.474,10.254,10.921,13.212,12.560,10.194,9.184,8.533,10.043,9.351,8.853,9.089,28.903,52.775,18.381,4.866,5.174,4.625,5.423,78.484,195.904,47.451,2.492,2.050,2.156,1.990,2.078,1.950,1.891,1.800,1.566,1.530,1.497,1.713,1.247,1.441,1.505,1.502,1.312,1.298,1.376,1.365,1.726,2.295,1.401,1.291,1.260,1.260,1.131,1.212,1.177,1.118,1.173,
685,78.555,25.713,16.183,12.828,8.959,12.804,10.364,10.900,9.281,8.707,8.692,9.362,9.458,7.945,15.062,46.655,31.559,6.948,5.224,4.350,4.698,16.235,157.286,126.346,8.613,1.853,1.828,1.856,1.573,1.821,1.493,1.767,1.596,1.431,1.286,1.594,1.371,1.409,1.331,1.389,1.542,1.275,1.210,1.248,1.231,2.023,1.982,1.220,1.158,1.154,1.151,1.073,1.132,1.134,1.108,
690,90.916,24.334,13.556,9.297,9.877,13.933,11.408,9.962,9.112,8.536,9.125,9.505,9.456,9.189,9.121,30.886,40.766,10.956,4.693,4.409,4.145,4.759,68.872,180.213,41.071,1.902,1.658,1.727,1.879,1.500,1.703,1.535,1.387,1.419,1.266,1.241,1.309,1.340,1.391,1.238,1.239,1.348,1.307,1.225,1.074,1.455,2.242,1.524,1.021,1.090,1.037,1.202,0.978,1.089,0.969,
695,110.196,48.874,13.260,8.997,12.193,10.968,11.021,9.257,8.987,8.042,9.150,9.171,9.892,8.278,7.804,16.982,42.032,19.161,5.157,4.237,4.193,3.849,15.625,146.721,101.231,6.566,1.641,1.756,1.490,1.347,1.614,1.498,1.322,1.399,1.219,1.333,1.205,1.132,1.242,1.291,1.252,1.145,1.101,1.174,1.200,1.112,1.722,2.078,1.273,1.114,1.135,1.028,1.188,0.960,1.052,
700,90.119,70.125,16.505,11.424,9.997,14.049,10.320,11.289,8.647,8.530,8.158,8.652,8.904,8.004,6.983,9.382,31.965,29.511,7.180,4.000,3.822,3.946,3.972,60.324,148.585,34.737,1.824,1.510,1.474,1.389,1.515,1.308,1.231,1.361,1.257,1.237,0.997,1.247,1.156,1.154,1.256,1.111,1.130,1.125,0.993,1.026,1.254,1.856,1.653,1.053,1.011,1.044,1.012,0.986,0.971,
