520,319.548,442.276,501.344,312.609,314.024,3151.539,8381.502,1810.035,347.670,304.804,290.624,277.299,273.288,256.536,233.716,214.089,206.365,194.294,183.702,175.817,171.102,166.095,164.319,159.783,155.426,150.187,146.157,139.366,132.605,122.538,113.732,105.943,95.008,81.999,73.205,65.160,60.660,55.410,50.226,44.647,39.940,40.540,47.404,40.950,27.368,21.684,19.538,17.690,16.847,19.404,19.533,15.853,14.195,13.664,13.875,
525,261.965,306.944,489.334,339.933,272.704,697.616,7219.346,5188.207,495.141,276.466,260.742,254.444,243.890,227.215,207.794,193.195,183.249,170.730,162.679,154.102,152.922,148.403,146.461,143.443,138.212,135.152,129.907,123.309,119.220,109.938,102.744,94.685,85.593,74.787,65.975,60.421,55.732,51.739,45.367,41.271,36.521,33.489,36.886,41.760,32.641,22.341,19.114,17.241,15.811,16.325,18.762,18.088,14.729,13.419,13.197,
530,235.247,243.969,389.475,396.802,252.969,323.825,3272.324,8214.563,2008.159,248.971,237.803,228.529,222.857,205.059,187.872,170.196,164.715,154.023,147.074,137.691,137.061,133.532,131.703,127.775,123.879,121.052,115.993,111.367,105.339,98.893,92.040,85.054,77.729,67.440,59.760,54.714,50.128,46.654,41.549,38.472,33.985,29.720,28.466,34.166,35.670,25.917,18.864,16.423,14.843,15.277,15.515,17.747,16.520,13.501,12.280,
535,212.363,210.569,278.792,415.816,267.283,277.981,762.003,7110.566,5430.891,354.823,210.657,205.148,198.978,185.113,167.071,151.873,145.044,138.670,130.105,123.667,121.919,118.219,117.758,115.356,110.941,107.738,105.623,98.681,94.591,88.570,82.893,76.462,70.097,60.946,54.261,48.928,45.508,42.619,38.488,35.078,31.219,27.709,25.038,25.278,32.100,29.931,20.498,16.150,14.333,14.043,13.679,14.330,17.420,15.017,12.151,
540,190.429,180.303,192.337,365.529,315.139,256.849,262.047,3158.870,8584.346,1702.253,194.347,185.027,180.643,166.050,150.631,137.304,129.566,123.444,113.841,109.391,107.466,105.811,104.783,101.747,98.912,95.701,93.014,89.325,83.171,77.513,73.465,68.126,62.103,54.594,48.229,44.050,41.144,38.951,35.478,31.974,28.086,25.021,22.972,20.864,23.908,29.004,24.504,16.593,13.488,13.216,12.883,12.525,13.857,15.770,13.790,
545,181.732,165.129,161.371,261.648,350.652,254.939,230.139,587.193,7075.190,5052.776,378.374,168.464,161.887,148.234,130.586,123.090,115.926,108.352,102.714,97.135,95.755,94.137,92.272,89.069,89.470,85.697,81.705,77.997,74.616,69.474,65.213,61.689,55.133,49.069,42.979,39.739,37.268,34.730,31.754,28.620,25.631,22.861,20.682,18.770,17.977,22.182,26.037,19.398,13.680,12.345,11.781,11.278,11.210,13.165,15.352,
550,148.216,147.385,140.039,172.733,330.240,301.083,204.470,198.060,3045.688,7927.294,1863.162,153.464,143.792,132.547,120.557,110.378,102.586,96.909,91.408,85.358,86.165,83.885,81.884,80.139,78.035,75.919,73.211,69.219,66.076,63.671,58.419,53.793,49.515,43.149,38.734,35.803,33.787,31.071,28.718,26.143,23.640,20.814,18.629,17.373,15.747,16.539,21.957,21.599,15.223,11.995,11.108,10.666,10.329,10.382,13.024,
555,138.142,124.230,127.558,128.154,254.906,369.559,201.088,169.972,533.214,6837.182,5340.219,340.236,128.186,117.898,106.242,94.282,91.616,84.982,80.123,76.120,76.010,73.951,73.116,70.282,69.218,66.243,64.255,61.062,59.140,54.690,50.959,47.792,43.867,38.150,34.477,32.256,30.357,27.797,25.497,23.447,21.284,18.907,16.921,15.613,14.424,13.344,15.883,20.528,17.700,12.808,10.386,9.749,9.366,9.050,9.763,
560,124.177,114.842,111.701,107.636,163.222,374.865,228.888,150.048,154.640,3040.834,8176.933,1956.382,117.527,105.353,95.956,86.489,79.259,75.617,71.369,66.950,66.316,65.511,63.927,62.203,60.145,58.917,56.669,54.042,51.654,48.479,45.289,41.853,38.697,34.284,31.152,28.605,26.570,25.077,22.778,21.345,19.178,16.908,15.513,14.213,12.921,12.169,12.166,15.477,18.195,15.046,10.857,9.225,8.513,8.409,8.144,
565,111.924,106.495,100.334,95.097,112.730,293.987,287.939,144.505,137.628,585.708,6577.343,5372.143,263.229,95.220,84.333,76.422,72.105,65.561,63.165,60.617,60.035,57.330,56.421,54.250,53.678,52.141,49.827,47.168,45.277,42.717,39.730,36.899,35.065,30.837,27.182,25.299,23.690,22.669,20.250,19.232,17.180,15.320,14.224,13.046,11.663,10.929,10.633,11.088,14.654,16.386,12.117,8.982,7.993,7.562,7.637,
570,111.133,96.645,88.645,87.368,92.668,197.557,330.752,164.782,123.729,126.620,2584.936,8025.851,1789.187,89.540,74.429,66.956,64.074,59.296,55.741,53.268,52.378,51.249,50.070,48.006,47.526,45.488,43.727,41.848,39.174,37.783,35.013,32.558,30.283,26.766,24.063,22.547,21.778,20.473,18.825,16.786,15.564,14.151,12.663,11.440,10.547,10.030,9.671,9.181,10.388,14.198,13.452,9.616,7.513,7.101,6.795,
575,97.661,89.193,81.704,76.588,84.216,128.256,295.193,216.994,118.123,109.549,419.642,6560.677,5394.998,264.404,66.907,59.620,56.232,51.395,50.303,46.383,45.494,44.758,44.246,42.688,41.130,40.161,37.829,36.667,34.799,32.476,30.078,28.689,26.115,23.271,21.096,20.223,19.015,17.601,16.562,15.256,13.704,12.399,11.446,10.597,9.543,9.070,8.862,8.395,7.948,10.561,13.540,11.434,7.897,6.635,6.409,
580,102.997,74.516,71.014,70.743,76.387,99.429,208.902,264.991,132.829,101.871,101.962,2732.830,8135.466,1814.149,65.050,53.881,49.543,46.569,43.806,41.586,40.809,39.922,38.849,37.514,36.143,34.993,34.147,31.958,30.648,28.833,26.934,24.966,23.653,20.641,18.190,17.640,16.509,15.546,14.840,13.607,12.558,11.426,10.212,9.538,9.078,8.374,7.871,7.624,6.968,7.655,10.640,11.777,9.076,6.683,6.139,
585,92.657,77.309,71.022,66.473,67.920,89.053,137.840,260.010,169.107,97.500,93.500,430.816,6430.240,4942.343,286.213,47.838,44.607,41.318,39.129,36.697,36.675,35.887,34.594,32.530,32.100,31.129,29.544,27.585,27.094,24.766,23.115,22.323,20.403,17.677,16.529,15.692,14.637,13.945,13.149,12.010,11.064,10.180,9.657,8.659,8.153,7.378,7.507,6.665,6.254,6.479,7.680,10.620,10.217,7.472,5.793,
590,95.882,80.056,69.758,67.325,67.793,84.939,94.500,203.655,215.566,102.146,87.440,84.620,2546.370,7307.241,1678.980,45.664,39.874,36.621,34.236,32.395,32.318,31.466,30.372,29.071,28.367,27.196,26.416,24.562,23.367,21.999,20.600,19.496,17.976,16.218,14.705,13.381,13.343,12.054,11.355,10.769,9.903,9.020,8.565,7.821,7.425,6.977,6.474,6.303,5.691,5.951,6.134,7.461,9.684,8.530,6.357,
595,92.787,76.169,63.614,61.918,60.623,79.958,85.823,136.215,234.309,121.164,83.452,74.687,403.104,5838.376,4494.333,196.425,36.615,32.621,31.143,29.507,28.742,28.541,26.804,25.652,25.021,24.060,22.518,21.475,20.816,19.270,17.791,17.035,15.747,13.739,13.066,12.422,11.585,10.709,10.304,9.397,9.111,8.008,7.576,6.999,6.816,6.376,6.254,5.757,5.186,5.386,5.371,5.464,7.695,8.750,7.058,
600,94.445,73.052,63.253,61.027,58.430,73.112,80.479,92.658,199.430,160.117,83.177,70.595,62.399,2217.069,6476.484,1341.342,36.804,29.053,26.843,25.117,25.516,24.640,23.301,22.259,21.849,20.490,19.720,19.228,17.814,16.670,15.581,14.736,13.941,12.457,11.144,10.870,10.188,9.751,9.157,8.388,7.988,7.272,7.036,6.366,6.092,5.813,5.447,5.134,4.838,4.764,4.847,4.886,5.481,7.255,7.958,
605,94.994,69.748,60.404,56.186,58.057,71.240,70.127,78.716,143.172,188.829,96.324,65.872,54.913,289.629,4949.418,3767.136,222.898,26.827,24.455,23.205,22.764,21.246,21.043,20.197,19.406,18.128,17.388,16.878,15.565,14.372,13.680,12.962,11.940,10.979,9.916,10.608,9.106,8.498,7.953,7.725,7.088,6.346,6.259,5.689,5.426,5.106,4.998,4.777,4.261,4.507,4.520,4.269,4.279,5.213,7.431,
610,89.898,74.942,59.102,57.385,55.012,67.211,69.975,70.845,97.621,187.921,121.969,65.008,48.221,46.675,2133.291,5610.673,1384.665,25.840,23.115,20.474,20.497,19.389,18.834,17.507,17.088,16.094,15.147,14.305,13.675,12.664,11.874,11.753,10.763,9.414,8.511,9.744,9.011,7.924,7.124,6.772,6.419,5.654,5.559,5.177,4.830,4.656,4.380,4.165,3.897,4.095,3.967,3.869,3.828,4.086,5.700,
615,88.095,64.176,57.179,58.131,54.063,65.411,68.690,65.178,72.423,145.613,158.807,67.738,46.797,39.234,319.081,4571.035,3665.037,153.053,19.233,18.738,18.029,17.118,15.925,15.154,14.704,14.035,13.130,12.436,12.092,11.004,10.243,9.900,9.132,8.336,7.470,7.916,9.050,7.213,6.271,6.212,5.588,5.239,4.881,4.623,4.302,4.256,4.116,3.742,3.617,3.660,3.623,3.619,3.364,3.409,4.166,
620,69.909,67.898,60.539,57.086,52.578,62.702,62.196,60.202,62.465,100.701,162.750,92.416,47.212,36.964,33.756,1763.765,5288.443,1147.614,20.268,15.514,15.535,15.227,14.466,13.711,12.832,12.245,11.424,10.729,10.321,9.322,8.909,8.665,8.236,7.165,6.477,6.553,7.134,7.477,6.031,5.122,4.910,4.465,4.401,3.925,3.935,3.656,3.585,3.422,3.215,3.271,3.220,3.342,3.199,3.301,3.464,
625,69.974,61.146,60.583,51.728,51.127,62.102,57.977,58.989,62.033,71.711,140.112,118.553,48.803,33.952,27.235,253.078,4170.506,3125.403,159.794,14.046,13.688,13.676,12.834,12.041,11.524,10.879,10.303,9.524,9.294,8.361,7.665,7.344,7.033,6.383,5.773,5.520,5.734,6.711,6.500,4.857,4.574,4.000,3.904,3.784,3.560,3.358,3.333,3.110,2.932,3.041,3.165,2.991,3.125,2.767,3.101,
630,61.446,61.004,57.699,53.150,49.891,60.254,56.180,53.935,58.272,62.048,101.668,139.839,62.715,32.752,24.839,26.309,1790.334,4577.510,1035.762,15.058,12.602,12.427,11.637,10.474,9.936,9.624,9.057,8.659,8.171,7.478,6.921,6.874,6.193,5.788,5.342,5.248,5.040,5.517,6.521,5.178,3.943,3.809,3.598,3.491,3.374,3.091,3.084,2.967,2.797,2.897,2.867,2.743,2.808,2.751,2.787,
635,66.536,56.405,55.490,47.769,46.328,58.503,54.025,50.715,56.325,55.779,71.188,131.951,85.430,34.706,24.015,20.426,201.360,3565.335,2839.834,112.471,11.760,10.903,10.999,9.749,9.218,8.689,8.346,7.990,7.240,6.700,6.241,5.929,6.064,5.141,4.491,4.842,4.462,4.405,5.376,6.092,4.226,3.332,3.273,3.129,3.032,2.964,2.889,2.681,2.677,2.656,2.686,2.640,2.565,2.521,2.611,
640,76.101,58.654,57.056,52.019,45.733,53.913,51.890,48.492,54.172,56.888,60.431,104.590,113.628,42.793,23.646,20.151,18.772,1414.352,3930.936,782.515,13.688,10.102,9.184,9.447,8.010,7.685,7.571,6.784,6.251,6.135,5.622,5.219,4.901,4.704,4.002,4.331,4.173,3.887,3.948,5.535,5.062,3.280,3.109,3.034,3.042,2.853,2.715,2.678,2.377,2.332,2.384,2.380,2.322,2.298,2.401,
645,82.181,64.758,52.919,49.852,43.834,53.259,50.235,49.237,55.830,56.783,61.130,76.829,119.739,63.337,23.513,19.532,17.087,210.794,2916.798,2104.383,122.590,9.056,8.933,7.795,7.423,6.656,6.522,5.967,5.856,5.511,4.964,4.805,4.478,3.913,3.908,3.798,3.768,3.544,3.448,3.797,5.810,4.013,2.998,2.888,3.084,3.017,2.867,2.498,2.254,2.346,2.437,2.276,2.128,2.086,2.365,
650,82.388,52.715,50.716,45.090,48.321,50.457,47.798,47.554,50.662,56.340,58.990,61.269,105.831,85.556,27.851,18.512,15.793,17.888,1156.036,3062.439,738.227,10.474,7.593,7.311,6.577,6.176,6.013,5.575,5.068,4.783,4.305,4.077,3.981,3.518,3.497,3.485,3.384,3.195,3.103,3.181,4.451,5.251,3.141,2.706,2.932,2.721,2.628,2.194,2.054,2.125,2.267,2.118,2.082,1.934,2.191,
655,83.799,57.919,54.718,44.318,42.960,50.694,48.698,45.530,49.013,55.940,56.833,57.994,78.654,98.159,39.610,19.254,16.245,14.945,156.715,2390.378,1953.307,93.222,7.067,6.046,5.603,5.645,4.963,4.899,4.628,4.081,3.976,3.970,3.819,2.952,3.000,3.106,3.224,2.954,2.890,2.953,2.908,4.849,4.271,2.610,2.552,2.505,2.433,2.216,1.870,1.960,2.063,2.208,2.027,1.996,2.120,
660,80.147,55.635,51.647,47.685,43.415,47.991,47.898,47.834,50.358,53.651,56.935,58.227,59.433,92.309,58.888,22.006,17.212,14.614,15.285,933.839,2750.998,618.144,9.447,5.687,5.097,4.762,4.756,4.264,3.939,3.947,3.866,3.300,3.110,2.850,2.707,2.884,2.999,2.752,2.622,2.650,2.275,2.995,5.207,3.638,2.528,2.504,2.266,2.187,1.761,2.073,1.961,1.973,1.932,1.830,1.999,
665,77.494,55.243,45.009,45.651,43.930,49.533,46.173,46.975,49.129,53.846,56.596,58.242,51.991,72.783,77.360,29.113,18.362,16.127,13.775,133.009,2157.829,1670.403,85.194,5.129,4.541,4.425,3.925,3.508,3.643,3.293,3.037,2.953,2.778,2.591,2.305,2.463,2.649,2.590,2.586,2.221,2.250,2.325,3.843,5.137,2.735,2.332,2.199,2.068,1.737,1.810,1.880,1.964,1.853,1.685,1.960,
670,89.971,62.602,49.635,43.140,42.509,51.084,45.541,48.670,50.111,56.546,56.141,58.767,52.800,53.673,83.022,43.897,21.681,18.135,15.945,14.401,885.261,2454.627,556.777,6.836,4.103,3.988,3.525,3.384,3.179,2.896,2.772,2.575,2.620,2.251,2.287,2.334,2.252,2.397,2.196,2.202,1.958,2.100,2.303,4.777,4.309,2.405,2.117,1.858,1.720,1.741,1.913,1.699,1.776,1.673,1.807,
675,128.329,58.294,52.646,43.880,43.784,49.994,50.241,49.453,54.489,59.486,59.774,61.282,55.293,46.018,72.742,63.774,27.808,20.578,17.560,13.904,144.611,2044.003,1433.381,70.718,4.112,3.446,3.284,2.988,2.975,2.670,2.590,2.312,2.213,2.073,2.081,2.076,2.219,2.106,2.203,2.097,2.114,1.948,2.052,3.066,5.340,3.510,2.096,1.875,1.592,1.704,1.818,1.724,1.646,1.698,1.652,
680,218.697,58.134,48.801,47.549,43.524,50.968,50.295,49.148,54.851,56.834,61.460,64.089,54.736,45.235,54.807,75.794,39.421,23.417,20.433,15.518,13.542,875.389,2118.641,483.854,6.038,3.103,2.729,2.604,2.615,2.345,2.016,1.937,1.954,1.705,1.803,1.910,1.923,1.993,2.071,2.011,1.758,1.693,2.032,1.998,3.814,5.281,2.663,1.810,1.587,1.824,1.701,1.701,1.596,1.534,1.669,
685,312.840,65.060,51.087,46.446,40.511,48.863,50.504,49.786,55.179,57.963,60.663,61.902,55.958,47.490,45.346,74.054,55.329,28.388,22.515,17.898,12.510,128.341,1694.422,1328.692,75.285,3.290,2.660,2.454,2.385,2.148,2.056,1.848,1.948,1.484,1.755,1.646,1.880,1.876,1.898,1.912,1.933,1.734,1.878,1.917,2.210,4.981,4.406,1.995,1.557,1.572,1.562,1.775,1.571,1.447,1.547,
690,428.728,96.102,54.341,44.742,42.146,47.379,51.531,52.807,53.006,58.443,60.637,61.190,55.587,48.088,42.214,61.039,70.541,36.733,25.909,20.343,14.134,11.509,701.666,1869.399,490.576,5.286,2.438,2.438,2.054,2.161,1.853,1.622,1.704,1.562,1.570,1.679,1.657,1.708,1.778,1.713,1.832,1.676,1.721,1.801,1.720,2.913,5.370,2.974,1.462,1.570,1.669,1.453,1.648,1.415,1.547,
695,423.301,171.091,53.147,49.478,42.993,50.346,50.637,49.872,53.991,56.828,59.259,61.189,56.451,50.779,43.730,52.381,74.880,48.253,29.696,22.189,15.875,10.610,104.311,1478.757,1248.074,66.712,2.696,2.261,2.221,1.731,1.546,1.590,1.566,1.381,1.620,1.493,1.638,1.542,1.564,1.716,1.775,1.537,1.458,1.617,1.668,1.915,3.884,5.147,2.082,1.462,1.545,1.537,1.591,1.511,1.556,
700,341.949,268.447,62.416,45.927,40.529,51.250,50.992,49.904,52.938,56.165,56.502,58.795,57.515,51.262,48.063,46.952,68.088,63.519,35.783,25.766,18.249,11.652,9.616,588.602,1724.813,427.471,4.125,2.123,1.902,1.589,1.616,1.527,1.621,1.425,1.095,1.398,1.526,1.487,1.608,1.539,1.763,1.803,1.707,1.771,1.768,1.797,2.030,4.771,3.717,1.704,1.630,1.591,1.523,1.318,1.315,
