525,35.219,105.031,294.030,137.470,63.507,153.349,1416.559,973.699,103.706,63.526,62.666,60.944,60.144,57.827,54.669,52.734,50.712,49.581,47.070,47.043,45.655,45.384,44.015,41.466,40.219,38.471,37.576,34.507,33.378,30.881,27.968,25.684,22.525,19.966,17.942,16.488,15.331,14.619,13.620,13.210,12.565,12.199,19.282,26.750,19.616,11.037,8.872,8.281,8.238,8.257,11.265,10.779,7.085,5.565,5.361,
530,32.804,51.392,223.432,221.916,65.765,70.277,663.553,1476.392,356.919,59.887,58.900,56.874,55.294,51.847,50.834,48.028,47.201,44.568,42.387,43.257,42.031,40.867,39.168,38.552,37.131,35.909,34.057,32.945,31.008,27.903,25.922,24.536,21.439,18.531,16.916,15.427,14.722,13.567,13.151,12.016,11.705,11.256,12.385,20.304,23.842,15.503,9.597,8.351,7.875,7.789,8.229,10.966,9.898,6.135,5.260,
535,36.738,42.748,110.355,274.440,108.018,69.316,171.681,1253.611,897.975,75.842,54.002,50.811,50.701,49.325,46.027,44.001,44.034,41.486,40.162,39.052,37.476,37.379,36.694,35.075,34.014,32.799,31.173,29.497,27.662,26.368,24.073,22.451,19.610,17.323,15.531,14.306,13.393,12.810,12.641,11.581,11.029,10.322,10.293,12.682,21.089,20.056,12.130,8.219,7.528,7.536,6.964,7.950,10.939,8.564,5.693,
540,35.460,31.220,51.795,239.252,179.672,67.140,68.451,572.452,1362.322,265.503,49.871,48.886,48.192,45.263,42.167,40.313,38.645,36.970,36.283,35.608,33.805,33.829,32.994,32.525,31.288,29.805,28.484,26.781,25.734,24.521,22.067,20.242,18.556,15.818,14.345,13.798,12.487,12.350,11.525,10.819,10.388,9.522,9.317,9.638,13.356,20.145,16.182,9.762,7.374,7.008,6.802,6.237,8.100,10.395,7.759,
545,35.910,27.987,33.657,140.408,244.160,97.646,60.419,130.784,1116.706,758.992,73.337,43.375,42.352,40.807,39.770,36.771,35.264,34.754,31.951,31.158,30.563,30.062,30.252,28.962,28.322,26.875,25.801,24.484,23.209,22.169,20.127,18.828,16.735,14.732,13.448,12.474,11.631,11.213,10.445,10.132,9.602,9.150,8.559,8.439,8.958,14.798,18.685,12.715,7.969,6.754,6.384,5.951,5.722,8.184,10.001,
550,22.936,25.950,29.262,58.694,239.169,164.366,56.029,57.282,508.454,1152.818,266.543,41.001,37.950,37.047,35.284,34.020,32.297,30.673,29.879,28.287,28.010,27.715,26.567,26.307,25.706,24.826,23.999,22.578,21.578,20.323,18.228,17.056,15.175,13.749,12.132,11.383,10.677,10.285,9.529,9.350,8.683,8.259,7.989,7.753,7.452,9.260,15.446,15.845,10.116,6.877,6.000,5.482,5.234,5.423,8.039,
555,26.096,24.655,18.917,30.862,162.076,248.860,66.377,47.617,116.170,999.910,710.976,60.742,36.089,32.605,32.683,30.352,28.566,28.405,26.343,25.593,26.117,25.134,23.493,23.467,22.987,21.943,21.287,20.726,19.340,18.582,17.040,15.308,14.264,12.464,10.854,10.247,9.859,9.262,9.152,8.721,8.028,7.887,7.177,7.202,7.034,7.010,9.968,14.872,13.273,8.234,5.918,5.296,5.251,4.657,5.256,
560,14.396,20.100,19.770,23.576,76.954,269.402,113.199,42.987,48.100,455.890,1079.070,245.905,33.322,30.828,29.403,27.834,26.574,24.513,23.943,23.402,21.781,22.320,21.667,21.093,20.965,20.245,18.919,18.462,17.525,16.509,15.506,13.962,12.443,11.227,10.037,9.191,8.951,8.717,8.203,7.920,7.458,7.053,6.843,6.665,6.318,6.412,6.714,10.504,14.064,10.993,6.622,4.936,4.657,4.388,4.237,
565,15.460,14.190,17.569,18.993,32.435,207.924,195.923,48.647,41.986,106.755,888.688,656.575,50.055,26.632,26.689,23.928,23.823,22.674,21.714,21.101,20.405,20.048,19.477,19.398,18.131,17.892,17.247,16.189,15.533,14.779,13.384,12.401,11.108,10.259,9.091,8.604,8.050,8.048,7.535,7.294,6.879,6.431,6.343,5.948,5.791,5.854,5.938,6.896,10.913,12.706,8.282,5.284,4.505,3.921,3.903,
570,16.326,12.598,15.917,14.989,19.461,112.481,242.550,73.605,36.148,36.938,385.026,979.930,219.061,25.386,23.564,22.470,21.109,20.359,18.941,18.626,17.961,17.998,17.172,17.120,16.241,15.958,15.014,14.499,13.999,13.436,12.880,11.167,10.066,8.891,8.281,7.828,7.429,7.055,6.956,6.405,6.137,5.689,5.651,5.519,5.162,5.097,5.343,5.165,6.917,11.017,10.484,6.382,4.363,3.711,3.501,
575,10.762,15.388,11.174,16.435,20.682,46.941,220.513,136.784,34.862,31.411,83.006,799.168,599.409,48.568,21.496,19.464,18.846,17.544,17.541,16.889,16.311,15.790,15.456,14.922,15.083,14.449,13.582,13.460,12.582,11.618,10.957,10.298,9.451,8.296,7.490,7.021,6.932,6.661,6.303,5.756,5.784,5.416,5.102,4.959,4.797,4.821,4.738,4.697,5.015,7.072,10.051,8.320,4.871,3.644,3.314,
580,7.393,10.067,10.241,14.722,15.675,27.611,137.790,192.575,52.344,28.007,29.795,334.267,903.712,230.199,18.925,17.797,17.624,15.536,15.616,14.593,14.778,14.178,13.844,13.477,13.308,12.273,12.422,11.452,11.466,10.959,9.994,9.169,7.952,7.519,6.586,6.023,5.952,5.693,5.608,5.371,5.185,4.774,4.665,4.468,4.384,4.241,4.355,4.254,4.266,4.758,7.827,8.944,6.250,3.874,3.170,
585,11.850,11.321,8.748,13.716,11.660,18.031,60.473,193.192,94.903,25.688,25.901,68.783,741.858,578.319,39.020,15.451,15.018,14.266,13.886,13.139,13.117,12.794,12.512,11.946,11.632,11.252,10.437,10.251,9.947,9.573,8.983,8.375,7.619,6.654,5.895,5.768,5.306,5.356,5.220,4.967,4.876,4.437,4.324,4.164,3.972,3.964,4.013,3.922,3.892,4.110,4.953,7.470,7.885,5.053,3.290,
590,6.853,7.427,12.239,9.071,11.645,17.823,27.547,138.593,146.282,31.803,22.650,24.178,327.134,794.955,184.191,14.340,13.729,12.377,12.656,11.627,11.585,11.230,11.134,10.805,10.778,10.241,9.677,9.210,8.955,8.476,7.929,7.370,6.870,6.135,5.369,5.242,5.061,4.611,4.678,4.334,4.216,4.084,3.715,3.654,3.700,3.793,3.612,3.664,3.346,3.450,3.610,5.196,7.508,6.305,3.998,
595,6.748,9.705,7.368,11.224,10.775,15.540,18.873,73.196,168.859,55.083,20.738,20.490,67.320,622.384,470.384,30.159,12.429,11.796,11.395,10.397,10.207,10.057,9.766,9.494,9.332,9.198,8.634,8.352,7.769,7.747,6.697,6.482,5.884,5.365,4.836,4.668,4.575,4.362,4.001,4.265,3.946,3.615,3.487,3.414,3.346,3.437,3.267,3.264,3.213,3.038,3.112,3.412,5.425,6.686,4.874,
600,8.602,5.495,6.613,8.557,10.033,12.905,14.035,28.452,141.113,98.413,22.501,16.929,20.627,237.835,691.579,155.817,11.758,10.119,9.399,9.407,8.848,8.651,8.397,8.515,8.630,7.993,7.703,7.443,6.990,6.766,6.346,5.534,5.162,4.888,4.223,4.046,3.731,3.750,3.922,3.567,3.480,3.277,3.101,2.913,2.963,2.993,2.919,2.966,2.796,2.858,2.726,2.696,3.341,5.465,5.548,
605,0.892,4.762,4.456,5.356,9.431,13.371,11.209,15.736,78.762,132.308,37.300,15.893,17.104,44.999,536.424,404.232,28.342,8.909,8.714,8.437,7.988,7.969,7.716,7.877,7.658,6.620,7.013,6.598,5.927,6.230,5.563,5.206,4.653,4.192,3.898,3.851,3.601,3.520,3.574,3.304,3.238,3.124,2.837,2.874,2.680,2.751,2.699,2.707,2.540,2.573,2.581,2.449,2.437,3.610,5.305,
610,4.124,3.818,0.016,5.921,6.721,10.667,11.107,12.687,36.434,126.740,70.006,15.882,13.870,14.592,227.665,569.939,133.495,7.904,7.660,7.806,7.208,7.130,6.733,6.856,6.477,6.073,5.977,5.672,5.674,5.352,5.081,4.465,4.167,3.742,3.613,3.432,3.268,3.322,2.916,2.984,2.846,2.685,2.679,2.780,2.461,2.475,2.459,2.455,2.376,2.359,2.290,2.129,2.173,2.422,3.847,
615,7.409,2.587,2.202,4.601,6.290,9.115,9.845,8.151,15.150,86.763,103.082,22.673,11.661,11.862,42.086,450.740,349.195,19.577,6.191,6.593,6.364,6.361,6.145,6.036,5.659,5.457,5.329,5.030,4.941,4.704,4.343,3.986,3.832,3.510,3.302,3.055,3.090,2.805,2.556,2.788,2.723,2.515,2.432,2.252,2.418,2.176,2.174,2.035,2.120,2.020,2.008,1.917,1.841,1.893,2.383,
620,-2.098,-0.267,4.805,3.934,6.044,6.678,8.424,9.446,10.512,43.102,112.757,45.658,10.451,10.483,12.029,179.850,489.044,106.619,6.153,5.992,5.657,5.269,5.186,5.282,4.892,4.957,4.790,4.548,4.280,4.159,3.673,3.471,3.098,2.933,2.695,2.669,2.703,2.523,2.635,2.435,2.310,2.248,2.055,2.112,2.046,2.021,2.020,1.927,2.001,1.801,1.946,1.838,1.751,1.692,1.779,
625,-4.955,-0.870,3.495,2.231,5.673,5.243,7.799,6.688,8.647,19.377,87.516,75.063,13.509,9.829,9.548,32.415,372.807,282.888,17.265,5.244,4.818,4.883,4.922,4.661,4.486,4.091,4.041,3.923,3.613,3.888,3.418,3.340,2.690,2.553,2.665,2.630,2.363,2.167,2.198,2.263,1.964,1.969,1.950,1.762,2.021,1.908,1.752,1.685,1.803,1.728,1.656,1.659,1.722,1.534,1.518,
630,3.743,1.514,-0.395,1.117,4.803,4.963,6.283,6.062,8.808,10.096,50.913,95.337,25.906,8.198,8.291,9.130,152.649,407.865,87.092,5.424,4.361,4.155,4.314,4.113,3.936,4.061,3.655,3.462,3.471,3.185,3.216,2.784,2.763,2.403,2.082,2.089,2.047,1.988,2.083,1.868,1.919,1.858,1.833,1.876,1.610,1.636,1.693,1.708,1.724,1.570,1.547,1.516,1.366,1.424,1.330,
635,-5.215,0.844,0.213,3.649,3.375,5.188,5.732,5.375,6.549,7.670,21.689,86.460,50.182,8.992,7.503,7.653,25.888,326.191,231.734,15.494,4.316,3.620,3.440,3.622,3.337,3.375,3.294,3.247,3.265,3.082,2.845,2.587,2.337,2.101,2.040,2.074,1.997,1.947,2.037,2.168,2.046,1.687,1.665,1.859,1.568,1.591,1.542,1.574,1.580,1.587,1.447,1.468,1.289,1.214,1.336,
640,-0.516,3.463,0.920,2.473,1.991,3.989,5.302,5.226,6.273,6.781,10.936,55.118,76.960,17.766,6.181,6.254,7.646,131.697,326.605,83.296,4.110,3.558,3.007,3.309,3.106,2.999,3.041,2.768,2.827,2.399,2.429,2.428,2.115,2.168,1.789,1.582,1.894,1.794,1.662,1.899,1.831,1.642,1.463,1.520,1.567,1.489,1.443,1.446,1.283,1.356,1.295,1.286,1.203,1.209,1.173,
645,-2.577,-3.052,-1.581,2.703,1.406,4.245,4.413,5.111,6.209,6.274,8.015,27.316,80.893,34.796,6.326,5.538,5.889,25.143,248.803,207.247,12.043,2.958,2.712,2.898,2.783,2.923,2.847,2.318,2.286,2.626,2.222,1.939,1.914,1.741,1.761,1.673,1.546,1.523,1.698,1.744,1.798,1.718,1.468,1.494,1.261,1.447,1.433,1.298,1.341,1.249,1.299,1.087,1.191,1.008,1.077,
650,1.787,2.536,0.789,2.392,2.438,3.545,3.336,4.677,4.544,5.907,5.792,10.667,62.975,56.108,8.697,5.340,5.753,6.113,104.225,286.609,60.871,3.230,2.607,2.580,2.450,2.741,2.561,1.920,2.422,2.318,1.977,1.926,1.710,1.554,1.572,1.567,1.650,1.448,1.446,1.595,1.734,1.665,1.482,1.295,1.164,1.441,1.352,1.236,1.221,1.154,1.204,1.024,1.151,0.996,1.060,
655,-2.986,0.134,-2.842,2.476,2.728,4.022,3.140,2.826,4.619,4.024,4.675,7.651,36.317,71.500,20.537,4.801,4.722,5.018,18.031,216.888,164.769,10.533,2.540,2.314,2.197,2.444,2.300,2.008,1.965,1.794,1.850,1.571,1.509,1.483,1.543,1.380,1.434,1.503,1.346,1.366,1.321,1.519,1.564,1.209,1.101,1.192,1.192,1.214,1.147,1.159,1.140,1.063,0.984,0.997,0.973,
660,-1.370,-3.275,-2.338,-0.026,0.868,2.289,2.280,3.763,3.750,4.851,4.993,5.324,14.718,62.186,38.506,6.447,4.643,4.438,4.679,87.598,238.814,56.624,2.529,2.069,2.092,1.974,1.948,1.904,1.833,1.896,1.602,1.703,1.498,1.315,1.350,1.219,1.337,1.230,1.227,1.358,1.337,1.334,1.549,1.181,1.099,1.107,1.058,0.967,1.052,1.095,1.183,0.907,0.915,0.912,0.865,
665,-0.206,0.891,0.148,1.000,0.724,1.882,2.719,4.302,4.166,3.980,4.401,4.659,6.603,37.894,56.094,11.752,4.523,4.002,3.663,16.394,191.359,142.740,8.708,1.966,1.696,1.830,1.838,1.699,1.717,1.532,1.422,1.319,1.511,1.196,1.238,1.148,1.026,1.104,1.174,1.266,1.201,1.151,1.369,1.520,1.163,0.917,0.984,0.984,0.925,0.981,0.928,0.796,0.859,0.965,0.939,
670,-1.098,2.501,1.084,1.282,1.554,0.683,1.320,3.756,2.799,4.263,5.390,4.651,5.005,18.253,58.228,24.017,4.376,3.957,3.497,4.276,81.483,202.677,46.467,2.016,1.734,1.531,1.409,1.542,1.402,1.556,1.441,1.149,1.165,1.079,1.118,0.929,1.079,0.944,1.004,1.010,1.276,1.152,1.106,1.531,1.471,0.987,1.019,0.934,0.935,0.923,0.879,0.873,0.863,0.801,0.750,
675,3.962,1.071,-0.164,-2.293,-1.210,1.755,4.110,2.430,3.775,4.889,4.123,4.226,4.308,7.831,44.712,40.714,7.620,3.296,3.096,3.489,16.245,164.141,120.485,7.073,1.342,1.509,1.567,1.269,1.377,1.345,1.224,1.170,1.253,0.900,0.991,0.911,0.957,0.818,0.848,0.873,1.073,0.962,0.922,1.157,1.788,1.206,1.000,0.837,0.824,0.884,0.835,0.829,0.705,0.697,0.727,
680,14.627,-1.870,-1.593,1.425,0.713,1.231,3.029,1.888,2.368,2.534,4.333,3.928,3.058,4.189,24.342,48.610,15.479,3.214,2.763,3.029,3.691,67.478,172.022,40.694,1.396,1.219,1.343,1.144,1.070,1.118,1.053,1.057,0.852,0.946,0.896,0.907,0.863,1.040,1.030,0.964,0.981,0.988,0.800,0.881,1.394,1.648,1.043,0.792,0.804,0.861,0.718,0.682,0.674,0.646,0.642,
685,43.590,-0.844,-3.525,-3.280,0.197,0.676,1.598,3.200,3.088,4.916,3.964,2.985,2.806,3.589,10.135,43.415,28.870,4.202,3.128,2.603,2.917,13.038,137.318,101.662,6.353,1.165,1.120,0.994,0.963,1.065,0.957,0.840,0.881,0.689,0.915,0.768,0.728,0.808,0.750,1.043,0.792,0.799,0.804,0.761,0.827,1.605,1.506,0.810,0.782,0.624,0.708,0.794,0.698,0.644,0.581,
690,61.701,7.287,-0.197,-2.041,-0.848,2.365,1.471,1.229,1.701,3.215,3.357,3.315,3.235,3.628,4.370,27.127,38.476,8.885,2.631,2.450,2.268,3.113,57.076,148.290,35.329,1.157,0.991,1.018,0.930,0.916,0.849,0.822,0.742,0.813,0.691,0.847,0.877,0.839,0.827,0.942,0.852,0.768,0.833,0.761,0.821,1.095,1.728,1.063,0.709,0.825,0.736,0.607,0.561,0.586,0.600,
695,74.782,20.612,-0.967,2.095,0.456,0.784,1.074,1.713,1.463,2.790,3.430,3.373,3.267,3.652,3.461,14.012,39.396,17.419,2.460,2.430,2.490,2.239,11.672,119.380,88.875,5.598,0.972,0.618,0.777,0.789,0.888,0.587,0.729,0.679,0.662,0.493,0.607,0.837,0.668,0.847,0.763,0.884,0.705,0.690,0.780,0.792,1.390,1.596,0.852,0.739,0.633,0.530,0.606,0.739,0.707,
700,57.023,42.481,1.991,-1.792,-0.155,0.259,0.135,0.676,0.846,3.320,3.023,2.948,3.175,3.609,3.118,5.504,29.540,28.076,4.569,2.193,2.528,2.050,2.650,51.131,127.850,29.278,1.040,0.669,0.786,0.817,0.835,0.639,0.572,0.579,0.710,0.683,0.716,0.695,0.608,0.744,0.925,0.822,0.795,0.706,0.798,0.729,0.802,1.565,1.391,0.874,0.591,0.664,0.636,0.546,0.559,
