525,16.519,69.882,248.294,98.411,22.377,116.402,1754.063,1176.299,56.268,14.726,16.305,15.766,15.425,18.122,18.477,20.291,20.758,19.786,18.206,16.728,14.827,11.915,10.747,9.466,8.883,7.969,7.580,7.405,6.668,6.021,5.855,5.737,5.300,4.624,4.373,4.383,4.363,4.346,4.136,4.249,4.117,5.055,11.797,20.341,13.471,5.639,3.667,3.498,3.689,4.443,7.513,7.868,5.126,4.283,4.503,
530,13.878,20.429,179.192,186.041,28.342,27.293,760.650,1834.004,377.904,12.751,14.550,14.089,15.136,16.198,16.423,17.358,18.032,17.661,16.213,14.363,12.616,10.916,9.535,8.877,7.938,7.413,6.824,6.723,6.199,5.999,5.505,5.305,4.953,4.435,4.190,3.982,3.990,3.738,3.951,3.877,3.861,3.926,5.408,14.172,18.244,10.165,4.386,3.630,3.837,4.055,5.195,8.423,8.016,4.918,4.586,
535,10.337,9.104,86.747,233.164,67.689,18.584,139.739,1526.328,1078.029,38.178,13.596,12.986,12.353,13.436,14.672,15.196,14.783,14.930,13.576,13.256,11.563,9.552,8.641,7.862,7.236,6.592,6.563,5.969,5.627,5.534,5.026,4.858,4.512,4.103,3.962,4.133,3.745,3.984,3.933,3.788,3.619,3.726,3.831,7.118,15.614,15.231,7.291,4.175,3.694,3.950,4.331,5.767,9.142,7.571,5.192,
540,11.951,3.559,25.228,199.361,144.596,27.271,25.257,648.381,1647.635,283.006,11.783,11.907,11.832,11.252,12.732,11.855,12.369,11.990,11.442,10.952,9.521,8.578,7.856,6.724,6.220,5.786,5.887,5.297,5.289,5.078,4.783,4.390,4.265,4.151,3.725,3.775,3.526,3.929,3.697,3.432,3.258,3.271,3.593,3.793,8.315,15.398,12.066,5.626,3.845,3.933,4.146,4.208,6.336,9.294,7.104,
545,4.346,8.460,7.958,104.008,206.239,58.938,19.149,105.123,1356.188,887.312,46.570,10.941,10.117,10.015,10.052,10.876,11.408,10.739,10.109,9.454,8.624,7.874,6.984,5.847,5.834,5.727,5.370,5.056,4.506,4.471,4.283,4.238,3.958,3.566,3.493,3.603,3.351,3.329,3.447,3.420,3.033,3.102,3.347,3.316,4.254,10.201,14.414,9.175,4.691,3.745,3.864,3.900,4.326,6.606,9.417,
550,7.944,4.190,1.871,36.463,196.837,129.003,17.044,21.885,591.515,1401.537,290.110,10.273,9.571,9.054,10.358,9.261,9.973,9.203,8.874,8.060,7.579,6.752,6.058,5.412,5.382,4.884,5.030,4.918,4.600,4.003,3.865,3.651,3.680,3.457,3.262,3.293,2.929,3.267,3.182,3.141,2.953,2.976,2.822,3.145,3.144,5.298,11.540,12.351,6.797,3.964,3.451,3.531,3.848,4.293,7.234,
555,1.540,4.161,3.381,10.258,126.945,206.339,32.553,19.365,100.150,1227.303,857.834,41.809,7.935,7.968,8.595,8.166,7.640,8.210,7.833,7.483,7.022,5.859,5.327,5.042,4.753,4.615,4.246,4.384,3.979,3.821,3.627,3.466,3.356,3.102,3.012,2.988,3.152,3.025,2.795,2.967,3.064,2.697,2.755,2.715,2.918,3.141,6.232,11.841,10.095,5.493,3.607,3.170,3.315,3.455,4.240,
560,3.483,8.781,6.874,6.991,53.103,238.215,79.843,17.070,19.079,556.939,1310.392,316.278,7.919,6.486,6.921,7.273,6.565,7.107,6.510,6.293,6.119,4.839,4.900,4.693,4.397,3.834,4.069,3.488,3.533,3.571,3.322,3.149,2.998,3.009,2.787,2.891,2.399,2.679,2.729,2.788,2.702,2.573,2.417,2.561,2.799,2.908,3.432,7.474,11.178,8.152,4.251,3.036,2.981,3.037,3.304,
565,11.039,4.961,1.007,4.882,15.751,174.164,159.348,23.177,17.227,102.865,1101.888,888.805,34.625,5.325,6.032,6.355,5.824,5.709,5.754,5.318,5.252,4.626,4.288,3.946,3.842,3.904,3.483,3.396,3.184,3.244,2.954,2.768,2.690,2.833,2.427,2.636,2.647,2.606,2.590,2.679,2.460,2.512,2.383,2.131,2.413,2.587,2.702,3.911,8.245,10.033,5.805,3.353,2.795,2.802,2.857,
570,8.694,5.042,3.200,2.895,4.849,84.261,212.624,55.901,19.408,22.308,461.481,1315.826,267.095,6.471,5.433,5.408,5.388,4.928,4.895,4.634,4.399,3.985,3.660,3.565,3.166,3.193,3.278,3.164,2.985,3.033,2.849,2.586,2.504,2.393,2.386,2.523,2.299,2.362,2.281,2.441,2.127,2.254,2.269,2.279,2.242,2.352,2.515,2.562,4.447,8.544,8.223,4.554,2.767,2.486,2.609,
575,21.106,14.795,5.356,3.397,6.326,29.175,195.812,117.722,27.616,24.391,88.393,1052.008,782.091,41.699,5.076,4.635,4.436,4.554,4.035,4.367,4.125,3.570,3.374,3.200,3.166,3.058,3.031,2.840,2.641,2.646,2.348,2.422,2.535,2.219,2.067,2.366,2.183,2.340,2.186,2.406,2.184,2.144,1.989,2.189,2.191,2.229,2.195,2.291,2.689,5.115,8.560,6.654,3.354,2.436,2.401,
580,34.127,17.593,8.657,3.472,5.356,12.414,121.273,181.388,50.631,30.499,31.975,430.392,1234.579,295.218,6.004,5.362,4.044,4.180,3.811,3.355,3.737,3.048,3.036,2.806,2.809,2.483,2.655,2.421,2.331,2.265,2.342,2.448,2.443,1.882,2.021,2.264,2.074,2.080,2.136,2.171,1.981,1.970,2.040,2.077,2.006,2.132,2.136,2.098,2.223,2.826,6.056,7.771,4.928,2.810,2.298,
585,30.903,18.814,11.152,7.496,4.286,10.025,54.524,189.447,98.801,36.515,36.687,85.827,1022.731,783.489,35.509,3.468,3.583,3.346,3.158,3.256,2.957,2.783,2.765,2.562,2.694,2.712,2.051,2.473,2.197,2.211,2.163,2.283,2.540,2.100,2.079,2.050,2.020,1.993,1.933,2.061,1.842,1.901,1.937,2.131,2.071,1.979,1.988,2.068,2.071,2.171,3.522,6.282,6.848,3.913,2.348,
590,47.141,27.362,9.646,6.571,6.929,10.220,24.594,141.676,152.659,48.268,40.198,33.893,440.766,1102.756,230.746,3.750,2.922,2.769,2.677,2.442,2.536,2.306,2.421,2.356,2.202,2.108,2.033,1.865,1.992,1.947,1.816,1.712,2.046,2.513,1.758,1.747,1.958,2.008,1.913,2.015,1.761,1.739,1.897,2.045,1.881,1.880,1.876,1.895,1.814,1.999,2.274,3.867,6.412,5.294,3.027,
595,43.505,28.510,14.949,7.454,8.864,10.647,20.462,80.984,187.675,78.134,43.263,35.055,82.874,846.864,643.486,29.910,3.015,2.829,2.497,2.549,2.191,2.220,1.986,1.980,2.296,1.844,1.787,1.918,1.795,1.859,1.592,1.606,1.923,2.569,2.254,1.816,1.621,1.894,1.915,1.863,1.711,1.784,1.591,1.805,1.844,1.755,1.765,1.838,1.774,1.888,1.822,2.164,4.396,5.975,4.095,
600,45.122,32.687,18.086,7.205,6.515,12.218,23.245,41.006,159.179,122.429,51.566,37.992,22.449,330.736,963.106,210.920,3.448,2.575,2.748,2.207,2.245,1.893,2.071,1.582,2.201,1.653,1.757,1.781,1.564,1.677,1.683,1.636,1.620,2.006,2.262,1.954,1.692,1.625,1.613,1.706,1.607,1.644,1.619,1.853,1.828,1.812,1.812,1.692,1.690,1.657,1.620,1.674,2.644,4.774,5.109,
605,56.595,32.438,21.980,11.379,9.817,12.768,21.041,32.056,103.389,159.826,68.361,40.022,21.528,53.489,763.874,561.106,39.113,2.063,2.242,1.826,1.697,1.867,1.725,1.480,1.454,1.455,1.571,1.529,1.610,1.408,1.494,1.506,1.738,1.628,2.083,2.195,1.608,1.655,1.696,1.624,1.738,1.413,1.536,1.644,1.652,1.629,1.612,1.597,1.573,1.607,1.523,1.675,1.702,2.943,4.850,
610,57.814,31.392,14.423,10.672,7.078,12.786,20.545,30.963,62.968,161.230,101.220,39.094,22.266,12.291,317.484,794.612,195.170,2.107,1.913,1.586,1.937,1.443,1.779,1.394,1.209,1.403,1.129,1.323,1.152,1.303,1.326,1.263,1.338,1.517,1.378,2.179,2.057,1.487,1.524,1.479,1.399,1.663,1.503,1.541,1.549,1.557,1.573,1.479,1.491,1.512,1.537,1.443,1.491,1.762,3.344,
615,65.123,32.076,20.272,9.774,10.382,13.619,19.611,30.070,46.208,122.538,135.274,50.365,21.791,10.394,48.822,625.322,499.158,19.226,1.953,1.411,1.524,1.513,1.427,1.356,1.414,1.378,1.245,1.363,1.163,1.279,1.169,1.193,1.303,1.280,1.304,1.781,2.250,1.607,1.343,1.354,1.339,1.458,1.466,1.445,1.437,1.516,1.506,1.423,1.415,1.416,1.211,1.257,1.547,1.249,1.969,
620,48.804,31.211,16.302,11.664,7.711,14.409,20.077,29.684,41.958,79.304,144.495,72.152,21.588,9.968,7.570,241.418,694.378,145.015,1.839,1.097,1.101,1.148,1.482,1.097,1.219,1.199,1.230,1.029,1.024,1.334,1.021,1.330,1.182,1.364,1.232,1.482,1.866,2.242,1.523,1.242,1.347,1.266,1.384,1.295,1.398,1.402,1.354,1.359,1.305,1.316,1.204,1.186,1.244,1.220,1.380,
625,52.809,39.478,21.736,11.530,10.512,13.561,19.401,29.248,38.300,52.751,121.847,101.378,24.274,10.020,5.742,39.682,523.152,400.068,18.003,1.561,1.589,0.978,1.207,1.170,1.299,0.873,0.895,0.905,1.051,1.013,1.104,1.111,1.376,1.218,1.111,1.201,1.326,2.161,1.896,1.229,1.176,1.255,1.276,1.261,1.168,1.291,1.340,1.341,1.346,1.330,1.059,1.157,1.164,0.981,1.162,
630,45.563,32.494,22.721,12.635,7.977,15.249,19.377,27.153,35.101,45.535,82.309,117.622,36.808,9.742,5.017,5.987,211.039,609.696,122.087,1.765,1.340,1.308,0.849,0.941,0.959,1.076,0.962,0.927,0.930,0.848,0.998,0.959,1.070,1.197,0.991,1.214,1.179,1.277,2.055,1.637,1.241,1.307,1.253,1.255,1.258,1.155,1.135,1.205,1.163,1.203,1.164,1.249,1.118,1.111,1.104,
635,55.211,29.883,17.644,13.095,8.635,13.009,20.383,27.132,34.267,40.278,54.010,110.715,59.474,11.882,5.185,4.328,28.946,476.428,336.042,15.482,1.048,0.848,0.990,0.822,0.930,0.775,0.997,0.984,0.920,0.959,0.915,0.857,1.110,1.222,0.929,1.117,1.013,1.267,1.876,2.101,1.396,1.039,1.171,1.066,1.090,1.125,1.294,1.152,1.126,1.101,0.964,1.003,0.945,0.955,0.873,
640,40.531,29.346,18.810,10.853,7.961,12.770,17.145,23.696,32.309,36.531,40.225,81.054,85.807,20.152,5.023,3.460,4.406,189.146,490.779,113.495,1.586,0.857,0.962,0.925,1.001,0.814,0.706,0.708,0.888,0.831,0.842,1.031,0.958,1.002,0.927,1.072,0.954,1.042,1.167,2.028,1.711,1.190,1.069,1.106,1.132,1.106,1.188,1.099,1.080,1.026,0.951,0.946,0.908,1.031,1.028,
645,44.736,26.515,18.406,10.288,11.076,13.400,17.911,25.855,32.641,35.338,37.561,51.274,92.039,38.108,5.044,4.241,3.427,29.947,382.706,300.072,13.498,0.459,0.709,0.881,0.660,0.895,0.888,0.722,0.719,0.769,0.865,0.540,0.746,0.980,0.975,1.077,0.846,0.992,1.069,1.326,2.011,1.337,1.072,1.079,1.153,1.114,1.046,0.934,1.064,1.016,0.951,0.901,0.847,0.815,0.785,
650,35.688,29.897,15.795,13.275,10.029,14.729,19.034,23.164,29.903,33.990,35.220,36.329,73.878,59.307,9.254,3.024,3.442,4.078,160.021,427.556,85.610,1.206,0.756,0.678,0.594,0.784,0.588,0.602,0.478,0.701,0.770,0.569,0.683,0.786,0.985,1.014,0.911,0.894,1.011,0.986,1.572,1.934,1.112,1.010,1.076,1.043,0.918,1.142,1.005,0.880,0.869,0.834,0.923,0.868,0.968,
655,38.818,25.041,18.258,11.437,10.381,13.035,17.500,23.236,28.994,32.337,35.286,30.047,48.073,74.052,21.067,3.388,3.405,3.008,22.153,335.597,248.899,13.823,0.764,0.957,0.537,0.450,0.755,0.542,0.676,0.823,0.752,0.685,0.477,0.706,0.851,0.986,1.042,0.774,0.853,0.924,1.158,1.877,1.732,1.061,1.043,0.989,0.958,0.968,0.829,0.876,0.847,0.878,0.767,0.823,0.797,
660,35.120,25.719,18.240,12.307,8.908,15.285,16.278,23.548,28.946,31.289,31.557,29.507,28.037,64.048,39.022,5.354,3.384,2.287,3.275,125.763,367.974,86.268,1.339,0.473,0.561,0.804,0.807,0.472,0.511,0.632,0.682,0.549,0.776,0.793,0.776,0.833,1.122,0.884,0.795,0.885,0.910,1.127,2.116,1.462,0.984,0.986,0.896,1.052,0.877,0.912,0.884,0.779,0.909,0.821,0.826,
665,34.902,21.756,19.066,10.627,11.580,12.779,17.176,21.982,26.871,31.792,32.820,28.406,20.605,43.978,56.023,11.393,2.972,2.729,2.510,19.907,283.538,218.044,11.313,0.446,0.708,0.495,0.727,0.502,0.643,0.564,0.600,0.767,0.695,0.766,0.870,0.711,0.908,0.987,0.937,0.896,0.873,0.774,1.559,2.060,1.207,1.052,0.854,0.850,0.911,0.916,0.768,0.770,0.833,0.777,0.734,
670,39.145,27.059,16.395,12.074,11.696,16.982,18.020,21.428,26.100,30.315,30.577,27.131,19.518,23.896,60.682,25.528,3.925,2.776,2.460,3.799,115.784,310.337,75.354,0.933,0.286,0.410,0.474,0.737,0.280,0.636,0.439,0.506,0.462,0.846,0.709,0.821,0.795,0.965,0.965,0.751,0.821,0.881,0.924,1.993,1.686,1.058,0.810,1.014,0.854,0.939,0.792,0.773,0.917,0.753,0.724,
675,56.446,20.922,16.623,12.635,12.104,14.229,17.555,22.517,27.144,29.442,29.437,26.415,17.730,13.305,45.062,40.645,6.965,2.628,2.422,2.776,20.073,259.433,197.527,8.273,0.716,0.559,0.606,0.530,0.697,0.431,0.557,0.628,0.458,0.396,0.613,0.622,0.623,0.889,1.033,0.817,0.650,0.774,0.931,1.340,2.031,1.378,0.823,0.777,0.765,0.794,0.870,0.791,0.808,0.676,0.773,
680,69.889,24.058,17.213,13.034,10.844,12.892,14.739,22.515,23.798,28.959,28.571,26.686,17.800,10.336,25.988,48.594,15.808,2.484,2.438,2.297,2.954,107.872,281.133,55.835,0.876,0.558,0.615,0.531,0.544,0.489,0.536,0.417,0.444,0.703,0.528,0.711,0.609,0.807,0.895,0.803,0.883,0.820,0.724,0.946,1.553,2.008,0.950,0.715,0.741,0.904,0.730,0.742,0.696,0.771,0.709,
685,102.227,24.965,17.606,11.541,7.959,15.434,15.856,19.818,22.824,25.477,27.113,23.775,17.195,9.467,12.909,43.164,29.378,3.488,2.085,2.229,2.186,16.947,217.383,151.432,8.656,0.482,0.451,0.437,0.594,0.468,0.493,0.261,0.388,0.567,0.390,0.454,0.495,0.835,0.815,1.038,0.722,0.784,0.768,0.747,0.801,1.772,1.803,0.835,0.848,0.740,0.777,0.701,0.699,0.693,0.658,
690,121.818,35.359,15.259,13.356,10.575,13.461,15.887,18.020,21.512,23.080,24.690,22.979,15.242,8.675,6.882,28.663,38.070,8.598,2.191,1.980,2.081,2.699,87.719,217.317,50.291,0.795,0.576,0.406,0.499,0.675,0.311,0.395,0.528,0.350,0.426,0.560,0.547,0.626,0.717,0.876,0.930,0.904,0.691,0.674,0.774,1.177,2.120,1.116,0.756,0.749,0.712,0.646,0.797,0.716,0.505,
695,134.392,51.329,13.770,10.810,8.240,12.094,15.113,18.040,18.625,21.235,24.016,20.221,14.345,8.748,5.397,14.117,39.418,16.457,2.828,1.911,1.861,1.816,15.018,178.986,131.526,6.859,0.346,0.332,0.559,0.389,0.260,0.461,0.515,0.329,0.548,0.515,0.625,0.680,0.776,0.860,0.762,0.797,0.721,0.790,0.636,0.841,1.406,1.880,0.901,0.771,0.706,0.654,0.600,0.606,0.566,
700,90.726,73.544,16.799,8.902,7.641,9.889,13.170,16.896,17.273,18.060,19.670,17.644,14.069,7.550,4.593,5.974,28.907,26.612,4.638,1.457,2.021,1.074,2.054,76.300,187.249,44.613,0.745,0.355,0.413,0.483,0.570,0.415,0.504,0.498,0.540,0.669,0.617,0.619,0.624,0.737,0.792,0.895,0.673,0.632,0.806,0.708,0.929,1.721,1.534,0.712,0.738,0.622,0.566,0.563,0.578,
