525,175.398,224.842,401.737,265.275,210.546,393.823,2549.197,1824.824,308.723,221.708,210.785,203.794,196.156,186.364,173.071,158.787,146.423,131.845,121.425,112.554,102.674,94.680,89.083,84.723,80.611,76.806,73.668,73.456,71.175,69.343,67.485,64.121,60.849,57.272,55.658,55.219,55.617,57.135,57.138,57.386,55.672,54.105,58.880,63.622,53.386,41.349,35.107,31.358,28.992,27.672,27.523,25.129,19.321,16.072,14.767,
530,165.031,164.505,324.448,337.495,205.469,258.984,1269.613,2767.471,756.203,210.576,199.212,192.649,185.757,175.202,161.409,147.692,134.868,122.768,113.346,103.971,98.225,90.363,83.664,78.802,74.775,71.973,69.572,67.195,66.349,64.487,61.763,60.141,57.405,53.443,51.828,51.232,52.447,53.806,54.477,54.677,52.644,51.712,50.294,56.250,56.098,44.763,35.825,31.346,28.328,27.203,25.492,25.844,22.991,17.611,15.831,
535,148.690,156.386,224.130,371.790,231.595,236.143,418.723,2436.236,1773.332,234.414,184.728,178.462,174.587,162.958,150.280,137.140,127.945,116.328,106.285,98.829,90.097,84.647,78.826,73.583,70.456,65.857,64.089,62.972,61.459,59.252,58.217,55.460,53.625,50.398,48.359,48.694,49.421,51.010,51.809,50.757,50.021,48.371,46.658,47.407,52.729,48.479,37.552,31.342,28.187,26.506,24.876,23.363,24.321,20.821,16.691,
540,138.901,137.733,157.781,331.260,291.048,226.684,230.099,1171.749,2701.660,619.867,174.192,167.194,160.178,152.749,141.153,128.531,119.389,106.241,98.248,92.051,84.676,77.471,73.467,69.422,65.088,62.369,59.650,57.932,57.038,55.526,54.405,52.123,48.893,46.909,45.679,45.603,46.125,47.383,47.895,48.160,47.362,45.698,43.797,42.268,43.524,47.377,41.079,32.658,28.311,26.594,24.211,22.376,22.331,23.131,19.433,
545,132.130,122.194,128.221,233.425,333.764,236.815,215.513,337.617,2279.429,1625.830,215.606,156.728,148.280,143.399,130.781,120.058,109.604,98.418,91.428,84.616,78.203,72.897,67.880,63.631,59.967,57.076,55.032,53.035,52.265,51.037,49.910,47.365,45.860,43.379,42.372,42.166,42.755,44.090,44.354,44.857,44.368,42.285,40.856,39.061,37.341,40.612,43.058,35.092,28.378,26.127,24.075,22.002,20.602,21.147,22.562,
550,126.811,123.866,125.258,160.413,319.630,296.199,193.662,192.450,1089.412,2515.319,627.835,144.504,140.896,133.538,123.056,109.957,100.494,92.182,83.946,80.487,73.187,68.938,63.919,58.840,56.620,53.080,51.058,49.097,49.284,46.862,44.971,43.817,42.094,40.057,38.782,38.935,39.643,41.113,41.205,41.134,41.306,39.694,38.685,36.803,34.376,34.705,38.234,37.591,29.812,26.027,23.634,22.001,20.563,19.550,21.302,
555,116.878,108.953,109.541,122.676,247.157,367.298,195.746,172.784,300.922,2218.194,1588.840,183.396,128.719,120.386,111.615,102.406,93.870,86.453,78.581,73.827,67.950,62.888,58.181,54.650,52.023,48.931,46.931,45.858,44.477,43.270,41.782,40.541,38.547,36.766,35.794,35.762,36.859,37.188,38.127,38.081,38.228,36.684,35.646,34.322,32.195,30.947,32.903,35.642,32.740,27.184,23.653,21.633,20.073,18.837,19.087,
560,109.317,100.026,99.324,106.293,161.451,367.465,229.818,157.686,156.777,1054.945,2455.371,597.182,117.364,112.468,102.391,92.562,86.160,78.713,71.448,67.500,62.844,58.675,54.736,50.437,47.327,45.533,42.324,40.893,40.742,39.622,38.143,36.888,34.990,33.469,32.761,33.146,33.759,33.854,34.954,34.792,35.047,34.488,32.879,31.457,30.100,28.414,28.068,29.866,32.704,28.677,23.380,21.050,19.701,18.404,17.698,
565,106.756,91.232,92.623,94.819,115.200,304.401,290.563,153.695,145.591,274.271,2027.850,1597.920,155.497,102.032,93.515,86.376,78.160,71.721,66.132,61.991,57.350,53.431,49.499,46.521,43.557,40.754,39.354,38.171,36.662,36.208,34.883,33.166,32.082,30.154,29.920,29.696,30.613,31.817,31.887,31.664,31.643,30.708,30.427,29.246,27.478,26.544,25.335,24.970,28.304,29.245,24.063,20.039,18.844,17.755,16.983,
570,103.528,88.313,88.997,89.266,94.608,201.773,335.575,172.516,132.732,127.652,902.664,2409.191,544.614,93.190,86.685,79.119,71.937,66.740,60.645,55.391,52.306,48.752,45.215,41.851,39.858,37.104,35.893,34.632,33.519,32.661,30.912,30.185,28.792,27.621,27.205,27.614,26.703,28.323,29.043,29.234,28.205,27.695,27.402,26.879,24.781,23.741,23.116,22.030,22.426,26.633,25.230,20.713,17.909,16.775,16.507,
575,92.430,80.435,75.191,81.783,85.476,133.675,303.629,219.494,127.513,116.665,219.163,2003.461,1472.922,146.139,77.546,71.511,64.965,58.693,55.038,50.225,47.209,44.738,41.481,38.565,36.448,33.784,32.441,30.682,30.218,29.252,28.682,27.031,26.672,25.229,23.894,24.576,25.277,25.249,26.132,26.339,26.048,25.264,24.587,24.075,23.170,22.134,20.933,20.342,19.557,21.602,24.127,21.410,17.685,15.751,15.133,
580,96.572,75.426,69.772,73.990,78.191,110.202,223.827,270.382,136.037,108.695,104.844,856.351,2270.312,594.777,72.854,64.390,58.510,53.597,50.280,46.069,43.730,39.661,37.482,35.007,32.971,30.841,28.849,28.211,27.037,26.524,25.552,24.294,23.378,22.271,21.358,21.808,22.130,22.831,23.370,23.533,23.014,22.782,22.018,21.597,20.516,19.834,18.963,17.999,17.390,17.676,20.155,21.452,17.800,15.175,14.177,
585,82.624,70.973,66.368,66.414,69.948,98.016,143.587,261.886,170.992,98.719,95.971,191.579,1921.648,1489.872,118.808,57.405,53.973,48.457,44.550,42.222,39.415,37.010,34.005,32.139,29.763,27.841,25.914,25.566,24.226,23.627,22.971,21.996,21.129,20.480,19.651,19.766,20.287,20.093,20.481,21.153,20.750,20.647,20.192,19.131,18.387,17.846,17.402,16.367,16.074,15.984,16.334,18.931,18.324,15.427,13.399,
590,82.153,61.119,58.252,64.803,66.275,87.089,103.144,209.551,215.081,101.583,88.908,82.909,883.883,2112.775,484.985,54.139,48.853,44.655,40.153,37.652,35.587,32.961,30.223,28.727,27.203,24.832,23.853,22.871,22.081,21.627,21.105,19.719,19.161,18.407,17.586,17.529,18.205,18.797,18.588,18.584,18.365,18.565,18.035,17.460,16.605,16.310,15.847,14.867,14.152,14.120,14.207,15.355,17.402,16.163,13.344,
595,76.503,59.396,59.106,58.007,60.796,78.034,83.688,134.589,230.256,117.560,83.172,75.529,189.660,1690.862,1321.743,96.138,43.716,39.982,37.089,34.726,32.442,29.942,27.092,26.477,24.527,22.404,21.292,20.649,19.790,19.109,18.559,17.337,16.811,16.788,15.569,16.206,16.489,16.563,16.745,17.118,16.648,16.394,15.952,15.579,14.886,14.576,14.001,13.360,13.245,13.297,12.842,12.745,14.946,16.000,13.684,
600,67.249,53.785,47.879,49.288,52.892,72.205,79.049,92.447,192.045,153.096,78.670,70.788,64.110,692.783,1976.047,456.714,40.136,36.952,32.999,31.705,29.082,27.168,24.889,23.633,22.333,20.689,19.351,18.402,17.773,17.203,16.721,16.093,15.241,14.569,14.456,14.176,13.839,14.721,14.980,14.779,14.859,14.625,14.271,14.233,13.564,13.104,12.754,11.953,11.736,11.718,11.379,11.521,11.857,13.716,13.828,
605,63.922,49.836,49.316,49.930,50.159,68.256,69.512,75.214,137.229,182.196,89.303,63.798,57.093,136.779,1583.015,1188.477,91.340,32.207,29.396,27.729,26.210,24.344,22.773,21.332,19.980,18.642,17.486,16.770,15.824,15.379,14.901,14.090,13.223,12.669,12.883,13.491,12.907,13.058,13.302,13.429,13.222,13.232,12.724,12.367,11.894,11.450,11.312,10.909,10.523,10.468,10.186,9.969,10.134,10.914,12.382,
610,57.948,47.643,44.708,47.456,44.441,60.878,61.581,64.951,88.084,174.381,115.699,59.316,52.836,48.079,691.816,1733.276,424.038,28.322,27.113,24.813,24.160,22.463,19.715,19.262,17.455,16.032,15.431,14.962,14.038,13.554,13.021,12.613,11.959,11.308,11.311,11.588,11.775,11.532,11.676,11.413,11.521,11.508,11.205,11.081,10.620,10.158,10.113,9.504,9.277,9.569,9.339,9.397,8.703,8.954,10.397,
615,50.506,41.065,39.500,42.731,41.875,55.324,57.571,56.191,64.216,131.985,141.548,62.711,46.097,42.031,124.478,1405.606,1111.113,63.926,23.126,22.825,20.685,18.781,18.211,17.227,15.400,14.674,13.590,13.008,12.594,11.898,11.441,10.923,10.826,9.877,9.869,9.641,10.516,10.595,10.201,10.278,10.248,9.914,9.850,9.649,9.260,9.148,8.812,8.468,8.202,8.351,7.991,7.936,7.906,7.499,7.978,
620,47.794,36.992,37.443,37.952,40.053,46.429,49.194,50.036,54.052,85.605,151.386,79.849,42.414,37.080,35.539,570.816,1595.952,346.108,22.102,19.376,18.564,17.012,15.833,14.450,13.491,12.811,12.355,11.683,10.999,10.721,10.198,9.182,9.321,8.779,8.679,8.397,9.047,9.287,9.127,8.978,9.218,8.629,8.502,8.396,8.001,7.750,7.614,7.371,7.347,7.305,7.128,6.898,6.941,6.789,6.510,
625,38.250,36.156,31.969,31.510,33.987,46.560,43.316,46.200,48.044,56.564,122.794,107.206,44.990,34.749,30.658,105.136,1240.907,926.959,58.394,16.770,16.037,15.705,14.205,13.145,11.942,11.409,10.819,10.296,9.927,9.407,8.955,8.506,8.484,7.709,7.390,7.522,7.714,8.699,8.243,8.016,7.992,7.798,7.542,7.591,7.300,7.065,6.961,6.914,6.314,6.623,6.306,6.174,6.130,5.917,6.042,
630,35.110,32.191,36.143,33.341,29.262,39.674,42.886,40.242,45.209,46.060,83.030,124.851,53.497,31.626,28.336,26.842,513.679,1389.942,307.565,16.572,14.813,13.578,13.316,11.932,10.784,10.402,9.491,9.210,8.826,8.437,8.039,7.529,7.493,7.214,6.853,6.833,6.752,7.367,7.796,7.327,7.127,7.116,6.892,6.823,6.424,6.371,6.257,6.018,5.790,5.913,5.805,5.646,5.416,5.495,5.231,
635,29.453,28.915,32.194,28.341,28.438,37.089,40.951,38.108,39.399,39.102,52.292,113.377,74.866,31.276,25.697,22.461,80.589,1139.049,853.086,51.347,13.814,12.636,11.189,10.790,10.300,9.254,8.647,8.495,7.790,7.634,6.960,6.861,6.592,6.480,6.112,6.063,5.890,6.423,6.740,7.115,6.713,6.084,6.188,6.162,5.726,5.710,5.485,5.449,5.238,5.080,5.253,4.883,5.139,4.737,4.803,
640,31.499,26.661,24.998,26.660,26.944,34.087,34.032,34.225,37.034,37.032,39.322,82.172,98.474,37.604,23.134,19.596,20.100,481.189,1225.476,294.959,13.148,11.402,10.890,9.814,9.078,8.169,7.547,7.636,7.288,6.982,6.485,6.162,5.976,5.813,5.398,5.586,5.488,5.523,5.566,6.494,6.279,5.630,5.330,5.298,5.194,5.017,4.882,4.854,4.580,4.702,4.663,4.485,4.312,4.496,4.332,
645,30.444,25.176,20.606,26.080,24.104,32.098,30.719,32.530,32.283,33.515,33.627,53.529,101.236,55.217,22.923,18.428,17.187,82.917,972.957,781.892,44.641,10.094,9.290,8.312,7.682,7.411,7.006,6.898,6.315,6.419,5.806,5.585,5.411,4.908,4.821,4.795,4.881,5.214,5.096,5.460,5.949,5.264,4.823,4.907,4.826,4.504,4.530,4.292,4.207,4.135,4.176,3.973,3.944,3.870,3.965,
650,26.733,23.686,24.455,22.008,23.114,30.393,28.403,28.591,31.469,30.806,30.789,36.189,83.880,75.121,24.236,17.358,15.568,16.262,408.033,1132.435,249.376,10.188,8.512,8.012,7.142,6.921,6.311,5.681,5.661,5.702,5.124,4.987,4.619,4.679,4.394,4.559,4.668,4.433,4.461,4.614,5.014,5.516,4.739,4.280,4.220,4.242,4.054,3.725,3.738,3.829,3.770,3.608,3.531,3.548,3.457,
655,26.275,23.185,23.341,19.945,21.327,26.455,28.809,24.529,28.393,30.277,29.575,29.821,56.164,86.497,34.239,16.312,14.204,12.999,66.441,889.573,692.115,40.785,7.735,7.153,6.704,5.977,5.853,5.445,5.023,4.827,4.662,4.578,4.559,3.650,3.658,3.973,3.991,4.103,4.249,3.901,4.037,5.080,4.543,4.018,3.716,3.729,3.783,3.460,3.423,3.453,3.303,3.219,3.197,3.181,3.058,
660,28.541,23.363,25.101,19.203,21.770,26.093,24.714,25.463,27.588,28.672,28.792,28.557,35.785,77.252,53.636,16.995,13.800,12.142,11.741,367.791,1023.741,242.730,7.833,5.840,5.452,5.044,4.994,4.919,4.533,4.137,4.133,4.226,3.757,3.839,3.446,3.314,3.707,3.605,3.814,3.647,3.520,3.877,4.610,4.131,3.330,3.306,3.135,3.135,3.085,2.912,3.094,3.041,2.992,2.922,2.838,
665,36.073,26.567,26.183,19.751,21.198,24.105,26.627,21.962,26.431,26.544,26.972,28.473,26.203,54.768,67.816,22.255,12.820,11.419,9.793,60.582,830.053,641.196,37.076,5.045,5.135,4.667,4.020,3.957,3.894,3.901,3.576,3.557,3.459,3.112,3.050,2.841,3.278,3.210,3.497,3.294,3.240,3.185,3.815,4.175,3.139,2.962,2.723,2.875,2.741,2.594,2.777,2.526,2.560,2.586,2.576,
670,42.123,30.972,29.625,23.082,20.299,26.291,23.979,25.304,24.632,25.412,28.274,27.582,25.495,35.928,70.230,35.078,12.803,10.895,8.936,10.231,358.091,942.588,216.555,5.704,4.338,4.185,3.667,3.555,3.748,3.205,3.185,2.880,2.836,2.850,2.641,2.542,2.858,2.852,2.782,2.919,2.819,2.854,2.921,3.985,3.510,2.694,2.599,2.430,2.416,2.623,2.473,2.395,2.418,2.157,2.272,
675,58.733,30.476,29.848,26.686,19.771,24.758,23.925,24.618,24.885,27.157,28.843,28.866,26.758,25.484,57.147,50.995,16.044,10.700,9.437,8.507,63.019,764.250,588.561,30.499,3.930,3.708,3.117,2.925,2.961,3.001,2.955,2.875,2.573,2.374,2.245,2.267,2.293,2.329,2.699,2.612,2.442,2.624,2.460,2.796,3.623,2.835,2.356,2.201,2.420,2.243,2.298,2.034,2.207,2.002,1.994,
680,84.825,36.474,36.501,28.109,24.604,25.562,24.466,21.988,25.219,26.381,28.668,28.751,26.137,23.117,38.669,60.116,23.909,10.449,9.430,7.979,8.547,323.683,875.159,191.522,4.488,3.226,2.831,2.634,2.762,2.565,2.611,2.659,2.218,2.416,1.901,2.098,2.043,2.132,2.503,2.247,2.202,2.309,2.132,2.074,2.889,3.385,2.428,2.104,2.083,2.115,1.992,2.034,2.062,1.838,1.802,
685,117.352,42.138,33.421,32.466,21.067,27.753,22.740,23.855,24.428,26.503,28.187,28.433,26.162,22.832,25.079,53.361,35.299,10.994,8.913,8.052,7.353,53.382,699.451,533.331,30.475,2.959,2.633,2.452,2.482,2.372,2.394,2.129,2.093,1.955,1.779,1.857,1.727,1.976,2.070,2.182,1.951,2.203,1.934,2.002,2.093,3.146,2.924,1.946,1.776,2.015,1.966,1.945,1.917,1.908,1.674,
690,150.920,50.554,39.088,32.204,23.099,26.143,24.070,21.020,23.961,24.980,27.026,26.836,25.354,21.814,18.514,38.236,46.925,15.825,8.255,7.290,6.657,7.342,295.659,781.134,184.852,3.585,2.231,2.265,2.357,2.212,2.085,1.861,1.836,1.573,1.537,1.765,1.656,1.751,1.876,1.717,1.830,1.907,1.883,1.917,1.712,2.211,3.350,2.275,1.707,1.769,1.885,1.796,1.904,1.772,1.509,
695,150.478,73.935,40.546,31.644,24.721,23.288,21.820,20.690,22.422,23.508,25.168,26.075,25.755,22.643,17.737,24.295,47.581,23.378,9.085,7.429,6.950,5.806,50.035,641.822,490.239,25.483,2.307,1.959,1.940,1.974,1.805,1.805,1.606,1.605,1.429,1.570,1.450,1.532,1.689,1.650,1.811,1.819,1.535,1.828,1.657,1.671,2.544,2.872,1.791,1.730,1.783,1.753,1.522,1.354,1.528,
700,130.740,109.977,46.793,32.297,25.366,26.130,24.582,20.690,22.561,23.142,25.061,25.722,23.915,21.487,18.382,16.813,38.012,34.612,11.124,7.156,6.854,5.649,6.063,273.294,716.419,162.105,2.808,1.810,1.871,1.671,1.591,1.449,1.675,1.401,1.356,1.213,1.443,1.499,1.518,1.465,1.567,1.781,1.504,1.450,1.457,1.641,1.725,2.541,2.392,1.738,1.665,1.526,1.530,1.490,1.421,
