520,337.619,455.269,494.858,327.672,326.603,1062.239,2161.965,723.184,363.823,332.224,318.705,315.948,315.251,311.251,302.311,299.491,292.872,284.913,277.866,265.882,254.232,240.351,226.727,213.776,200.776,186.889,172.426,161.649,150.739,140.313,130.085,118.751,108.852,98.249,88.650,82.370,77.758,74.215,69.370,64.555,58.826,58.503,64.540,56.581,40.516,33.469,29.463,25.994,23.995,24.543,23.531,18.572,15.777,14.396,13.666,
525,296.904,327.104,486.400,356.392,291.002,455.339,1910.524,1405.734,374.476,302.870,292.033,290.201,285.966,280.695,273.273,266.951,263.734,252.972,244.011,236.808,226.382,213.053,203.083,191.970,180.941,168.695,155.877,146.649,138.416,127.911,119.638,110.130,100.241,90.478,82.115,76.483,72.081,69.076,65.007,59.875,55.460,50.986,53.965,57.205,45.494,35.127,29.419,26.110,23.567,22.903,23.508,21.243,17.214,15.334,13.845,
530,258.124,249.957,386.903,400.453,271.089,336.392,1019.376,1973.567,647.611,278.784,271.020,262.073,260.393,249.956,245.195,238.654,238.576,226.731,219.107,211.552,203.568,192.182,180.593,173.211,161.955,150.442,141.808,132.851,125.336,117.119,109.209,100.611,92.517,83.542,76.606,72.016,67.105,63.615,61.597,56.397,52.321,48.076,45.761,49.912,50.219,38.962,30.022,25.870,23.283,22.301,21.180,22.203,19.804,16.172,14.582,
535,238.959,232.702,287.505,418.334,277.604,303.085,429.699,1715.149,1298.748,283.673,245.729,243.148,235.229,228.620,222.930,216.921,211.720,202.485,196.798,190.221,181.686,169.707,162.827,154.452,146.642,137.473,127.868,119.109,114.158,107.401,99.043,92.208,85.807,77.656,71.731,65.921,62.213,60.172,56.537,53.128,49.144,45.142,41.554,41.593,46.106,43.142,31.902,25.941,22.814,22.044,20.451,19.621,21.282,18.763,15.204,
540,208.157,197.198,210.754,371.151,331.055,281.031,288.946,880.999,1865.243,510.382,227.650,222.409,217.529,207.899,201.088,193.962,189.647,178.424,176.859,168.494,160.032,152.591,145.368,138.499,130.233,122.906,115.962,108.894,103.952,97.090,91.341,84.573,78.053,70.393,65.019,60.686,57.935,55.222,52.356,49.116,45.974,42.266,39.338,36.678,37.949,42.355,35.632,27.068,22.824,21.822,20.125,18.498,19.063,20.085,17.678,
545,192.069,172.872,172.184,270.509,367.718,278.929,256.592,332.120,1566.151,1099.181,246.446,202.453,194.474,186.995,177.021,173.644,169.623,160.846,155.814,149.120,143.374,134.828,128.260,122.308,116.808,109.804,103.691,99.002,93.021,87.462,82.594,76.835,70.046,64.533,59.863,56.070,53.283,50.340,48.081,46.064,43.191,39.434,36.414,33.975,32.170,35.303,37.915,29.615,22.822,20.665,19.592,18.025,17.059,17.957,19.843,
550,177.600,146.533,155.448,184.217,334.165,322.881,229.484,227.297,776.254,1617.368,471.439,184.861,181.099,167.587,160.751,154.187,151.535,142.334,139.423,132.751,126.228,119.586,113.766,109.625,104.181,98.081,93.721,89.164,84.507,79.398,74.565,69.492,64.690,58.879,54.180,51.530,48.654,46.944,44.230,41.865,39.608,36.690,33.842,31.574,29.157,29.215,33.895,31.454,24.774,20.897,18.933,17.087,16.405,15.772,17.810,
555,154.720,136.912,132.113,149.204,256.919,374.823,223.006,200.872,280.435,1428.733,1031.533,198.656,162.150,149.665,144.942,137.882,135.227,127.782,122.839,118.137,112.856,108.542,101.466,97.770,93.889,88.775,83.629,79.697,76.543,70.982,66.324,62.635,58.147,53.452,49.303,46.000,43.856,42.096,39.787,38.314,35.715,33.610,31.708,28.972,27.027,25.665,27.364,30.268,26.904,21.111,17.982,16.324,15.298,14.429,14.726,
560,142.223,126.008,122.788,125.510,177.621,380.483,250.321,185.014,187.705,716.931,1484.773,436.941,143.604,135.317,129.636,122.209,119.026,113.244,109.982,104.367,99.633,94.653,89.509,86.407,82.503,78.924,74.297,71.239,67.075,64.233,60.316,56.586,52.795,48.586,44.364,42.027,39.931,38.085,36.350,34.501,32.778,30.725,28.354,26.860,24.735,23.280,22.441,24.492,27.029,22.962,17.585,15.491,14.332,13.638,13.244,
565,120.609,116.785,113.534,113.041,128.873,315.801,300.341,180.268,171.651,244.758,1225.707,981.102,157.181,120.099,114.516,110.414,104.699,101.436,97.449,92.607,88.188,82.166,79.602,76.315,72.642,69.106,65.933,62.892,59.995,56.811,53.668,50.564,46.883,42.650,39.879,37.600,35.667,34.121,32.908,31.664,29.492,27.715,25.866,24.557,22.497,21.025,19.769,19.772,22.565,23.454,18.600,14.874,13.289,12.591,12.042,
570,111.975,99.444,97.655,101.136,107.516,210.944,345.523,192.291,160.798,154.928,588.558,1428.119,376.096,109.518,101.058,96.507,94.178,88.836,85.609,82.251,77.579,73.612,69.907,67.844,64.408,61.792,58.382,56.890,52.834,51.027,48.623,45.557,41.842,38.254,36.159,34.201,32.369,30.802,29.309,28.301,26.931,24.964,23.541,22.296,20.798,19.078,18.448,16.938,17.646,21.102,19.696,15.233,12.645,11.912,11.300,
575,101.858,96.375,87.808,90.539,97.255,150.651,311.253,240.707,156.153,141.935,197.280,1168.225,885.048,131.881,89.844,86.183,82.050,78.937,76.234,73.056,68.860,64.130,61.115,60.265,57.154,54.110,52.859,49.161,47.258,45.399,43.123,40.183,37.738,34.304,32.120,30.258,28.830,27.527,26.400,25.082,23.995,22.133,21.502,20.290,18.389,17.506,16.645,15.251,14.862,16.794,19.016,16.365,12.799,10.887,10.362,
580,115.505,80.644,82.892,79.010,82.434,122.643,229.488,281.922,162.182,133.108,125.463,530.431,1302.457,372.902,80.226,75.157,74.079,69.021,66.616,63.571,61.084,57.813,54.326,52.189,49.995,47.691,45.791,44.417,42.059,39.898,37.900,36.139,33.365,31.006,29.036,26.932,25.917,24.209,23.490,22.418,21.595,20.162,19.190,18.230,16.803,16.114,15.104,13.740,13.329,13.274,15.799,16.384,13.392,10.758,9.724,
585,95.777,78.003,76.874,69.700,78.434,108.291,156.190,280.534,191.113,125.645,117.569,161.568,1088.922,844.002,103.153,67.581,64.411,61.541,59.499,56.600,53.436,50.206,48.150,45.638,44.972,42.067,40.167,39.191,37.087,35.053,33.100,32.333,29.795,27.909,25.888,24.335,22.543,21.685,21.317,20.243,19.180,18.162,17.322,16.442,15.212,14.293,13.635,12.687,11.842,11.418,12.320,14.663,14.247,11.129,9.504,
590,90.257,73.834,67.764,63.083,73.476,102.565,115.811,223.404,232.622,124.525,111.733,97.580,523.039,1245.949,307.258,59.598,55.996,54.909,52.441,50.164,47.444,44.633,42.953,41.895,38.020,38.309,35.614,34.418,33.173,31.302,29.843,28.598,26.930,25.420,22.908,21.321,20.429,19.424,18.843,18.160,17.165,16.431,15.517,14.525,13.623,13.024,12.363,11.461,10.862,10.587,10.316,11.270,13.381,11.834,9.305,
595,88.132,69.633,64.062,58.898,69.400,91.561,105.696,153.511,250.298,142.450,101.900,91.285,146.832,944.308,735.269,78.494,50.752,47.336,45.246,43.833,40.829,38.425,37.168,35.734,34.418,32.768,31.696,30.726,29.538,28.202,26.266,24.952,23.759,21.536,20.406,19.149,18.033,17.705,16.721,16.353,15.186,14.763,13.963,13.099,12.487,11.871,11.319,10.430,9.500,9.482,9.243,9.145,11.036,11.878,10.065,
600,77.824,60.653,58.581,61.182,60.752,86.691,96.151,110.407,216.942,176.009,100.383,82.499,71.316,383.477,1035.901,259.502,45.207,42.768,40.966,38.452,35.632,35.175,33.200,31.433,30.209,29.069,27.788,26.961,25.450,24.488,23.657,22.051,20.790,19.273,18.486,17.098,16.183,15.580,14.532,14.360,13.450,12.958,12.208,11.687,10.985,10.477,10.027,9.488,8.483,8.320,8.342,7.873,8.205,9.873,10.397,
605,73.000,53.990,59.907,59.081,59.689,78.212,90.976,94.368,158.111,202.939,111.300,78.562,67.053,98.094,799.970,634.870,65.337,37.017,35.831,33.744,32.241,29.973,28.891,27.685,26.228,25.638,23.838,23.158,22.441,21.752,20.262,19.173,18.548,16.535,16.081,15.637,14.147,13.774,13.097,12.797,12.328,11.379,10.773,10.900,9.752,9.595,9.119,8.463,7.623,7.721,7.433,6.874,7.019,7.683,9.691,
610,75.322,54.948,52.169,52.325,59.601,76.554,84.489,89.089,110.807,196.407,136.937,76.406,64.864,55.374,355.295,895.382,219.784,34.100,30.641,29.919,27.934,27.270,25.026,24.101,23.521,22.534,21.423,20.319,19.847,19.015,18.138,17.065,16.399,15.160,14.006,14.067,12.814,12.017,11.485,10.992,10.969,10.071,9.953,9.442,8.940,8.303,8.108,7.372,6.888,6.870,6.505,6.212,6.169,6.182,7.504,
615,64.310,55.422,50.802,47.443,53.823,70.134,77.409,83.070,88.969,156.059,162.092,83.008,59.404,50.735,86.278,723.487,530.958,47.358,28.100,25.009,24.586,23.271,21.032,20.542,19.999,18.732,18.637,17.751,16.885,16.702,15.764,15.555,14.241,12.708,12.496,11.918,11.826,10.712,10.144,9.804,9.155,9.037,8.783,8.145,7.814,7.273,7.069,6.611,6.221,6.011,5.899,5.615,5.358,5.262,5.994,
620,65.859,51.554,47.462,45.659,54.143,68.898,74.486,76.950,81.020,109.692,167.827,100.009,59.176,48.231,39.941,290.568,751.440,177.911,24.322,22.099,21.139,20.035,18.729,17.636,17.069,16.692,16.033,15.543,15.049,14.095,13.570,12.999,12.239,10.952,10.617,10.274,9.974,10.512,9.218,8.628,8.208,7.895,7.727,7.092,6.918,6.691,6.363,5.870,5.475,5.237,5.343,4.836,4.985,4.778,4.680,
625,65.086,47.767,44.982,45.650,50.214,66.349,72.123,68.829,72.466,81.592,145.968,129.576,62.491,47.633,38.003,67.131,580.993,448.044,41.628,20.155,19.097,17.301,16.460,16.154,15.327,15.112,14.379,13.811,12.773,12.987,11.912,11.433,10.803,10.135,9.707,8.884,8.480,8.867,8.549,7.724,7.295,7.250,6.747,6.516,6.231,5.822,5.591,5.286,5.011,4.793,4.958,4.590,4.462,4.352,4.155,
630,51.135,49.026,47.766,42.488,50.826,67.215,68.907,68.491,67.981,73.020,106.472,147.321,73.316,47.253,37.916,30.311,249.458,637.462,160.747,18.012,16.189,15.503,14.578,14.316,13.477,13.043,12.357,11.834,11.787,11.251,10.559,10.505,10.085,9.158,8.777,7.993,7.464,7.546,7.889,7.080,6.611,6.319,6.113,5.934,5.546,5.455,5.308,4.669,4.645,4.580,4.213,4.101,4.080,4.042,4.033,
635,64.482,41.973,44.261,43.956,45.374,63.821,66.279,62.285,65.649,69.464,80.183,135.179,97.062,47.521,36.185,28.193,50.076,511.738,425.692,32.126,14.421,13.215,12.736,12.370,12.024,10.977,10.943,10.584,10.260,10.061,9.074,9.165,8.959,8.318,7.746,7.209,6.961,6.506,7.121,7.060,6.045,5.961,5.412,5.196,5.112,4.753,4.632,4.249,4.105,3.957,4.065,3.723,3.627,3.825,3.628,
640,52.984,48.135,41.681,42.843,46.505,62.726,62.667,63.851,65.161,65.453,67.802,109.963,119.239,55.533,35.227,28.884,24.762,204.927,571.913,132.405,13.657,12.318,11.706,11.021,10.661,10.282,9.835,9.207,9.453,8.888,8.390,7.999,7.488,7.178,6.581,6.567,5.865,5.570,5.717,6.411,6.123,5.209,4.734,4.808,4.626,4.467,4.224,3.751,3.685,3.668,3.588,3.405,3.362,3.320,3.495,
645,64.640,44.427,39.100,42.009,45.301,59.410,62.217,58.815,61.442,62.069,63.696,82.559,126.004,72.561,34.657,27.803,23.106,45.052,439.136,328.149,23.903,10.747,10.218,9.922,9.866,9.123,8.834,8.269,8.166,7.708,7.536,7.370,7.294,6.285,6.120,5.674,5.425,5.235,5.065,5.118,5.863,5.153,4.498,4.379,4.278,4.113,3.809,3.458,3.311,3.451,3.176,3.277,3.192,3.170,3.132,
650,64.903,43.028,42.551,43.850,43.544,58.944,60.019,57.737,61.150,61.004,64.245,69.870,110.553,95.741,39.014,26.592,21.669,18.631,183.337,456.449,101.682,10.279,8.674,8.711,8.463,8.414,7.746,7.515,7.165,7.099,6.773,6.587,6.104,5.654,5.442,5.321,4.898,4.577,4.592,4.553,5.042,5.155,4.372,3.900,3.756,3.681,3.613,3.194,3.235,3.217,3.119,2.968,2.962,2.992,2.933,
655,66.544,43.225,42.890,41.407,47.226,59.266,61.159,53.444,58.449,61.378,62.061,64.696,85.291,108.898,50.621,28.210,21.382,17.932,36.781,361.713,273.693,20.870,8.481,8.064,7.149,7.037,6.810,6.532,6.230,6.354,5.714,5.891,5.111,4.878,4.671,4.578,4.669,4.137,4.100,3.880,4.031,4.587,4.398,3.482,3.285,3.307,3.181,2.853,2.858,2.867,2.676,2.674,2.573,2.693,2.696,
660,65.477,46.358,45.801,38.947,44.266,61.592,60.057,59.437,59.680,60.550,61.549,64.350,68.449,102.270,70.894,30.422,22.957,17.987,14.161,151.964,405.922,93.552,7.504,6.804,6.336,6.143,6.053,5.695,5.790,5.382,5.229,4.927,4.569,4.423,4.245,3.961,3.942,3.688,3.584,3.590,3.550,3.555,4.297,3.690,3.051,2.901,2.832,2.751,2.616,2.535,2.469,2.435,2.597,2.496,2.556,
665,62.198,49.214,41.741,39.772,46.511,57.866,57.613,55.664,58.328,59.520,63.873,66.022,62.715,83.697,85.581,37.494,23.413,17.236,13.891,30.833,336.548,238.511,16.589,5.438,5.697,5.541,5.329,4.798,4.887,4.774,4.722,4.303,4.133,3.782,3.833,3.668,3.432,3.473,3.098,3.277,3.081,3.190,3.458,4.128,3.013,2.754,2.610,2.517,2.365,2.372,2.315,2.284,2.228,2.318,2.410,
670,71.801,50.419,44.909,38.468,44.478,61.728,59.008,54.760,59.362,60.036,63.349,67.612,63.745,64.410,91.132,49.912,23.554,17.549,13.373,11.811,139.005,332.967,75.234,5.340,4.698,4.708,4.357,4.309,4.185,3.881,4.117,3.612,3.717,3.366,3.251,3.237,2.901,3.046,3.068,2.908,2.837,2.652,2.773,3.668,3.353,2.478,2.320,2.208,2.125,2.174,2.024,2.101,2.141,2.018,2.129,
675,80.303,49.494,45.435,42.534,46.017,60.468,60.096,57.136,59.151,58.659,62.951,65.997,61.961,56.661,79.115,67.968,27.926,18.088,13.118,11.003,29.164,267.119,200.055,14.009,4.281,3.752,3.986,3.584,3.718,3.672,3.587,3.523,2.990,3.051,2.923,2.718,2.610,2.631,2.746,2.553,2.447,2.527,2.432,2.507,3.511,2.764,2.169,2.088,1.960,1.973,1.997,1.917,2.155,1.953,1.912,
680,101.137,47.018,46.999,44.978,46.425,55.512,57.729,54.641,58.912,58.985,63.708,66.097,64.462,54.536,61.560,76.234,38.185,18.889,14.357,10.483,9.433,112.609,298.056,69.143,4.255,3.859,3.240,3.304,3.116,3.214,2.987,2.827,2.810,2.626,2.617,2.551,2.173,2.311,2.310,2.299,2.270,2.205,2.104,2.171,2.752,3.203,2.142,1.963,1.838,1.879,1.746,1.879,1.789,1.725,2.013,
685,128.078,54.803,45.090,45.494,45.682,57.050,54.770,53.577,55.538,56.657,60.371,65.864,61.532,55.161,49.119,70.138,50.050,20.365,14.085,11.436,8.700,23.908,245.053,181.084,13.183,2.920,3.112,2.874,2.761,2.683,2.428,2.457,2.410,2.129,2.092,2.050,2.199,2.148,2.089,2.217,2.101,2.214,1.938,1.962,2.215,2.916,2.819,1.860,1.740,1.760,1.727,1.623,1.577,1.654,1.664,
690,167.574,65.883,44.935,40.954,42.477,54.208,53.600,50.357,52.860,53.746,60.257,63.658,61.021,53.352,44.683,57.478,61.026,25.673,15.181,11.967,8.932,8.177,111.014,264.845,62.274,3.098,2.664,2.674,2.557,2.316,2.392,1.981,2.082,2.081,1.956,1.852,1.765,1.904,1.811,2.043,2.036,1.995,1.766,1.832,1.838,2.056,2.934,2.072,1.569,1.749,1.667,1.622,1.588,1.616,1.864,
695,158.538,86.862,50.459,40.724,43.269,49.574,50.559,50.801,53.971,53.658,57.806,61.644,59.472,52.738,43.272,44.184,62.274,34.476,15.800,11.815,9.329,7.793,22.714,215.221,154.647,9.529,2.339,2.237,2.190,2.035,1.932,1.812,1.933,1.596,1.724,1.701,1.701,1.514,1.572,1.777,1.977,1.862,1.623,1.553,1.655,1.694,2.460,2.556,1.730,1.594,1.604,1.527,1.613,1.646,1.592,
700,139.148,104.926,49.971,42.230,39.610,51.966,50.327,47.625,50.104,52.538,56.926,58.071,58.749,52.149,42.294,38.095,53.429,45.190,19.501,13.058,9.374,7.847,6.678,93.720,214.845,52.007,2.236,2.050,1.950,1.779,1.731,1.586,1.928,1.674,1.646,1.665,1.542,1.540,1.614,1.485,1.541,1.710,1.463,1.582,1.544,1.443,1.670,2.423,2.139,1.590,1.580,1.399,1.469,1.401,1.673,
