515,1099.568,1155.666,979.812,851.752,903.912,2198.384,1795.456,792.862,646.106,538.195,498.714,501.224,532.367,571.417,618.488,667.438,707.863,729.268,746.130,738.187,719.505,675.646,623.219,571.327,516.196,463.499,415.222,371.173,324.582,278.623,237.289,198.249,163.577,130.398,106.110,91.005,78.036,69.683,62.613,56.394,54.344,61.787,59.475,43.840,33.663,30.405,27.854,24.947,23.848,25.058,21.642,19.121,18.819,18.335,19.349,
520,964.121,948.346,960.397,762.724,749.798,1389.208,2319.119,929.611,573.808,482.410,445.556,448.609,471.866,500.942,541.094,575.302,616.866,637.455,644.253,645.502,630.532,594.780,555.000,510.271,465.096,418.661,381.539,341.408,299.472,259.238,220.952,185.171,152.879,124.122,101.262,85.693,75.538,65.997,59.775,54.137,49.401,49.524,57.141,49.623,35.403,29.345,26.653,23.724,21.562,22.889,23.313,18.909,17.939,16.826,18.340,
525,829.026,761.103,887.509,743.340,651.666,848.170,2096.844,1428.861,534.448,426.712,396.560,393.749,417.401,439.635,473.474,497.380,530.758,544.762,554.708,556.920,544.859,522.431,486.428,452.212,416.708,379.668,347.121,312.413,275.751,241.120,205.300,172.035,142.700,116.431,95.521,81.184,70.503,63.793,56.615,51.174,46.343,42.349,45.685,50.656,40.133,30.112,25.497,22.649,20.327,20.290,21.863,20.790,17.395,16.085,16.848,
530,705.805,634.648,746.737,741.977,598.598,697.270,1256.435,1845.632,722.824,382.020,356.519,349.823,369.508,387.037,409.714,430.267,459.718,472.258,480.467,484.939,473.606,454.138,429.380,402.739,374.286,345.409,316.239,286.355,253.227,221.650,189.270,160.029,132.144,107.281,89.100,76.967,66.179,60.157,53.461,48.988,43.711,39.653,37.119,43.110,43.426,32.878,25.245,21.780,19.130,18.561,18.277,20.204,19.192,15.845,15.600,
535,645.903,558.287,583.417,725.801,555.835,614.818,667.611,1597.035,1187.756,362.364,312.326,316.142,326.665,342.522,357.248,378.795,399.225,409.351,414.507,421.552,415.130,397.866,381.195,359.970,336.902,311.792,287.513,261.827,232.946,203.251,176.466,147.550,123.972,100.617,84.616,72.170,63.225,56.041,51.426,46.100,41.022,37.254,33.621,33.835,39.243,36.616,26.799,20.633,18.311,17.343,16.898,16.787,19.096,16.953,14.855,
540,556.470,485.767,462.298,626.049,571.252,555.953,511.069,891.046,1580.790,513.342,279.997,277.675,287.153,297.202,311.585,329.352,342.783,352.922,359.981,364.083,360.759,348.334,332.930,318.769,298.818,280.885,259.054,235.572,210.571,186.439,158.604,136.449,113.881,92.297,77.180,66.732,58.451,52.097,47.490,42.579,38.508,34.880,31.976,28.951,30.402,35.605,29.456,21.206,17.440,16.484,15.555,14.660,15.809,17.946,15.887,
545,485.641,420.936,398.735,489.905,577.385,519.399,440.774,440.933,1328.312,931.661,275.149,246.121,253.072,258.053,272.550,279.080,298.077,300.887,307.901,310.311,310.133,302.630,294.243,280.668,266.711,249.228,232.110,211.966,191.531,167.933,145.749,123.824,104.790,84.973,72.083,61.819,54.641,48.841,44.516,39.704,36.029,31.987,29.046,26.809,24.290,28.599,30.742,23.534,17.258,15.484,14.424,13.508,13.310,14.543,17.338,
550,422.851,383.432,351.660,380.289,520.895,527.793,391.449,327.840,707.445,1295.960,432.137,215.754,222.842,227.433,237.981,244.859,255.452,258.634,266.983,270.813,267.871,265.776,255.766,248.323,236.616,222.192,208.429,193.153,172.723,152.022,132.735,113.362,94.709,77.405,65.562,57.071,50.586,46.089,41.230,36.424,33.360,29.770,26.836,24.224,22.128,22.180,26.751,25.428,18.666,14.927,13.643,12.648,12.106,11.937,14.683,
555,389.209,318.739,310.699,311.704,419.868,545.586,361.718,286.910,313.804,1115.256,863.332,214.280,196.027,199.289,206.284,213.453,222.146,224.102,226.617,231.293,235.583,231.430,225.627,218.403,209.606,197.616,185.312,171.834,155.668,137.793,119.053,101.465,86.552,70.143,60.231,52.209,46.319,41.607,38.242,34.268,30.579,27.093,24.709,22.388,20.291,18.705,20.702,23.878,20.929,15.570,12.693,11.708,11.045,10.736,11.317,
560,335.187,293.799,259.220,265.491,304.688,532.752,358.549,251.859,225.704,586.148,1214.592,372.537,171.065,174.405,177.129,183.651,188.836,191.452,198.007,200.680,202.859,199.674,196.777,191.587,184.684,175.128,164.579,152.606,137.922,122.528,106.918,91.842,77.834,64.046,54.318,47.659,42.259,38.075,34.812,31.045,27.904,25.143,22.334,19.921,18.279,17.066,16.383,18.733,21.327,17.874,12.655,10.629,10.295,9.812,9.742,
565,283.046,240.432,235.683,237.527,238.377,434.655,400.156,230.615,193.397,232.338,1033.594,761.575,172.105,150.667,155.233,159.046,162.954,165.268,169.819,172.215,176.060,173.830,171.015,168.084,161.377,154.378,145.713,135.271,123.918,108.218,94.879,81.793,69.770,58.226,48.695,42.699,38.483,34.539,31.207,28.500,25.407,22.405,20.592,18.099,16.340,15.362,14.256,14.107,17.269,18.885,14.025,10.414,9.348,8.998,8.775,
570,255.686,211.986,206.309,203.436,205.016,317.775,419.362,233.221,173.792,152.102,482.201,1054.482,319.754,131.091,133.492,135.181,139.370,142.509,144.593,148.594,151.851,149.977,148.815,145.172,140.868,134.921,128.037,120.238,107.978,97.129,85.202,72.460,62.177,51.944,43.586,37.897,34.401,31.584,28.495,25.608,22.944,20.312,18.675,16.811,14.952,14.027,12.874,11.872,12.576,16.215,15.451,10.970,8.732,8.285,7.997,
575,214.011,194.253,176.954,177.620,177.410,228.784,376.152,265.746,153.954,130.254,172.830,861.148,666.747,139.766,115.359,116.508,120.529,122.642,125.190,127.191,129.386,130.724,129.907,127.596,123.554,120.159,112.264,105.017,95.772,85.085,75.076,65.026,54.378,46.113,39.255,33.855,30.571,28.283,25.685,23.180,20.217,18.319,16.581,15.035,13.410,12.470,11.617,10.577,10.011,11.979,14.863,12.402,8.949,7.632,7.288,
580,185.804,170.541,155.534,154.103,151.154,184.661,275.053,296.322,158.259,118.237,112.167,399.420,944.477,294.999,99.347,100.824,105.155,104.224,106.934,109.174,110.449,111.604,110.927,109.167,107.600,103.483,98.094,92.407,84.973,74.118,65.880,57.484,49.007,40.713,34.230,29.714,27.025,25.325,22.950,20.578,18.652,16.221,14.752,13.560,12.106,11.273,10.402,9.604,8.626,8.960,11.591,12.829,9.982,7.447,6.634,
585,167.390,145.536,137.725,128.717,134.578,161.932,190.397,285.104,182.826,103.517,98.045,136.631,788.632,617.995,106.365,88.423,88.358,88.949,90.324,93.631,95.718,95.687,96.114,96.490,92.409,89.598,85.239,80.182,73.859,66.653,57.521,49.882,43.216,36.355,30.494,26.713,24.472,22.221,20.007,18.580,16.473,14.880,13.096,12.215,10.982,10.267,9.643,8.488,7.770,7.766,8.647,10.882,11.004,8.165,6.467,
590,140.095,124.232,114.608,119.650,116.994,142.749,141.852,220.848,217.257,97.844,85.881,84.639,376.755,826.028,231.405,76.235,76.802,77.917,77.561,79.562,82.042,82.824,83.970,83.209,81.273,77.757,75.809,70.074,64.575,57.790,51.598,43.929,38.452,32.266,27.146,24.034,21.563,19.971,18.139,16.508,14.747,13.277,11.845,10.873,9.672,8.986,8.326,7.606,7.252,7.039,6.845,7.891,10.349,9.127,6.521,
595,128.060,113.268,102.464,105.707,104.991,124.068,116.934,152.481,229.563,114.978,78.457,73.291,114.765,640.761,511.762,82.911,65.694,66.377,67.243,69.700,70.436,71.440,72.240,72.050,71.597,68.329,65.488,61.655,56.577,50.228,44.597,38.620,33.316,28.246,24.002,21.444,19.226,17.190,16.140,14.443,13.124,11.788,10.561,9.588,8.785,8.029,7.761,6.891,6.198,6.404,6.082,5.747,8.297,9.496,7.573,
600,112.525,98.317,91.239,95.448,92.215,109.232,105.291,98.692,192.775,146.893,71.459,64.471,64.791,280.358,718.875,196.982,57.209,56.902,56.445,58.440,61.008,61.745,61.595,61.850,61.296,57.864,55.801,52.965,48.897,44.110,38.738,33.312,28.774,24.682,21.772,19.276,16.586,15.590,14.380,13.077,11.570,10.523,9.549,8.461,7.657,7.226,6.792,6.182,5.784,5.518,5.288,5.161,5.516,7.478,8.192,
605,98.098,85.880,76.087,78.426,80.867,95.843,94.012,80.767,130.849,171.175,81.989,58.111,56.283,83.147,576.388,429.384,68.454,48.337,49.872,50.290,51.986,53.750,53.138,53.407,52.815,51.587,48.557,45.911,42.612,38.101,33.536,29.511,25.595,21.484,18.687,17.191,14.958,13.624,12.592,11.297,10.374,9.203,8.422,7.711,6.897,6.640,6.177,5.490,5.234,5.230,4.839,4.569,4.547,5.607,7.641,
610,81.828,75.824,67.706,70.516,66.725,82.137,84.211,68.565,83.922,163.202,105.759,54.157,48.753,47.627,266.799,590.388,170.689,41.798,42.450,43.276,44.816,45.177,45.625,45.829,44.862,44.483,42.601,39.154,36.815,33.372,29.950,25.648,21.608,18.580,16.324,15.100,13.789,11.879,11.184,9.962,8.963,8.322,7.418,6.962,6.280,5.705,5.537,4.984,4.547,4.566,4.333,3.905,3.923,4.280,5.759,
615,68.374,70.651,60.814,59.827,60.541,73.245,67.034,62.737,59.979,125.124,132.458,55.816,43.913,41.987,72.351,466.334,397.033,48.386,35.693,36.382,38.210,38.188,38.732,38.684,37.682,37.750,35.586,33.882,31.368,28.216,25.318,21.936,19.016,15.737,13.709,12.510,12.331,10.692,9.867,8.804,7.830,7.227,6.515,6.014,5.441,4.971,4.859,4.425,4.106,4.109,3.678,3.588,3.369,3.419,3.973,
620,64.546,59.184,52.732,49.667,53.778,63.604,60.839,54.243,52.447,77.197,138.679,73.141,38.889,35.574,36.810,200.270,526.379,126.970,30.827,30.907,31.978,32.995,32.635,33.047,32.245,31.566,29.929,28.995,26.901,24.339,21.533,19.010,16.196,13.786,12.197,10.731,10.024,9.669,8.682,7.934,6.985,6.414,5.640,5.246,4.782,4.521,4.110,3.754,3.616,3.497,3.434,3.030,3.281,2.807,2.946,
625,53.384,52.336,49.216,46.233,46.412,59.240,56.988,50.265,46.596,49.626,112.260,100.668,38.214,31.452,30.825,54.127,390.626,293.060,39.052,26.452,27.023,28.357,28.550,28.694,27.575,27.266,26.240,25.304,23.069,21.070,18.900,16.144,14.116,12.132,10.319,9.741,8.598,8.611,8.082,6.664,6.219,5.432,5.190,4.644,4.430,4.071,3.728,3.413,3.224,3.268,3.154,2.761,2.793,2.756,2.818,
630,49.824,50.159,41.840,44.061,41.332,55.954,51.389,46.245,44.500,40.623,75.526,113.866,48.732,30.353,29.248,28.966,169.692,411.587,107.801,24.365,24.214,24.640,24.911,24.589,24.889,23.698,22.717,21.547,20.019,18.544,16.625,14.102,13.206,10.590,9.513,8.321,7.684,7.512,7.364,6.217,5.754,5.052,4.574,4.342,3.857,3.615,3.378,3.139,3.076,2.909,3.064,2.704,2.638,2.426,2.506,
635,50.422,43.207,42.229,38.156,39.050,45.400,49.631,41.292,39.110,37.747,46.069,106.424,71.016,28.490,25.982,24.149,41.151,326.108,253.005,31.950,20.504,21.378,21.143,21.553,21.393,20.700,20.026,19.482,17.998,15.834,14.117,12.557,10.851,9.557,8.290,7.375,6.680,6.411,6.502,6.305,5.222,4.472,4.244,3.755,3.498,3.249,3.154,2.941,2.713,2.628,2.644,2.533,2.354,2.285,2.136,
640,37.494,45.440,36.045,37.627,33.427,43.382,43.874,38.974,36.064,35.073,35.890,76.823,93.356,35.708,24.215,22.658,22.165,142.062,348.633,100.278,18.373,17.901,18.834,18.231,18.851,18.019,17.461,16.918,15.154,14.095,12.523,10.845,9.642,8.298,7.299,6.444,5.836,5.608,5.571,5.447,4.997,4.031,3.835,3.339,3.152,3.033,2.781,2.691,2.408,2.347,2.435,2.287,2.097,2.094,2.196,
645,39.537,30.998,34.556,32.121,34.772,40.693,42.324,39.026,36.321,34.875,32.093,47.334,98.218,53.160,23.301,21.083,18.948,35.675,271.703,222.357,25.377,15.728,16.086,16.057,16.392,15.801,15.070,14.471,13.311,11.965,11.240,9.565,8.256,7.195,6.438,6.011,5.196,4.928,4.620,4.625,4.654,3.997,3.561,3.178,2.967,2.870,2.522,2.385,2.283,2.184,2.039,2.117,2.037,2.024,1.856,
650,39.406,31.771,32.346,32.311,32.977,37.565,40.976,39.264,35.654,31.880,32.241,35.010,83.883,76.477,25.849,19.627,18.549,17.587,117.242,301.893,75.255,13.727,13.975,14.224,14.296,13.153,13.375,12.622,11.653,10.438,9.543,8.389,7.386,6.221,5.774,5.416,4.844,4.370,4.193,4.049,4.087,4.187,3.265,3.011,2.577,2.620,2.457,2.166,2.065,2.005,1.979,1.940,1.890,1.869,1.749,
655,33.733,30.005,25.778,31.712,31.934,35.001,43.090,37.748,34.890,32.428,31.322,30.593,57.730,88.269,38.681,20.785,17.073,15.742,28.453,235.305,186.277,20.112,12.308,12.255,12.335,11.891,11.516,11.205,10.556,9.349,8.427,7.291,6.395,5.653,4.977,4.528,4.079,3.928,3.698,3.570,3.309,3.590,3.378,2.750,2.314,2.314,2.249,2.097,1.936,1.914,1.799,1.792,1.823,1.708,1.740,
660,27.873,32.796,30.127,30.431,32.003,37.215,41.590,37.298,37.459,34.406,33.584,32.930,39.926,83.657,59.267,22.351,18.345,14.643,14.367,99.516,265.247,65.922,10.723,10.351,10.323,9.609,9.767,9.101,8.796,8.027,7.013,6.153,5.475,4.943,4.325,3.782,3.947,3.572,3.292,3.066,3.089,2.906,3.245,2.803,2.243,2.064,1.928,1.848,1.763,1.757,1.790,1.747,1.677,1.479,1.766,
665,42.426,32.964,24.031,23.667,28.142,41.581,43.865,40.026,38.348,34.798,34.098,33.023,34.637,62.530,75.400,28.974,17.837,14.783,12.746,24.503,204.682,157.818,15.808,9.216,8.680,8.616,8.060,7.914,7.501,6.754,6.200,5.310,4.791,4.137,3.864,3.222,3.372,3.251,2.884,2.655,2.472,2.524,2.745,3.039,2.182,1.940,1.832,1.667,1.727,1.700,1.646,1.469,1.656,1.595,1.482,
670,40.960,27.708,27.351,26.517,28.095,41.076,44.834,43.451,41.283,38.433,37.017,35.524,36.381,46.009,79.480,42.558,19.271,14.658,11.909,11.382,90.252,218.677,54.159,7.836,7.357,7.131,7.244,6.657,6.083,5.690,5.207,4.613,4.032,3.464,3.259,2.978,2.672,2.873,2.621,2.498,2.370,2.370,2.213,2.711,2.332,1.830,1.668,1.568,1.443,1.514,1.451,1.382,1.532,1.315,1.428,
675,38.972,29.686,26.425,25.630,32.193,41.346,44.506,41.878,42.054,39.660,38.770,37.258,36.139,39.453,69.711,61.033,23.329,14.970,12.582,10.866,22.780,179.724,130.222,12.726,6.549,6.257,5.837,5.465,5.389,4.867,4.283,4.120,3.502,3.313,3.064,2.569,2.412,2.427,2.627,2.073,2.305,2.044,1.722,2.110,2.450,1.891,1.664,1.445,1.410,1.414,1.349,1.521,1.408,1.381,1.536,
680,67.783,27.451,29.967,29.337,32.561,41.654,44.737,44.945,44.117,41.715,40.418,41.090,39.991,37.349,51.912,71.698,32.827,16.559,13.645,11.233,9.702,77.493,186.248,46.705,6.180,4.992,4.907,4.586,4.500,4.055,3.881,3.344,2.806,2.604,2.394,2.367,2.012,2.228,2.292,1.976,1.934,1.760,1.781,1.515,2.073,2.472,1.701,1.405,1.311,1.274,1.261,1.305,1.246,1.416,1.294,
685,95.503,32.019,30.565,29.112,32.912,47.536,48.765,46.504,48.183,41.980,42.991,42.447,42.316,39.832,41.215,65.798,48.432,18.759,14.443,11.586,9.863,19.230,149.395,120.273,10.827,4.539,4.416,3.991,3.898,3.725,3.222,2.973,2.761,2.430,2.226,2.085,1.947,1.914,2.022,2.058,1.646,1.972,1.536,1.587,1.592,2.388,2.071,1.340,1.136,1.240,1.244,1.364,1.220,1.312,1.293,
690,105.758,39.335,28.007,30.945,34.337,44.302,51.274,50.242,48.688,45.051,45.661,44.641,44.133,42.007,39.195,55.298,59.210,24.986,14.877,11.834,10.449,9.819,67.132,166.340,41.911,4.061,3.446,3.228,3.190,3.148,2.652,2.666,2.407,2.179,1.993,1.854,1.662,1.834,1.913,1.728,1.664,1.663,1.561,1.474,1.392,1.700,2.348,1.627,1.106,1.234,1.186,1.123,1.373,1.225,1.373,
695,115.676,56.850,29.499,31.024,36.239,45.147,52.318,50.423,50.096,45.816,45.805,46.327,45.655,43.766,39.216,42.604,61.182,33.778,17.542,14.362,12.014,10.040,18.282,134.786,98.872,8.222,3.357,2.979,2.786,2.752,2.447,2.401,2.183,1.981,1.845,1.580,1.594,1.337,1.604,1.589,1.768,1.661,1.292,1.442,1.264,1.254,1.822,1.948,1.299,1.290,1.161,1.233,1.203,1.162,1.308,
700,91.828,79.354,34.798,35.149,35.118,49.494,54.052,49.460,49.918,46.365,46.093,47.932,46.891,46.127,41.494,37.272,54.150,47.169,22.065,15.912,13.506,10.932,9.288,60.102,139.911,32.597,3.017,2.491,2.487,2.467,2.057,1.807,1.808,1.699,1.595,1.656,1.543,1.373,1.523,1.466,1.526,1.493,1.437,1.222,1.223,1.296,1.395,1.796,1.778,1.236,1.168,1.155,1.227,1.377,1.216,
