520,342.112,469.741,506.625,340.425,336.162,1153.639,2488.050,777.188,380.249,343.042,331.766,325.680,331.652,323.043,313.807,310.077,308.401,296.234,287.884,277.178,266.982,252.934,240.764,225.147,211.919,196.875,182.852,170.654,157.593,146.717,136.341,125.251,114.636,102.548,92.783,88.094,82.128,77.739,72.756,67.500,63.130,61.817,67.231,58.327,43.158,35.389,31.445,27.880,25.244,25.422,24.784,19.736,16.687,15.383,15.340,
525,302.472,327.982,508.969,365.715,302.172,480.393,2119.136,1626.387,398.490,317.414,305.370,299.841,293.671,289.864,281.533,279.035,273.389,261.967,256.204,246.834,237.440,224.086,212.739,201.943,190.104,176.749,164.704,154.124,145.263,133.096,123.707,115.037,105.554,95.079,86.732,81.418,75.892,72.840,67.960,63.894,58.565,54.117,55.975,59.717,48.502,37.092,31.075,27.916,24.751,24.116,24.685,22.856,18.267,16.157,15.547,
530,275.506,265.738,404.831,417.599,284.153,352.576,1109.925,2320.510,718.678,290.098,279.965,274.005,270.282,261.952,254.052,249.299,245.274,235.715,228.276,221.382,210.123,201.840,190.596,180.688,170.323,159.181,149.318,138.955,130.241,122.396,113.859,105.045,96.620,87.076,80.109,75.851,71.249,67.784,63.792,59.964,55.200,50.945,48.050,52.358,52.544,40.393,31.688,28.002,24.513,23.341,22.381,23.030,21.481,17.065,15.418,
535,245.907,224.887,288.732,437.312,291.248,317.428,453.751,2027.219,1458.849,300.101,254.974,251.990,246.715,237.480,230.836,222.925,220.142,212.276,205.230,196.532,189.293,180.253,170.673,163.455,153.403,143.847,134.925,126.304,120.008,111.860,105.522,97.551,89.055,81.963,74.177,70.053,66.003,62.931,59.742,55.389,51.886,47.248,44.260,43.851,48.123,44.980,33.835,27.543,24.686,23.405,21.524,21.191,22.488,19.804,16.403,
540,214.151,205.733,217.783,383.660,332.100,285.843,299.780,1020.553,2118.700,543.028,237.625,229.089,224.650,211.541,204.591,200.285,195.134,190.656,181.782,176.867,166.783,159.839,153.946,144.368,138.257,129.659,120.028,113.941,107.991,101.690,95.077,89.010,81.557,73.401,68.786,65.072,61.300,58.613,55.060,52.514,48.429,45.051,41.585,38.509,40.389,44.125,38.330,28.426,24.154,22.756,21.796,19.613,20.179,21.401,18.511,
545,182.593,184.921,177.901,274.123,372.439,290.469,269.632,357.154,1792.012,1246.534,257.578,210.827,202.876,190.347,184.485,178.189,175.475,167.686,162.053,157.700,148.493,141.959,135.734,128.309,121.661,116.903,108.779,102.900,97.666,91.926,86.563,80.462,74.431,67.709,62.673,59.322,56.049,53.601,50.932,48.237,45.752,42.113,39.296,36.076,34.044,37.116,39.352,31.360,24.700,22.309,20.699,19.235,18.104,18.977,20.876,
550,166.794,163.518,162.972,199.365,344.462,333.739,245.160,233.235,898.377,1805.968,566.844,191.751,185.642,175.213,166.191,158.038,154.362,149.176,142.945,139.388,133.868,125.638,120.857,116.056,110.596,103.856,98.116,92.981,86.710,83.012,78.162,72.999,67.630,61.556,57.473,53.986,51.339,48.743,46.805,44.302,41.776,38.843,36.096,33.701,31.414,30.918,35.333,33.539,25.665,22.154,19.571,18.460,17.208,16.809,19.086,
555,158.521,133.943,142.379,150.789,264.500,386.922,239.141,208.318,310.190,1608.525,1242.965,208.478,168.206,157.510,149.164,140.492,140.553,133.605,128.329,121.709,117.492,112.215,106.349,102.908,98.726,93.039,86.682,83.383,79.178,75.225,70.691,66.257,60.986,56.520,51.181,48.517,46.698,44.075,43.072,40.057,37.627,35.529,33.348,31.390,28.847,27.004,28.704,31.332,28.435,22.640,19.314,17.660,16.630,15.292,15.279,
560,135.069,125.267,128.254,127.782,178.969,392.186,256.334,191.563,190.867,800.471,1806.126,509.740,147.408,140.842,132.067,126.319,123.550,116.382,115.181,108.695,103.610,99.806,94.434,91.123,86.725,82.801,77.181,74.343,70.144,66.458,63.452,59.874,54.661,50.792,46.499,44.091,42.049,40.391,38.319,36.566,34.504,32.095,30.459,28.319,26.425,25.149,23.833,25.993,28.203,24.123,18.919,16.496,15.302,14.287,14.047,
565,127.912,108.766,111.362,115.076,134.518,321.061,309.104,173.889,171.840,266.986,1469.098,1179.237,173.654,126.505,118.056,112.042,109.129,105.299,100.954,97.119,92.427,87.831,83.627,79.894,76.337,73.199,68.960,66.011,62.466,60.097,56.066,53.307,49.757,45.287,41.311,39.519,37.478,36.001,34.792,33.057,31.548,29.094,27.383,26.129,24.282,22.563,21.333,21.080,23.902,24.833,19.549,15.606,14.408,13.509,12.947,
570,115.472,98.686,99.697,104.853,107.780,220.388,353.667,194.642,158.080,153.735,676.040,1687.229,492.815,113.674,105.308,100.179,96.706,92.343,88.286,85.308,82.466,76.415,74.528,71.473,68.346,64.538,61.744,58.340,55.624,53.604,50.926,47.532,44.200,40.377,37.588,35.524,33.130,32.279,31.126,29.983,28.055,26.434,24.957,23.588,21.973,20.839,19.357,18.285,18.731,21.950,21.000,16.032,13.305,12.383,11.839,
575,109.941,91.822,94.746,92.638,100.115,149.931,313.854,237.664,149.942,139.925,208.701,1375.528,1210.678,144.845,93.678,88.324,85.879,80.457,78.418,74.428,71.423,68.005,65.620,62.827,59.594,57.329,54.343,51.699,50.291,47.800,44.376,42.152,39.435,36.394,33.547,31.658,30.549,29.165,28.001,26.625,25.487,23.793,22.812,21.151,19.945,18.960,17.573,16.405,15.497,17.352,20.156,17.028,13.472,11.832,11.106,
580,107.105,92.108,86.329,90.349,88.752,120.826,235.812,276.749,155.562,131.418,125.256,615.830,1738.846,460.171,83.278,79.143,75.926,71.841,69.525,67.437,63.869,59.826,57.270,54.548,52.749,50.310,48.333,45.733,44.132,42.094,39.584,37.611,34.791,31.771,29.749,28.195,26.861,25.798,24.555,23.985,22.791,21.351,20.414,19.119,17.995,16.821,16.080,14.931,13.968,14.275,16.699,17.388,13.749,11.078,10.132,
585,100.224,87.545,73.680,80.004,81.334,105.516,152.855,272.192,190.554,122.558,116.067,187.042,1355.647,1143.706,115.434,69.767,67.117,64.239,61.221,59.053,55.856,53.234,50.302,48.227,46.322,45.166,41.975,41.218,39.002,37.452,35.333,33.665,31.444,28.872,26.529,25.163,24.247,23.072,22.491,21.423,20.435,19.308,18.115,17.407,16.204,15.604,14.439,13.456,12.625,12.509,12.751,15.312,14.680,11.759,9.450,
590,91.622,76.039,76.435,75.453,77.661,93.653,118.332,218.409,225.996,122.653,107.234,100.717,609.818,1636.788,380.247,62.250,60.389,57.354,54.575,52.034,49.350,47.597,44.569,43.095,41.573,38.924,37.191,36.564,34.114,33.028,31.052,29.977,28.282,26.059,24.016,22.217,21.305,20.620,20.091,18.984,18.620,17.373,16.622,15.814,14.833,13.783,13.211,12.414,11.334,11.020,11.037,11.991,14.015,12.243,9.589,
595,93.719,75.358,66.018,66.085,68.082,89.015,102.524,148.680,242.191,140.898,101.687,93.411,159.026,1304.744,937.689,102.344,52.941,49.590,46.841,46.059,43.479,40.525,39.298,37.819,36.048,35.105,32.716,31.407,30.104,28.805,28.553,26.464,24.235,22.728,21.119,19.889,18.919,17.966,17.820,16.869,16.367,15.508,14.794,13.890,13.303,12.550,11.845,10.969,10.309,9.883,9.636,9.505,11.367,12.441,10.427,
600,90.881,67.327,63.249,63.938,64.847,86.544,93.228,109.493,212.978,173.154,101.728,89.734,76.233,533.411,1327.870,371.562,48.535,44.984,42.390,39.821,37.829,36.023,33.361,32.642,31.941,30.195,28.732,27.693,26.798,25.262,24.374,23.018,21.748,20.158,19.626,18.258,16.882,16.231,15.536,15.019,14.657,13.529,12.992,12.595,11.941,11.174,10.763,9.854,9.030,9.123,8.785,8.211,8.725,10.598,10.667,
605,85.083,63.072,58.312,56.788,62.041,79.954,87.442,90.573,157.399,202.858,111.845,85.800,71.948,112.189,1035.010,898.905,79.659,39.153,37.082,35.279,33.483,31.351,30.325,29.089,27.844,26.664,25.085,24.336,22.964,22.663,21.488,20.679,19.486,17.774,17.004,16.380,14.773,14.431,13.886,13.600,13.054,11.871,11.677,11.044,10.587,9.987,9.879,8.758,8.186,8.159,8.037,7.368,7.184,8.125,9.946,
610,69.795,56.600,55.219,56.812,58.351,79.075,85.869,85.792,111.168,192.506,136.970,81.964,68.116,56.822,448.297,1231.042,295.259,34.769,32.111,30.811,28.650,27.353,26.195,26.265,24.441,23.375,22.218,21.491,21.118,20.027,19.145,18.001,17.296,15.698,14.692,14.593,13.400,12.778,12.275,11.594,11.358,11.092,10.392,9.816,9.517,8.959,8.491,7.980,7.309,7.258,7.127,6.787,6.432,6.577,7.931,
615,81.145,58.967,55.703,51.807,55.391,76.982,82.851,78.472,88.643,154.807,164.631,85.858,63.928,54.574,101.600,928.455,736.103,54.398,28.299,27.165,24.975,23.906,22.640,22.286,21.161,20.126,19.249,18.682,17.654,17.513,16.166,15.614,14.801,13.350,12.969,12.034,12.365,11.017,10.698,10.400,10.078,9.531,8.840,8.558,8.477,8.097,7.628,7.067,6.656,6.433,6.280,5.823,5.767,5.597,6.106,
620,68.345,54.122,57.871,54.754,55.232,68.611,75.614,75.541,79.348,112.482,171.006,105.589,63.691,49.982,42.766,377.763,992.712,232.533,25.042,23.907,22.348,21.179,20.066,19.035,18.579,17.589,16.777,16.212,15.733,15.203,14.266,13.906,12.803,11.748,11.224,10.479,10.554,10.508,9.489,9.427,8.792,8.363,7.969,7.451,7.371,6.978,6.696,6.160,5.768,5.728,5.581,5.268,5.271,4.891,5.134,
625,62.622,51.448,49.653,46.776,56.670,69.891,72.033,71.876,76.073,86.198,147.426,132.881,65.656,49.408,40.728,82.084,756.405,587.125,44.947,20.880,19.966,17.941,17.787,16.894,16.451,15.741,14.676,14.527,13.580,13.508,12.791,12.373,11.472,10.435,10.029,9.124,9.256,9.236,9.175,8.176,7.898,7.518,6.938,6.885,6.351,6.405,5.949,5.579,5.347,5.121,4.931,4.841,4.704,4.485,4.638,
630,66.428,52.937,51.490,46.850,49.651,71.033,70.847,69.542,72.353,72.041,112.054,151.313,75.866,48.907,39.191,33.444,318.458,868.031,186.542,18.940,17.649,16.447,15.478,14.949,14.683,13.680,12.842,12.948,12.371,12.059,11.178,10.817,10.403,9.453,8.711,8.683,8.154,7.790,8.285,7.590,6.901,6.636,6.635,6.199,5.912,5.619,5.533,5.111,4.692,4.737,4.522,4.587,4.366,4.381,4.304,
635,56.237,47.998,47.537,49.822,51.851,63.571,70.149,65.853,69.193,70.949,84.236,138.334,100.361,50.363,39.302,31.779,62.101,671.376,525.906,38.561,15.614,14.554,13.980,13.419,13.002,12.078,11.410,11.172,10.986,10.897,10.289,9.485,9.154,8.280,8.207,7.273,7.249,6.859,7.176,7.457,6.406,5.927,5.915,5.599,5.267,5.080,5.161,4.633,4.328,4.343,4.312,4.043,4.018,4.022,3.773,
640,59.539,47.693,43.742,44.581,49.131,65.570,65.043,62.313,60.802,67.712,70.559,115.163,123.716,59.664,36.841,29.757,24.994,277.903,757.836,179.549,14.403,13.115,12.472,11.818,11.136,10.702,10.344,10.501,9.676,9.326,9.010,8.275,8.160,7.540,6.970,6.969,6.453,6.186,6.080,6.689,6.301,5.444,5.026,4.971,4.826,4.731,4.360,4.199,3.777,3.905,3.822,3.815,3.658,3.479,3.568,
645,57.352,49.123,42.455,44.876,48.079,61.943,63.741,62.396,62.789,66.171,67.501,88.128,134.591,76.574,38.274,29.420,23.757,56.487,616.686,457.246,32.673,11.723,10.732,10.501,10.013,9.300,9.435,8.914,8.429,8.139,8.014,7.497,7.261,6.753,6.562,5.984,5.718,5.410,5.202,5.523,6.346,5.429,4.863,4.458,4.473,4.267,4.137,3.887,3.510,3.549,3.370,3.351,3.317,3.184,3.223,
650,58.000,45.962,41.722,47.763,48.375,64.094,61.418,60.812,62.468,64.936,67.118,72.872,114.989,98.325,42.519,29.127,23.667,20.317,269.162,632.862,140.070,10.835,9.368,9.414,8.582,8.428,8.298,7.769,7.634,7.632,7.185,6.640,6.318,6.004,5.607,5.743,5.222,5.013,4.703,4.651,5.186,5.502,4.304,4.231,3.968,3.919,3.802,3.487,3.331,3.279,3.295,3.049,3.104,2.957,2.953,
655,56.173,46.022,39.270,42.236,47.357,60.150,63.642,59.725,62.954,63.514,66.864,71.189,89.536,111.334,55.021,29.786,23.407,18.716,48.012,487.982,378.492,26.355,8.522,8.195,7.889,7.824,6.672,7.055,6.911,6.633,6.413,5.927,5.552,5.211,5.107,5.051,4.779,4.342,4.380,4.111,4.154,5.044,4.519,3.881,3.792,3.398,3.532,3.293,2.985,2.969,2.992,2.945,2.837,2.919,2.855,
660,59.629,47.698,45.871,46.002,47.625,59.389,61.770,56.736,61.226,62.664,66.812,69.034,73.360,105.172,72.544,32.668,24.515,18.403,15.101,189.394,540.745,135.527,8.823,7.161,6.503,6.303,6.167,6.613,5.625,5.535,5.566,5.226,4.836,4.648,4.401,4.273,4.176,4.007,3.727,3.675,3.715,3.939,4.677,3.937,3.193,3.189,3.083,2.767,2.816,2.734,2.792,2.466,2.599,2.576,2.552,
665,61.473,47.078,46.491,46.784,47.438,61.749,60.190,57.238,62.977,63.818,66.811,70.639,66.661,87.813,89.992,39.466,25.290,18.767,14.971,37.110,429.656,347.552,21.946,6.486,5.585,5.531,5.268,5.315,5.258,4.847,4.582,4.524,4.502,4.293,4.037,3.791,3.821,3.543,3.404,3.204,3.341,3.383,3.782,4.038,3.102,3.045,2.655,2.649,2.505,2.609,2.532,2.276,2.428,2.348,2.519,
670,68.112,50.696,42.473,47.487,45.931,61.533,58.438,57.166,61.221,65.103,67.029,70.635,65.328,69.892,93.535,54.036,26.538,19.216,14.741,12.030,177.806,506.087,121.002,5.896,5.020,4.859,4.757,4.615,4.287,3.971,4.109,4.047,3.693,3.563,3.617,3.359,3.136,3.247,3.059,3.038,2.877,2.901,2.726,3.706,3.387,2.609,2.533,2.507,2.180,2.242,2.379,2.320,2.368,2.256,2.207,
675,75.262,53.220,47.315,43.220,45.974,61.754,62.138,56.324,60.804,63.661,66.684,70.310,67.405,61.930,81.622,68.936,30.414,19.092,14.753,11.341,34.094,404.452,332.176,19.315,4.549,4.194,3.987,3.820,3.832,3.545,3.556,3.470,3.483,3.462,2.998,2.685,2.729,2.884,2.808,2.796,2.676,2.638,2.563,2.893,3.733,2.860,2.432,2.283,2.040,2.164,2.119,2.010,2.121,2.053,2.177,
680,98.730,50.875,45.667,46.892,47.045,56.889,61.328,55.558,59.589,61.284,65.972,69.638,68.389,58.244,65.549,78.520,38.986,19.610,15.098,11.898,9.674,168.321,478.524,105.488,4.219,3.570,3.407,3.327,3.409,3.226,3.093,2.874,2.666,2.944,2.540,2.499,2.404,2.406,2.717,2.477,2.326,2.310,2.344,2.411,2.830,3.434,2.368,1.939,1.739,1.972,1.941,1.962,1.958,1.866,2.058,
685,137.527,57.752,45.702,44.756,44.705,56.324,58.304,53.521,58.827,61.684,63.888,70.715,66.126,59.844,52.286,74.385,52.123,22.009,15.807,11.533,9.615,33.235,384.920,282.732,18.614,2.941,3.346,3.119,2.990,3.068,2.718,2.619,2.374,2.406,2.418,2.237,2.423,2.162,2.395,2.184,2.363,2.184,2.128,2.179,2.240,3.062,3.123,1.855,1.774,1.883,1.810,1.813,1.875,1.822,1.977,
690,163.107,63.074,47.932,46.797,44.987,58.858,54.291,52.136,58.634,58.419,62.312,67.259,64.490,57.972,48.738,59.072,63.211,26.541,16.432,12.368,9.488,8.251,158.460,396.310,100.248,3.543,2.743,2.676,2.461,2.345,2.227,2.506,2.318,2.037,2.172,1.949,1.895,1.945,2.002,2.098,2.099,2.108,1.762,1.811,1.779,2.237,3.029,2.094,1.719,1.781,1.795,1.765,1.706,1.743,1.782,
695,157.746,86.032,48.591,45.568,41.651,55.449,53.701,52.141,55.198,55.714,59.676,65.441,64.615,56.643,46.954,47.944,63.211,35.269,17.060,13.465,10.017,8.139,28.910,334.759,258.348,14.498,2.304,2.177,2.407,2.257,2.069,2.289,1.931,1.975,1.661,1.889,1.765,1.790,1.656,1.849,1.947,1.848,1.798,1.769,1.805,1.677,2.456,2.734,1.701,1.532,1.755,1.596,1.802,1.578,1.773,
700,140.281,112.953,50.052,42.362,41.477,52.532,50.000,51.339,52.374,54.861,58.875,63.482,61.738,55.910,46.166,39.564,55.242,46.443,20.362,13.563,10.480,8.337,7.300,139.308,377.651,83.700,2.970,2.186,2.029,1.962,2.060,1.824,1.521,1.634,1.446,1.753,1.822,1.625,1.742,1.714,1.798,1.664,1.643,1.650,1.647,1.647,1.814,2.638,2.293,1.553,1.736,1.533,1.444,1.647,1.693,
