515,1458.708,1491.782,1248.471,1047.148,1110.154,2565.099,2174.103,1156.212,948.583,735.287,621.283,583.191,620.999,669.868,722.339,768.949,800.676,802.450,792.013,769.684,731.765,675.815,614.287,549.494,489.490,432.883,381.618,335.768,296.671,259.640,223.210,189.645,160.459,131.916,109.558,94.513,83.297,74.982,68.215,62.175,59.318,66.818,63.876,48.602,38.096,35.018,32.845,29.655,28.375,30.035,26.569,23.364,22.852,22.087,24.136,
520,1278.862,1233.894,1181.746,944.077,920.745,1716.389,2593.858,1245.176,825.305,639.889,547.275,519.276,543.407,583.147,627.141,665.491,689.500,688.853,679.662,667.875,637.892,592.445,543.426,493.282,442.088,395.551,351.097,315.431,277.387,242.974,210.345,179.185,150.245,122.304,104.085,89.025,78.937,71.392,64.595,58.389,53.016,53.937,61.242,54.121,39.638,33.800,30.974,27.964,25.664,28.156,27.558,23.421,21.947,21.398,22.463,
525,1082.142,987.894,1074.486,872.350,798.952,1083.076,2247.528,1732.991,757.888,563.223,479.203,455.908,473.877,501.914,542.198,565.573,591.091,589.314,585.920,572.369,548.559,518.646,479.372,437.660,400.910,360.391,322.087,288.797,257.795,226.836,194.423,167.171,139.646,114.771,98.070,84.847,74.049,66.703,61.073,54.899,49.980,46.000,49.719,54.260,43.682,33.942,29.874,26.881,23.857,24.260,26.124,24.739,21.416,19.717,20.731,
530,922.676,827.138,885.114,855.786,700.508,878.178,1428.411,2148.055,910.905,497.268,424.338,402.456,410.978,437.158,461.429,488.688,511.260,503.759,502.796,496.695,482.398,454.556,423.055,392.363,361.536,329.453,297.299,268.253,240.663,211.021,183.824,157.374,131.207,107.596,91.264,80.493,70.387,62.572,57.120,51.509,47.163,42.632,40.854,46.172,46.293,36.314,28.362,24.659,22.724,22.482,22.001,23.831,22.709,19.166,19.054,
535,803.864,700.296,710.798,819.154,662.759,764.126,844.444,1823.755,1421.453,450.826,370.413,349.993,356.285,378.095,403.083,425.409,437.994,436.472,435.568,429.455,419.433,399.928,377.966,351.757,327.061,298.513,275.859,247.859,222.497,197.289,169.439,146.445,122.822,100.670,84.669,73.409,65.788,58.877,53.554,48.901,43.917,39.633,36.608,36.858,41.938,39.149,29.533,23.632,21.034,20.730,19.756,20.197,22.433,20.253,18.187,
540,692.407,614.201,568.566,715.357,652.364,668.792,658.530,1092.776,1805.620,590.623,325.029,303.509,310.441,323.364,345.001,361.748,374.183,371.184,373.608,371.495,364.732,352.710,333.393,314.098,293.274,272.117,250.687,227.833,204.584,181.121,156.542,132.624,111.807,91.086,77.984,68.106,59.994,54.751,50.089,45.274,40.294,36.560,33.479,31.341,33.063,37.654,31.996,23.652,20.132,19.591,18.744,17.519,18.396,20.872,19.201,
545,591.244,523.558,496.232,554.285,647.724,619.839,570.380,561.759,1526.320,1024.042,307.236,265.380,271.254,282.960,295.422,307.285,318.897,321.600,320.575,319.378,316.526,306.050,294.806,280.032,263.724,246.051,227.725,207.697,186.421,165.896,143.895,122.476,101.527,85.203,70.825,61.727,55.126,50.292,45.715,41.515,37.945,33.999,30.826,28.259,26.995,30.699,32.953,25.680,19.397,18.049,16.839,16.071,15.963,17.288,19.781,
550,509.980,457.734,415.796,430.008,592.298,614.770,499.753,438.024,812.890,1385.707,471.790,233.869,237.735,241.744,256.348,266.950,273.356,274.449,275.564,279.041,276.648,270.357,260.321,248.312,237.146,223.356,207.946,189.830,171.174,152.920,132.229,111.857,93.483,77.498,65.464,56.459,50.188,45.600,42.509,37.969,34.736,31.430,28.026,26.195,23.760,23.958,28.785,27.744,20.610,17.386,15.881,14.704,14.275,14.518,17.231,
555,440.871,382.110,366.285,354.747,465.936,641.114,447.646,375.263,391.543,1210.459,893.378,224.627,208.408,212.946,219.519,228.001,237.294,237.117,239.751,240.159,240.036,234.576,231.382,221.139,211.591,200.582,188.413,171.772,156.226,138.307,120.934,100.502,85.399,70.101,59.295,51.801,45.590,42.428,38.639,34.930,31.228,28.823,25.664,23.786,21.597,20.489,22.217,25.880,22.714,17.705,14.953,13.808,13.074,12.718,13.671,
560,376.992,336.265,305.767,299.125,354.341,596.819,440.357,323.534,282.120,639.450,1260.518,391.371,179.360,184.223,189.514,196.095,200.818,201.403,205.388,207.799,208.266,205.583,202.756,195.662,189.057,179.557,167.245,155.673,141.058,124.132,108.122,91.525,76.852,63.148,52.572,45.995,41.694,37.701,34.832,32.190,28.320,25.699,23.703,21.537,19.519,18.578,17.766,20.380,23.003,19.237,14.710,12.512,12.023,11.582,11.669,
565,327.225,291.900,268.083,261.770,271.457,487.716,469.391,291.304,244.078,266.684,1083.805,805.257,176.833,157.983,163.274,169.427,171.723,174.896,176.718,181.178,182.886,177.632,178.612,174.968,167.324,161.581,152.107,140.211,126.463,111.376,96.394,81.952,68.845,56.590,47.686,42.130,37.256,34.654,31.151,28.340,25.867,23.721,21.553,19.508,17.773,16.714,15.693,15.407,18.911,20.044,15.526,12.177,10.901,10.341,10.575,
570,266.658,245.200,224.046,223.087,231.573,369.393,472.111,283.253,212.095,172.472,500.860,1127.476,325.952,138.447,141.068,142.973,147.289,148.170,152.475,154.484,155.626,157.385,156.586,154.658,150.408,143.225,134.705,124.661,112.770,101.164,87.022,73.354,61.654,50.591,43.146,37.386,33.862,30.951,27.720,25.790,23.190,21.134,19.322,17.569,15.638,14.629,14.048,12.960,13.976,17.909,16.806,12.703,10.444,9.607,9.861,
575,235.289,217.514,199.244,197.326,201.758,265.094,424.285,309.919,188.337,147.771,178.668,959.149,684.420,142.365,120.141,123.912,125.164,127.797,130.482,133.656,136.047,137.454,137.256,136.643,132.495,126.797,120.033,111.263,100.796,89.720,76.861,65.263,54.458,45.475,37.998,33.749,30.179,27.901,24.999,23.140,20.639,18.491,16.855,15.893,14.325,13.692,12.258,11.730,10.945,13.337,16.448,13.360,9.983,8.824,8.611,
580,193.046,184.945,169.581,167.978,170.683,216.834,316.579,339.192,184.747,126.671,114.680,447.674,990.123,311.189,105.540,104.840,107.981,108.933,110.994,114.169,117.175,119.601,119.380,118.686,116.997,110.959,105.787,98.428,88.741,79.123,67.968,58.326,48.141,39.851,33.246,29.714,26.712,24.574,22.299,20.440,18.404,16.327,15.171,14.052,12.940,11.984,11.325,10.458,9.899,10.125,12.867,14.027,11.185,8.485,8.032,
585,171.568,156.652,144.768,146.781,146.108,190.977,218.439,317.988,208.533,112.591,99.110,152.664,814.436,679.054,111.212,90.040,91.987,93.122,97.069,99.870,101.331,103.264,103.619,104.190,103.569,98.822,93.080,87.776,79.710,69.243,61.049,50.956,42.966,35.519,29.607,26.627,23.574,21.806,19.587,18.172,16.739,15.073,13.512,12.535,11.444,10.542,10.083,9.524,8.724,8.530,9.409,11.984,12.123,8.851,7.081,
590,142.828,141.099,125.160,123.993,128.280,159.396,161.064,245.137,236.616,108.481,86.582,84.852,388.470,889.132,247.765,78.298,79.928,78.552,83.630,85.630,88.368,90.244,92.253,90.747,90.838,87.596,83.272,78.013,69.510,61.830,53.579,45.084,38.474,31.753,26.195,23.370,21.129,19.428,17.437,15.837,14.770,13.246,12.112,11.244,10.453,9.553,9.041,8.276,7.962,7.653,7.288,8.877,11.304,9.985,7.599,
595,124.276,111.475,112.029,107.929,112.764,138.429,140.482,167.481,250.367,122.340,77.330,73.699,117.291,724.724,543.903,84.313,68.415,68.512,70.159,72.656,74.953,77.406,78.630,80.676,78.346,77.083,73.448,66.965,62.464,54.492,47.042,39.394,32.613,27.913,23.501,20.534,18.391,17.231,15.643,13.890,13.398,11.705,10.505,10.033,9.177,8.861,8.233,7.561,7.185,7.070,6.509,6.417,8.840,10.027,8.123,
600,100.410,100.820,87.941,95.757,94.732,119.638,120.638,113.846,203.160,151.148,72.202,64.852,62.587,309.629,759.245,207.717,57.485,59.626,60.456,62.397,65.731,67.200,69.263,70.745,69.250,66.937,63.625,59.134,54.100,47.979,41.057,34.396,28.962,23.938,21.243,18.525,15.996,14.970,13.660,12.665,11.651,10.532,9.752,9.116,8.232,7.645,7.291,6.559,6.132,6.054,5.881,5.611,6.284,8.086,8.374,
605,89.694,84.237,83.040,81.222,82.883,107.588,99.601,92.934,140.175,179.138,80.499,55.806,54.279,86.294,609.563,462.145,70.478,50.514,52.280,55.297,56.736,58.863,60.107,60.040,60.231,58.076,55.933,52.486,47.193,41.178,36.258,30.699,25.301,21.033,18.572,16.659,14.146,13.012,12.346,11.201,10.212,9.114,8.608,8.036,7.397,6.846,6.133,5.991,5.656,5.511,5.144,5.089,4.854,5.967,7.993,
610,73.427,67.751,65.411,70.979,73.216,92.026,90.644,78.796,91.364,167.741,103.299,50.373,49.009,48.642,272.451,638.456,175.110,43.812,45.073,46.556,49.185,50.883,50.927,52.693,51.876,50.338,48.676,45.204,40.791,36.131,31.670,26.652,22.376,18.264,15.565,14.385,12.958,11.774,10.512,9.588,9.110,8.297,7.357,6.970,6.554,6.136,5.536,5.154,4.978,4.896,4.492,4.497,4.196,4.471,5.756,
615,65.946,60.327,57.532,56.831,62.730,77.490,76.515,69.294,62.794,126.019,133.525,53.220,41.261,40.312,71.292,512.081,395.109,49.043,38.041,39.062,42.109,42.819,44.231,44.806,44.687,44.225,41.651,38.694,34.785,30.866,27.216,22.556,18.925,15.851,13.108,12.217,11.476,10.186,9.090,8.468,7.509,7.078,6.506,6.127,5.537,5.456,5.127,4.521,4.382,4.304,4.064,3.908,3.838,3.721,4.519,
620,51.748,46.839,44.703,49.455,54.687,68.965,64.589,56.844,52.352,76.704,136.990,71.818,37.506,36.601,35.486,216.336,531.923,134.770,32.205,34.074,35.114,36.670,37.268,38.133,38.525,36.963,35.474,32.652,30.364,26.117,23.333,19.335,16.649,13.572,11.564,10.034,9.889,9.603,7.921,7.425,6.862,6.268,5.820,5.540,4.987,4.766,4.348,3.990,3.928,3.785,3.565,3.496,3.341,3.331,3.523,
625,46.270,38.909,45.762,47.157,48.769,61.889,59.434,51.637,47.206,50.020,113.669,97.836,38.139,32.348,30.506,56.101,415.179,319.708,41.173,29.102,30.025,31.860,32.082,33.782,33.420,32.604,30.481,29.083,26.235,24.047,19.922,17.104,14.019,11.354,10.092,9.199,8.024,8.395,7.576,6.600,5.906,5.423,5.198,4.891,4.435,4.186,4.051,3.692,3.506,3.459,3.138,3.058,3.036,2.851,2.923,
630,35.819,38.896,38.365,39.110,43.204,54.813,55.817,45.584,41.668,38.014,73.402,115.698,47.616,28.611,26.500,26.426,180.595,450.708,115.214,25.757,26.601,27.133,27.799,29.259,29.231,28.440,26.888,25.116,23.208,20.712,17.993,14.851,12.865,10.530,8.651,8.283,7.229,6.776,7.172,6.260,5.361,4.841,4.742,4.377,3.765,3.723,3.591,3.324,3.138,3.143,2.756,2.904,2.757,2.558,2.626,
635,24.834,29.629,33.577,36.514,37.118,48.723,49.310,42.836,38.512,33.310,44.163,107.016,69.638,28.912,24.422,22.794,40.654,358.181,275.473,33.435,22.821,23.625,25.324,25.207,25.407,24.715,23.856,21.796,20.133,18.187,15.521,13.268,10.497,8.937,8.095,6.879,6.002,6.009,6.182,5.931,4.962,4.428,4.182,3.933,3.523,3.360,3.173,2.948,2.780,2.913,2.756,2.596,2.597,2.291,2.359,
640,25.891,30.246,28.145,29.474,31.172,42.767,42.929,36.129,35.207,31.744,32.972,77.350,92.198,35.379,21.456,20.653,20.815,153.792,381.193,102.843,20.589,20.544,21.281,21.677,21.791,21.592,20.716,19.385,17.402,15.361,13.731,11.318,9.696,8.091,6.850,6.124,5.717,5.326,5.197,5.507,4.854,3.994,3.911,3.649,3.483,3.240,2.902,2.780,2.564,2.557,2.410,2.293,2.334,2.236,2.245,
645,24.645,19.154,24.346,24.961,30.076,39.249,40.579,32.396,31.420,29.116,27.027,47.187,98.518,51.549,20.038,18.769,17.925,38.020,296.447,238.181,27.014,18.193,18.837,19.166,19.007,18.591,17.931,16.756,15.007,13.353,11.603,9.517,8.425,6.847,5.912,5.565,4.939,4.485,4.541,4.508,4.843,3.943,3.227,3.274,3.140,2.855,2.755,2.416,2.299,2.346,2.240,2.069,1.944,1.931,2.013,
650,15.950,17.988,21.077,21.619,25.016,34.416,34.631,31.040,27.664,29.136,25.792,31.720,80.116,73.131,22.704,17.179,16.785,16.737,131.309,326.076,79.875,16.338,16.457,16.365,16.956,15.866,15.719,14.716,13.036,11.690,10.541,8.569,7.286,5.994,5.423,5.091,4.322,4.117,3.919,3.950,4.094,3.953,3.153,2.802,2.805,2.702,2.412,2.380,2.125,2.195,2.090,1.899,1.825,1.965,1.885,
655,9.936,17.029,18.401,23.440,22.169,29.669,33.225,29.647,27.043,27.164,24.623,28.453,51.400,84.162,32.770,15.353,14.191,14.578,30.455,252.101,194.005,23.654,13.336,14.560,14.715,13.893,13.245,12.320,11.754,10.129,9.099,7.587,6.661,5.448,4.817,4.326,3.963,3.636,3.307,3.394,3.148,3.731,3.307,2.793,2.523,2.546,2.263,2.168,1.984,2.010,1.858,1.750,1.816,1.540,1.689,
660,19.251,19.647,16.597,18.430,19.070,30.033,29.399,25.798,26.726,25.363,23.632,24.624,33.290,76.545,50.667,15.737,12.900,12.802,13.403,104.872,279.190,85.563,12.122,12.257,12.273,12.013,11.258,10.662,9.730,8.568,7.723,6.553,5.539,4.472,3.991,3.810,3.273,3.259,3.111,2.829,2.797,2.830,3.363,2.842,2.306,2.202,2.038,1.852,1.827,1.836,1.705,1.558,1.647,1.561,1.542,
665,11.770,16.334,11.628,16.147,17.262,26.901,27.997,24.261,24.523,23.648,23.293,24.596,24.364,54.903,65.254,21.182,12.173,11.462,11.953,25.291,227.771,215.617,17.343,10.517,9.886,10.388,9.351,9.121,8.097,7.578,6.363,5.311,4.774,3.906,3.665,3.340,2.876,3.045,2.733,2.505,2.430,2.363,2.704,3.056,2.331,2.147,1.941,1.722,1.641,1.652,1.502,1.474,1.341,1.463,1.412,
670,14.192,9.775,11.252,17.245,16.407,25.479,24.543,23.290,21.811,23.376,22.605,25.610,22.716,33.802,69.837,34.771,12.339,11.213,10.021,11.102,99.183,286.273,58.489,8.915,8.469,8.366,8.253,7.286,6.745,6.064,5.726,4.764,4.103,3.375,2.895,2.546,2.344,2.591,2.418,2.198,2.213,2.016,1.996,2.701,2.512,1.870,1.740,1.664,1.451,1.637,1.438,1.349,1.462,1.354,1.373,
675,19.566,5.512,9.618,10.991,18.077,22.269,24.416,22.995,21.920,22.868,23.710,23.947,22.862,23.878,55.729,49.864,14.992,11.001,10.100,9.606,22.938,222.434,143.969,13.640,7.155,6.922,6.700,6.131,6.084,5.038,4.348,3.841,3.416,2.710,2.646,2.383,2.097,2.491,2.126,2.175,1.906,1.832,1.834,2.007,2.790,2.033,1.526,1.523,1.426,1.284,1.385,1.301,1.265,1.317,1.281,
680,37.336,2.935,7.613,13.341,13.500,21.669,23.098,21.874,21.277,23.452,23.091,23.269,21.192,21.739,36.425,59.144,23.320,10.138,9.518,8.957,9.389,85.107,205.007,49.858,6.483,5.897,5.315,5.149,4.514,4.359,3.646,3.348,2.868,2.381,2.034,1.975,1.853,1.898,1.965,1.733,1.857,1.529,1.447,1.500,2.290,2.400,1.791,1.419,1.254,1.329,1.172,1.073,1.127,1.232,1.050,
685,73.708,7.358,8.143,12.221,10.728,22.474,22.071,20.665,21.787,20.906,21.763,23.178,21.426,19.912,23.319,53.431,36.257,11.268,9.234,9.102,7.951,19.231,164.848,121.935,11.688,4.879,4.522,4.143,3.908,3.739,3.122,2.833,2.493,2.088,1.890,1.728,1.721,1.845,1.834,1.760,1.781,1.500,1.374,1.412,1.555,2.227,2.084,1.335,1.241,1.194,1.017,1.082,1.227,1.033,1.169,
690,87.629,10.695,7.014,12.773,12.245,17.902,21.700,20.633,20.832,21.633,20.659,22.147,21.015,19.626,17.282,37.100,46.973,15.902,9.116,8.161,7.053,7.258,71.885,173.144,47.894,4.603,3.802,3.901,3.384,3.179,2.779,2.450,2.070,1.814,1.534,1.412,1.398,1.505,1.597,1.579,1.557,1.428,1.280,1.353,1.312,1.701,2.244,1.582,1.093,1.222,1.012,1.035,1.016,1.016,1.036,
695,78.023,30.901,5.910,13.888,12.585,20.041,21.621,18.850,19.095,19.608,19.849,21.570,21.020,19.369,17.730,24.828,47.486,24.499,10.140,8.159,7.147,6.802,17.223,136.761,111.741,8.997,3.238,3.007,2.710,2.349,2.217,2.085,1.889,1.456,1.349,1.455,1.258,1.474,1.490,1.340,1.396,1.486,1.308,1.229,1.269,1.224,1.876,1.901,1.220,1.063,0.894,1.064,1.039,0.970,1.016,
700,77.894,51.811,10.875,14.347,13.548,19.018,18.054,18.201,19.759,20.208,18.738,20.619,20.576,19.260,17.304,17.043,38.677,33.643,12.308,8.791,7.435,6.324,6.177,60.126,159.183,37.621,3.132,2.785,2.708,2.332,1.933,1.774,1.763,1.309,1.279,1.114,1.201,1.219,1.243,1.164,1.377,1.299,1.261,1.165,1.193,1.207,1.328,1.847,1.653,1.005,1.015,0.878,0.903,0.802,0.953,
