525,3.225,66.773,272.171,101.443,17.882,88.462,1460.450,914.434,38.723,3.536,1.573,2.975,2.516,2.487,3.017,2.392,2.779,2.279,2.011,1.744,1.582,1.733,1.883,1.962,1.712,1.596,1.471,1.741,1.412,1.318,1.262,1.195,1.310,1.049,0.993,1.105,1.007,0.956,1.016,1.023,1.283,2.394,9.510,17.781,10.975,2.997,1.114,0.975,1.057,1.597,4.911,5.294,2.065,1.152,1.151,
530,1.612,15.474,187.647,191.753,26.196,19.060,641.177,1425.539,300.452,2.921,2.502,2.509,2.704,2.569,2.027,1.855,2.108,2.267,1.801,1.536,1.568,1.349,1.453,1.436,1.658,1.480,1.543,1.485,1.315,1.436,1.267,1.198,1.121,0.992,0.886,0.963,0.906,0.932,0.977,0.981,1.147,1.615,3.336,11.667,15.603,7.789,2.032,0.919,0.946,1.109,2.166,5.260,4.997,1.703,1.003,
535,5.045,5.302,89.624,246.476,71.370,12.790,115.442,1200.739,845.457,23.782,2.948,3.037,2.343,2.830,2.753,1.723,1.754,2.217,1.902,1.584,1.758,1.570,1.392,1.362,1.380,1.315,1.245,1.312,1.311,1.363,1.250,1.136,1.044,1.072,1.076,0.898,0.976,0.930,0.767,0.811,0.964,1.085,1.629,4.704,13.286,12.683,4.706,1.319,0.894,0.976,1.117,2.487,6.030,4.368,1.534,
540,3.660,6.511,23.391,212.313,146.569,20.331,19.028,520.817,1314.073,217.404,3.164,2.326,2.660,2.536,1.774,1.754,2.048,1.828,1.895,1.618,1.369,1.487,1.426,1.386,1.314,1.619,1.229,1.382,1.272,1.256,1.044,0.983,1.239,0.969,0.877,0.948,0.906,0.794,1.007,0.990,0.916,0.978,1.262,1.698,6.168,13.183,9.310,3.043,0.969,0.877,1.032,1.052,3.135,6.246,3.904,
545,2.269,7.035,9.016,116.938,215.940,58.825,12.829,83.639,1065.319,706.969,29.637,2.630,2.226,1.950,2.063,1.599,1.448,2.134,1.718,1.543,1.550,1.292,1.260,1.273,1.575,1.218,1.235,1.312,1.029,1.234,1.157,0.937,1.227,0.879,0.906,0.899,0.920,0.947,1.043,0.874,0.857,0.861,0.912,1.276,2.119,7.933,12.153,6.725,2.038,0.887,0.836,0.911,1.223,3.534,6.627,
550,3.303,4.742,3.505,38.575,211.137,131.451,12.897,14.949,467.774,1105.483,224.206,2.711,1.632,1.837,1.617,1.335,1.255,1.714,1.661,1.121,1.636,1.290,1.422,1.368,1.311,1.269,1.423,1.253,1.320,1.205,1.114,1.081,1.004,1.021,0.978,0.883,0.770,0.899,0.721,0.868,0.859,0.904,0.941,1.055,1.147,3.010,9.362,10.090,4.564,1.429,0.820,0.851,0.922,1.355,4.924,
555,7.915,0.712,6.085,11.959,139.129,218.827,30.501,11.248,78.154,965.686,664.344,29.571,2.553,1.946,1.215,1.733,1.510,1.650,1.360,1.412,1.297,1.154,1.394,1.304,0.979,1.181,1.175,1.090,1.124,1.063,0.890,1.040,0.903,0.769,0.709,0.845,0.946,0.780,0.778,0.868,0.900,0.940,0.903,0.866,1.179,1.345,4.502,9.583,8.088,3.046,1.015,0.833,0.806,0.884,1.783,
560,3.574,5.355,3.062,4.352,56.096,248.531,83.703,10.852,14.591,422.930,1024.058,239.638,2.442,1.508,1.424,1.349,1.444,1.507,0.971,1.403,1.517,1.192,1.285,1.193,0.918,1.259,0.938,1.189,1.212,0.971,0.951,1.092,0.848,0.785,0.760,1.040,0.773,0.953,0.739,1.050,0.812,0.929,0.815,0.785,0.949,1.012,1.590,5.657,9.516,6.087,1.814,0.727,0.608,0.808,1.010,
565,7.044,-1.091,1.313,2.944,13.113,186.895,162.793,17.302,10.756,77.252,832.203,671.003,21.937,1.631,1.666,1.128,1.421,1.527,1.362,1.541,1.090,1.038,1.175,1.160,1.137,1.204,0.974,1.102,1.047,0.868,0.771,0.783,0.846,0.878,0.857,0.675,0.903,0.936,0.858,0.854,0.942,0.798,0.927,0.766,0.996,0.995,1.156,2.359,6.576,8.283,4.257,1.302,0.738,0.699,0.884,
570,10.513,2.246,1.902,1.997,6.058,86.809,224.033,51.312,9.516,13.558,343.108,982.494,198.109,2.551,0.878,1.546,1.037,1.354,1.066,1.347,1.057,0.880,1.095,1.176,1.035,0.903,1.237,1.232,1.039,0.964,0.926,0.924,0.944,0.847,0.962,0.744,0.586,0.788,0.868,0.846,0.902,0.744,0.775,0.837,0.851,0.742,0.915,1.185,2.819,6.829,6.620,2.830,1.006,0.685,0.717,
575,5.839,4.229,1.783,1.607,4.365,27.295,200.459,116.522,13.462,9.731,56.693,771.091,575.898,26.549,2.121,1.264,0.938,1.274,1.602,0.966,1.210,0.875,1.147,1.218,1.007,0.880,0.908,0.897,1.087,0.894,0.834,0.897,0.569,0.672,0.819,0.838,0.801,0.788,0.844,0.854,0.836,0.831,0.757,0.738,0.874,0.773,0.892,0.915,1.246,3.717,7.150,5.065,1.851,0.746,0.795,
580,2.163,5.821,7.704,1.916,4.298,7.329,120.789,172.234,34.530,9.305,9.675,311.840,887.928,200.179,2.246,0.979,1.581,1.696,1.083,0.972,0.876,1.313,0.909,1.256,1.043,0.774,0.889,0.963,0.823,0.863,0.754,0.912,0.823,0.789,0.752,0.961,0.755,0.809,0.981,0.880,0.718,0.683,0.827,0.882,0.686,0.778,0.897,0.896,0.913,1.513,4.732,6.281,3.464,1.448,0.815,
585,0.344,-0.602,4.113,4.028,4.731,4.645,48.933,179.320,79.491,8.785,10.021,51.479,725.807,536.073,21.886,1.247,0.851,1.392,1.003,0.860,1.171,0.944,0.982,1.016,0.959,0.831,0.908,0.880,0.905,0.897,0.834,0.708,0.892,0.660,0.820,0.740,0.757,0.664,0.801,0.927,0.814,0.837,0.671,0.873,0.755,0.700,0.843,0.813,0.857,0.907,2.226,5.105,5.106,2.693,1.102,
590,10.667,0.311,1.215,2.323,4.101,3.213,14.372,124.766,134.243,16.519,7.953,10.490,301.970,755.387,156.435,1.963,1.120,1.045,1.057,0.816,1.040,0.862,0.948,1.029,0.850,0.858,0.919,0.823,0.813,0.806,1.041,0.637,1.044,0.838,0.765,0.741,0.689,0.607,0.812,0.961,0.881,0.791,0.941,0.787,0.669,0.796,0.826,0.705,0.751,0.889,1.113,2.757,5.126,4.251,1.731,
595,1.063,0.067,4.837,3.368,0.041,2.658,6.022,59.835,157.795,42.453,7.659,7.897,50.462,579.132,437.139,18.591,1.013,1.331,1.064,0.861,0.995,0.904,0.795,1.054,0.966,0.891,0.920,1.118,0.908,0.910,0.682,0.834,0.984,0.825,0.820,0.567,0.654,0.879,0.780,0.859,0.646,0.665,0.855,0.817,0.756,0.729,0.740,0.679,0.684,0.667,0.904,1.247,3.336,4.991,3.278,
600,10.728,4.970,7.459,2.848,0.526,1.863,3.673,18.741,129.506,87.858,11.577,6.789,8.237,226.043,645.564,146.379,1.628,1.154,1.159,1.134,1.236,0.904,0.520,0.946,0.940,0.903,0.778,1.124,1.069,0.917,0.656,0.940,0.785,0.852,0.681,0.630,0.512,0.722,0.710,0.669,0.761,0.792,0.777,0.810,0.756,0.697,0.702,0.737,0.597,0.680,0.672,0.833,1.702,3.824,4.200,
605,11.631,5.511,5.005,2.599,4.303,2.139,4.442,6.873,72.161,121.910,28.886,6.081,6.206,33.255,505.497,394.415,19.036,1.062,1.331,0.589,1.130,1.123,0.870,1.005,1.057,0.902,0.754,0.961,1.006,0.625,0.661,0.685,0.947,0.871,0.919,0.680,0.664,0.696,0.733,0.784,0.774,0.920,0.715,0.766,0.887,0.662,0.789,0.682,0.664,0.684,0.866,0.802,0.948,1.879,3.913,
610,4.482,5.101,4.915,3.415,2.419,2.139,2.979,3.672,26.613,122.675,62.190,6.734,5.199,5.886,211.793,578.398,120.055,1.451,1.000,1.013,1.045,0.649,0.697,0.698,0.763,0.669,0.955,0.950,0.673,0.743,0.625,0.743,0.825,0.696,0.572,0.665,0.868,0.786,0.715,0.853,0.799,0.664,0.814,0.787,0.839,0.759,0.693,0.722,0.691,0.719,0.693,0.611,0.694,1.028,2.867,
615,4.081,7.744,0.983,3.090,3.238,5.032,1.801,4.041,8.554,83.057,97.778,15.044,4.447,5.155,34.726,442.757,320.539,12.425,0.821,1.571,0.833,0.701,0.870,0.782,0.688,0.898,0.600,0.903,0.820,0.789,0.729,0.783,0.732,0.768,0.731,0.678,0.717,0.536,0.840,0.721,0.736,0.787,0.706,0.823,0.615,0.811,0.676,0.725,0.723,0.613,0.673,0.703,0.632,0.716,1.378,
620,4.988,9.042,5.691,3.921,0.227,2.580,1.312,2.014,4.678,38.877,108.354,39.124,5.351,4.078,5.873,170.021,454.795,94.951,1.145,0.565,0.952,0.814,0.957,1.102,0.826,0.872,0.846,0.728,0.715,0.754,0.678,0.634,0.728,0.737,0.658,0.502,0.851,0.828,0.842,0.855,0.793,0.737,0.699,0.880,0.713,0.802,0.748,0.642,0.737,0.697,0.687,0.586,0.604,0.732,0.864,
625,14.574,5.511,4.164,1.152,2.917,1.964,1.708,2.327,2.669,13.193,85.673,71.560,8.650,3.297,3.777,27.546,349.596,256.477,11.753,0.732,1.151,0.875,0.602,0.864,0.638,0.830,0.884,0.726,0.857,0.705,0.755,0.707,0.728,0.824,0.784,0.696,0.714,0.771,0.758,0.788,0.759,0.832,0.705,0.735,0.695,0.719,0.702,0.715,0.717,0.731,0.764,0.639,0.560,0.758,0.864,
630,11.145,4.200,5.157,2.929,2.722,1.740,0.943,2.110,3.932,6.201,44.169,91.824,21.300,3.366,4.036,4.809,141.599,381.426,78.721,1.062,0.911,0.733,0.708,0.712,0.758,0.615,0.586,0.828,0.834,0.781,0.759,0.829,0.764,0.575,0.668,0.599,0.701,0.606,0.878,0.800,0.768,0.736,0.732,0.832,0.758,0.860,0.790,0.670,0.640,0.667,0.666,0.553,0.615,0.623,0.717,
635,4.674,-1.420,1.725,2.333,2.886,4.209,2.147,2.171,2.922,4.445,17.829,83.727,47.429,5.097,2.920,3.524,21.226,308.383,219.568,11.164,0.785,1.091,0.856,0.846,0.663,0.866,0.407,0.936,0.904,0.707,0.661,0.675,0.681,0.590,1.017,0.520,0.696,0.695,0.842,0.717,0.793,0.769,0.727,0.780,0.727,0.715,0.706,0.659,0.691,0.629,0.722,0.609,0.622,0.587,0.647,
640,8.913,3.185,5.260,3.120,0.597,2.850,1.714,1.932,3.634,3.090,5.830,53.130,72.704,14.086,2.776,2.631,4.195,126.802,316.107,73.668,1.106,0.961,0.767,0.645,0.834,0.859,0.823,0.650,0.727,0.822,0.639,0.847,0.807,0.749,0.549,0.637,0.630,0.656,0.780,0.913,0.912,0.773,0.688,0.694,0.793,0.756,0.753,0.696,0.791,0.768,0.662,0.576,0.557,0.554,0.770,
645,4.389,1.757,4.737,0.383,2.112,6.271,1.951,3.272,2.678,2.554,3.735,25.321,80.111,32.443,3.295,2.944,2.298,21.486,249.175,189.768,8.686,0.977,0.707,0.621,0.918,0.678,0.845,0.695,0.624,0.785,0.683,0.797,0.695,0.558,0.586,0.775,0.858,0.660,0.758,0.805,0.950,0.916,0.668,0.776,0.789,0.698,0.695,0.746,0.702,0.705,0.695,0.694,0.597,0.614,0.565,
650,3.696,1.689,4.739,3.215,0.237,3.566,0.581,3.352,3.222,2.791,4.108,8.126,63.943,57.134,7.091,2.725,2.949,3.724,103.889,265.530,56.417,1.047,0.753,0.676,0.715,0.784,0.863,0.824,0.676,0.916,0.809,0.739,0.567,0.527,0.675,0.629,0.606,0.644,0.694,0.616,0.893,0.954,0.796,0.734,0.825,0.656,0.721,0.706,0.750,0.678,0.562,0.548,0.594,0.588,0.714,
655,5.794,3.403,2.748,2.200,2.114,3.244,1.550,3.360,2.580,2.106,3.046,5.451,33.608,69.186,18.821,2.563,2.776,2.882,17.245,204.542,155.431,8.558,0.574,0.740,0.797,0.730,0.585,0.671,0.756,0.795,0.611,0.691,0.638,0.433,0.668,0.741,0.624,0.815,0.927,0.726,0.847,0.926,1.147,0.710,0.714,0.663,0.715,0.686,0.782,0.717,0.637,0.552,0.566,0.667,0.676,
660,10.930,3.625,3.488,2.385,1.559,2.140,0.672,3.145,2.467,2.251,2.993,4.283,13.555,59.747,37.931,3.493,2.572,3.020,3.390,83.162,228.607,51.392,1.232,0.837,0.597,0.515,0.731,0.664,0.777,0.788,0.774,0.788,0.809,0.637,0.673,0.769,0.740,0.780,0.760,0.621,0.672,0.879,1.203,0.951,0.770,0.805,0.805,0.698,0.645,0.640,0.638,0.648,0.588,0.584,0.698,
665,10.352,1.998,3.456,3.319,3.750,4.190,2.906,1.526,1.667,3.129,3.081,3.965,5.528,38.656,54.567,10.544,2.707,2.412,2.502,14.531,180.089,132.699,6.784,0.866,0.500,0.929,0.550,0.753,0.729,0.916,0.621,0.769,0.801,0.607,0.720,0.799,0.635,0.714,0.705,0.730,0.758,0.647,0.997,1.238,0.883,0.627,0.773,0.688,0.723,0.613,0.558,0.726,0.614,0.645,0.667,
670,3.706,-1.714,1.917,3.507,2.711,3.664,3.971,3.535,2.132,2.320,3.396,3.412,3.926,16.782,56.813,24.064,3.006,2.449,2.199,3.113,74.781,191.204,42.896,1.013,0.671,0.632,0.786,0.690,0.733,0.688,0.895,0.658,0.717,0.572,0.427,0.767,0.545,0.664,0.742,0.744,0.838,0.645,0.641,1.277,1.220,0.752,0.728,0.641,0.744,0.753,0.644,0.655,0.485,0.696,0.636,
675,8.481,5.896,3.593,1.253,2.603,3.851,2.489,1.362,1.829,3.520,2.772,3.420,3.242,6.380,44.874,40.340,6.221,2.198,2.102,2.350,13.855,154.123,115.617,6.505,0.591,0.735,0.623,0.648,0.675,0.756,0.619,0.754,0.640,0.581,0.666,0.636,0.696,0.718,0.811,0.766,0.681,0.731,0.647,0.816,1.511,0.990,0.795,0.729,0.632,0.669,0.573,0.635,0.578,0.573,0.657,
680,30.136,1.357,3.628,5.720,3.368,3.253,2.448,0.719,2.517,2.371,2.397,3.593,2.717,3.598,23.967,48.645,14.405,1.936,2.350,2.577,3.238,64.812,175.492,35.888,0.920,0.592,0.695,0.909,0.786,0.742,0.700,0.651,0.726,0.586,0.564,0.756,0.570,0.523,0.793,0.767,0.757,0.794,0.627,0.746,1.234,1.469,0.798,0.731,0.728,0.660,0.625,0.555,0.675,0.483,0.721,
685,56.683,1.561,4.306,3.295,1.894,1.778,3.507,1.135,1.112,2.861,2.374,3.394,2.960,1.951,8.572,43.442,27.833,2.997,2.268,2.275,2.222,11.377,149.152,96.356,5.715,0.837,0.672,0.787,0.701,0.853,0.729,0.684,0.881,0.647,0.627,0.609,0.684,0.654,0.655,0.628,0.755,0.619,0.688,0.674,0.792,1.397,1.365,0.674,0.761,0.786,0.546,0.672,0.646,0.636,0.710,
690,81.604,10.876,4.800,2.248,1.639,2.320,2.118,1.606,1.613,2.154,2.093,2.884,2.716,1.884,3.554,26.312,38.716,7.790,2.073,2.271,2.045,2.394,70.633,136.133,32.412,1.030,0.887,0.736,0.832,0.867,0.807,0.746,0.824,0.634,0.456,0.690,0.660,0.635,0.685,0.755,0.804,0.726,0.657,0.710,0.788,1.036,1.713,1.061,0.763,0.784,0.729,0.643,0.688,0.593,0.622,
695,82.735,22.305,8.544,2.196,1.749,2.296,2.545,0.393,2.935,2.054,2.368,2.399,2.522,2.781,2.580,12.941,39.369,16.302,2.569,1.926,2.050,1.824,13.310,110.594,84.577,5.058,0.865,0.904,0.809,0.800,0.708,0.624,0.620,0.696,0.696,0.669,0.510,0.689,0.744,0.886,0.880,0.730,0.679,0.657,0.797,0.744,1.271,1.600,0.813,0.681,0.636,0.657,0.579,0.582,0.604,
700,68.235,50.761,5.755,4.824,2.923,4.368,0.538,1.620,2.709,1.569,0.793,2.358,1.864,2.260,1.243,4.385,28.273,26.232,4.299,1.563,1.807,1.933,2.579,47.661,120.666,27.971,0.931,0.747,0.635,0.740,0.701,0.549,0.647,0.523,0.582,0.679,0.623,0.705,0.793,0.739,0.701,0.744,0.811,0.697,0.804,0.759,0.832,1.628,1.355,0.690,0.672,0.604,0.537,0.520,0.506,
