510,1047.373,1134.794,950.692,944.303,1807.717,4300.893,1761.629,1051.751,997.863,900.514,864.911,856.005,848.061,824.557,794.758,755.358,719.575,667.516,629.925,604.360,570.050,534.594,496.309,458.120,417.352,378.906,352.358,325.514,300.706,281.712,260.387,236.640,207.994,183.779,165.193,153.512,146.645,145.679,142.935,138.393,139.124,134.066,110.254,90.277,78.463,70.556,64.062,58.372,54.054,49.162,42.751,39.183,36.905,34.171,58.292,
515,865.180,1054.233,933.135,844.682,947.611,3639.664,2974.097,1025.084,916.478,826.852,788.903,771.166,767.070,742.264,719.428,671.456,641.247,598.852,562.540,540.365,510.341,477.516,445.965,409.564,376.445,346.470,319.505,297.666,277.553,258.636,239.171,219.342,193.601,170.257,152.236,142.693,137.512,137.718,134.873,129.331,123.197,124.436,114.909,93.017,77.860,70.548,63.922,57.970,53.449,52.330,45.170,40.010,36.873,34.771,32.773,
520,751.552,860.527,939.521,778.185,758.960,1998.533,4129.766,1505.936,833.477,754.674,718.480,701.544,700.318,672.433,643.989,606.274,576.624,536.024,505.534,481.140,451.688,427.215,398.282,366.898,339.900,312.995,289.362,270.715,252.254,234.946,220.280,200.350,181.111,156.922,141.293,133.121,128.023,128.280,125.623,121.635,113.604,109.315,109.813,98.399,80.301,69.868,64.236,58.144,52.370,51.485,48.160,41.598,37.705,34.467,32.393,
525,668.368,712.164,875.023,747.402,672.679,977.208,3611.558,2773.040,845.331,680.258,653.908,635.385,626.656,601.058,574.223,541.780,509.741,477.431,446.081,425.494,400.458,379.909,356.198,327.597,304.964,279.223,261.440,242.149,227.869,213.233,199.684,184.211,163.022,143.530,130.299,122.753,119.596,118.587,117.311,112.909,106.585,97.461,96.498,96.805,83.440,69.816,63.179,57.105,51.701,48.900,48.038,44.119,38.386,34.150,32.678,
530,570.708,589.055,724.696,752.284,620.003,750.282,2059.369,3808.236,1367.493,620.146,593.879,575.709,562.433,544.453,513.576,483.223,453.694,422.132,397.794,378.248,357.660,336.630,315.034,294.024,271.429,250.926,235.987,219.742,204.160,194.592,181.883,166.634,149.693,132.406,120.183,112.408,108.518,109.872,108.809,105.073,99.204,91.391,85.914,87.802,84.789,72.009,61.289,55.400,50.036,47.292,44.588,43.854,40.766,34.988,31.658,
535,526.147,517.710,581.145,722.939,587.612,673.929,901.174,3293.214,2651.510,624.604,536.662,519.382,510.902,491.527,461.321,432.672,407.994,379.225,350.653,337.777,318.997,299.845,280.922,263.925,245.784,226.170,211.483,198.942,186.513,176.141,164.719,152.858,136.331,120.709,109.627,104.044,101.317,101.241,99.984,97.049,92.025,85.081,79.438,76.681,79.086,73.740,62.190,53.710,48.830,46.271,42.578,40.572,40.627,36.108,30.983,
540,465.804,450.220,482.949,646.741,600.463,608.828,628.666,1683.232,3858.229,1003.164,483.807,467.141,457.608,435.745,409.740,382.713,360.439,331.340,313.185,297.538,281.476,265.657,249.869,233.527,215.926,200.617,190.036,177.581,167.456,156.873,148.581,138.213,124.262,108.436,99.346,94.844,92.140,92.273,90.919,89.054,84.665,79.611,73.981,69.505,68.579,70.998,63.685,53.048,46.908,44.760,40.937,37.978,36.619,36.301,32.059,
545,427.962,404.290,418.635,522.834,611.563,578.047,556.665,677.243,3374.178,2175.973,505.999,417.529,405.280,389.637,367.676,341.075,319.371,295.096,277.592,260.862,249.527,233.326,221.637,207.721,192.479,178.541,167.942,158.924,149.896,140.458,132.420,123.705,112.556,99.361,90.022,86.224,84.026,84.426,82.793,82.105,77.435,72.637,68.375,63.938,59.769,62.401,63.109,53.589,45.215,42.093,38.909,35.747,33.443,33.258,33.220,
550,381.947,367.484,365.052,411.345,554.535,590.656,497.053,472.393,1712.938,3164.652,984.494,382.915,367.063,349.152,329.038,305.528,286.052,260.906,242.585,233.549,220.323,207.939,196.284,184.192,171.659,159.308,150.980,142.833,133.749,126.977,119.701,111.078,100.896,88.375,80.175,78.004,75.555,76.754,75.843,74.101,71.034,66.536,61.776,59.746,54.904,54.017,56.710,54.369,45.159,40.189,36.551,33.962,31.392,29.510,30.149,
555,335.914,325.730,332.807,342.791,454.019,614.968,461.218,424.210,593.405,2903.259,2207.517,395.433,327.535,311.707,288.139,267.415,250.821,232.020,216.325,204.716,194.503,182.015,172.363,161.249,152.648,143.010,133.384,125.902,120.087,113.569,107.044,100.281,89.876,79.705,72.760,69.837,68.290,68.580,68.524,66.937,64.363,60.959,57.553,54.078,50.132,48.210,48.841,50.923,46.103,39.250,34.422,31.836,29.132,26.979,26.000,
560,319.801,280.529,290.718,295.748,343.157,597.720,463.836,380.001,373.863,1545.500,3293.795,861.004,291.883,275.788,252.543,233.848,220.906,202.789,188.351,179.490,170.884,159.895,151.179,144.199,133.729,124.981,118.762,111.849,106.569,101.256,95.679,88.902,80.180,71.431,65.338,62.543,60.876,61.487,60.313,60.704,57.853,55.071,51.487,49.571,46.025,43.554,42.439,43.517,44.027,39.466,33.100,28.996,27.135,24.988,23.238,
565,295.845,251.225,256.509,257.776,271.654,494.944,492.947,353.118,337.583,519.894,2699.167,2079.619,312.871,244.457,221.027,209.061,194.644,178.217,167.175,156.764,149.432,141.860,133.744,126.513,117.904,111.412,105.310,99.653,94.373,89.425,84.233,79.087,71.973,64.127,58.528,55.299,54.561,55.081,55.233,54.353,51.935,49.670,47.392,44.469,42.136,39.803,37.834,36.527,38.706,38.876,32.759,27.671,25.040,22.890,21.236,
570,267.627,242.482,227.528,237.223,245.177,383.915,513.301,358.318,312.641,297.346,1232.048,3087.564,802.437,214.432,198.009,181.740,170.981,153.927,146.597,138.162,130.566,124.805,117.385,110.707,103.285,96.461,91.588,86.971,83.319,77.981,75.671,70.217,63.087,57.056,52.292,49.547,48.865,49.591,48.613,48.393,46.499,44.310,41.852,40.513,38.848,36.498,34.874,32.189,31.778,35.109,32.458,26.830,23.177,21.137,19.610,
575,271.754,229.094,203.405,211.023,206.822,294.243,471.509,392.734,306.296,285.945,394.587,2592.219,1942.411,272.547,173.026,161.515,151.250,136.752,128.161,121.581,113.802,107.449,103.011,96.374,90.936,85.884,80.647,76.414,73.586,68.840,66.583,62.324,56.390,50.117,46.479,44.366,43.506,43.483,43.328,43.660,41.590,39.647,38.132,36.586,34.808,33.154,31.845,29.560,27.778,29.099,30.421,26.968,21.755,19.107,17.960,
580,278.676,201.680,180.184,187.448,189.641,249.014,379.924,432.364,311.055,280.538,258.430,1153.040,2884.306,850.240,155.320,140.837,130.644,118.024,110.735,104.632,100.564,93.406,90.064,83.873,80.149,75.431,71.561,68.091,63.878,61.455,58.255,54.576,49.917,44.561,40.469,39.622,38.459,38.296,38.563,37.959,37.061,35.828,33.801,32.833,31.297,29.773,28.552,26.420,24.746,24.556,25.720,25.725,21.720,17.634,16.852,
585,273.477,191.689,160.630,160.668,169.941,217.485,287.602,418.233,341.103,266.131,248.758,329.316,2357.233,1967.930,202.481,124.257,114.191,103.661,96.748,90.608,87.305,80.781,77.543,74.338,70.028,65.445,62.198,58.979,56.439,53.142,51.047,48.354,44.335,39.296,35.752,34.728,34.054,33.822,34.506,34.099,33.578,31.785,30.286,29.907,28.202,26.833,25.690,24.115,22.100,21.280,21.232,22.571,21.118,17.499,15.306,
590,260.428,184.884,146.046,142.145,147.601,202.786,240.805,351.742,376.514,264.915,232.836,195.898,1107.380,2623.628,660.323,109.145,101.114,91.160,85.237,80.411,76.389,72.305,68.375,65.173,60.537,56.944,54.590,51.599,50.363,46.942,45.087,42.417,38.771,34.509,32.512,30.450,30.021,30.863,30.107,29.612,29.399,28.228,27.663,26.440,25.202,24.403,23.356,21.177,19.849,19.318,18.144,18.061,19.437,17.682,14.433,
595,252.808,171.958,130.632,130.515,139.315,187.403,207.300,275.021,383.606,273.262,222.706,183.774,266.781,1952.328,1654.770,161.648,85.865,78.962,73.638,69.689,66.129,62.810,59.714,56.032,53.080,50.369,47.897,45.864,42.798,41.427,39.346,37.547,34.684,31.072,28.697,26.668,26.775,26.533,27.372,26.585,25.522,24.592,24.171,23.514,22.737,21.877,20.653,19.372,17.804,17.042,15.828,15.307,16.472,16.828,14.707,
600,243.835,154.796,121.330,119.194,125.127,170.834,190.651,218.815,338.398,300.421,213.067,167.139,127.274,746.661,2364.717,613.268,78.437,68.001,64.062,60.674,57.543,54.854,51.984,48.984,46.422,43.327,41.330,39.058,37.673,36.012,34.451,32.552,30.243,27.060,25.458,23.918,23.299,23.270,23.541,23.138,22.985,21.930,21.716,20.922,19.632,19.254,18.323,17.222,15.870,15.103,14.183,12.957,13.093,14.516,14.393,
605,219.534,141.810,108.792,107.168,112.302,149.856,175.596,191.429,268.457,314.197,213.874,152.592,112.214,168.749,1852.429,1558.227,131.668,59.745,55.279,53.547,50.644,47.621,44.444,42.465,40.377,37.929,35.761,34.518,33.422,31.416,30.072,28.790,25.905,23.759,22.260,21.509,20.599,20.605,20.533,20.715,20.146,19.459,19.045,18.729,17.751,17.021,16.358,15.173,13.884,13.588,12.575,11.602,11.127,11.457,13.159,
610,211.899,129.514,97.428,96.317,97.148,136.728,156.328,171.260,212.562,297.910,225.172,141.896,102.504,85.280,790.027,2175.701,501.907,53.165,48.461,45.781,43.734,41.486,38.955,36.971,34.813,32.736,31.734,30.412,28.766,27.394,26.030,24.304,22.892,20.726,19.047,19.082,18.598,17.841,18.011,17.942,17.719,17.209,16.662,16.353,15.867,15.077,14.418,13.299,12.302,11.951,10.962,10.465,9.691,9.483,10.516,
615,177.558,123.646,90.009,84.534,90.337,118.809,140.708,154.890,174.895,245.868,243.612,134.125,91.896,73.057,164.852,1722.021,1263.213,89.905,41.342,38.755,37.384,35.257,33.065,31.846,30.088,28.489,26.704,25.933,24.226,23.289,22.128,21.432,19.832,18.161,16.941,16.170,16.449,15.739,15.757,15.490,15.300,14.927,14.417,14.308,13.723,13.384,12.595,11.619,10.657,10.215,9.695,8.945,8.353,8.019,8.398,
620,163.933,105.477,76.776,75.540,80.905,104.097,123.329,134.951,152.839,183.581,237.515,144.517,81.009,64.362,57.045,722.213,1914.058,402.052,36.684,33.443,32.283,30.575,28.563,26.782,25.980,24.119,23.259,21.904,21.373,19.680,19.362,19.132,16.989,15.388,14.165,13.442,13.856,14.347,13.697,13.542,12.931,12.912,12.817,12.401,11.901,11.352,10.838,10.017,9.399,8.963,8.449,7.896,7.527,6.949,6.731,
625,157.283,89.471,74.553,69.011,73.940,97.273,116.306,121.005,137.485,146.842,203.043,164.643,77.737,58.776,50.310,133.755,1572.655,1053.426,78.049,29.562,28.009,26.768,25.833,23.291,22.507,21.509,20.274,19.156,18.423,17.381,16.740,15.861,15.447,13.604,12.100,12.254,11.883,12.927,12.573,11.780,11.620,11.384,11.117,10.783,10.482,10.019,9.918,9.047,8.210,7.974,7.488,7.115,6.645,6.173,5.844,
630,124.174,89.634,70.160,66.760,70.569,91.687,100.614,108.471,122.351,127.384,156.686,178.601,85.687,54.262,46.651,41.747,703.491,1515.654,346.641,26.806,25.213,24.196,22.067,20.957,19.742,19.397,17.595,17.255,16.120,15.820,15.072,14.166,13.253,11.994,10.941,10.770,10.730,10.975,11.575,10.717,10.194,9.809,9.876,9.758,9.225,8.811,8.550,7.860,7.483,7.110,6.747,6.263,6.099,5.367,5.432,
635,107.737,83.512,63.159,60.183,69.948,82.004,94.539,101.162,110.508,111.618,120.672,164.154,107.592,51.838,42.312,36.558,116.616,1194.204,898.246,60.000,21.452,20.271,19.104,18.489,17.098,16.208,15.734,15.328,14.476,13.443,12.985,12.599,11.295,10.348,10.139,9.435,9.158,9.217,9.943,10.156,9.425,8.850,8.799,8.477,8.005,7.914,7.369,6.970,6.429,6.175,5.727,5.886,5.412,4.983,4.752,
640,123.428,71.667,57.687,52.106,57.948,75.042,88.678,91.677,103.950,104.217,102.251,130.081,127.438,58.695,38.725,32.716,30.977,484.362,1238.869,315.715,20.067,17.659,16.913,15.954,15.347,14.623,13.805,12.925,12.157,11.992,11.228,11.020,10.070,9.306,8.679,8.076,7.957,8.031,8.241,8.971,8.846,7.856,7.818,7.469,7.429,7.187,6.788,6.199,5.800,5.623,5.369,4.851,4.730,4.352,4.233,
645,124.404,72.834,53.122,55.239,55.112,72.575,85.935,86.383,98.763,98.554,96.255,99.591,134.751,76.718,36.192,31.224,28.229,96.718,950.145,814.328,58.831,15.967,14.993,14.570,13.136,12.402,11.632,11.172,10.583,10.254,10.228,9.331,9.098,8.052,7.482,7.429,7.170,7.107,7.420,7.631,8.521,7.499,6.791,6.895,6.736,6.425,6.187,5.699,5.334,5.069,4.709,4.624,4.219,3.984,4.000,
650,120.665,64.875,52.053,48.219,52.853,67.920,76.318,85.058,91.703,94.436,91.342,84.440,117.596,96.108,38.140,29.478,25.802,24.581,387.766,1180.031,384.531,14.594,13.021,12.650,11.325,11.328,10.259,10.008,9.767,9.183,9.217,8.341,7.780,7.183,6.703,6.713,6.403,6.668,6.392,6.487,7.054,7.498,6.606,6.121,5.612,5.854,5.443,5.204,4.790,4.507,4.302,4.135,3.841,3.483,3.533,
655,115.087,67.591,48.082,51.986,49.780,66.054,75.905,78.513,88.579,91.000,87.604,77.926,86.780,107.643,49.052,27.847,24.558,20.399,63.186,918.532,1147.618,44.905,11.146,10.923,9.879,9.517,9.072,8.973,8.375,8.434,7.863,7.293,7.147,6.119,5.906,5.975,5.682,5.752,5.395,5.748,5.594,6.685,6.553,5.545,5.398,5.326,5.131,4.730,4.207,3.831,3.935,3.669,3.327,3.268,3.114,
660,97.727,65.905,51.346,47.166,50.619,66.286,69.133,75.659,84.213,89.067,85.784,76.729,72.604,101.558,67.201,30.209,23.199,19.465,18.776,375.456,1497.677,247.702,11.171,8.993,9.232,8.426,8.045,7.751,7.509,6.833,6.745,6.542,6.161,5.449,5.032,5.159,5.190,4.984,4.945,5.032,4.976,5.295,6.336,5.496,4.773,4.623,4.257,4.026,3.705,3.676,3.580,3.216,3.073,2.949,2.985,
665,106.804,57.949,59.272,48.252,46.797,61.704,70.600,76.280,83.066,85.782,84.828,78.375,65.489,80.172,84.055,36.640,22.654,19.395,16.752,62.602,876.154,636.816,39.104,8.267,7.390,7.110,6.783,6.329,6.014,5.694,5.646,5.312,5.012,4.666,4.166,4.442,4.311,4.435,4.371,4.509,4.334,4.399,5.311,5.834,4.392,3.972,3.965,3.548,3.315,3.333,3.124,2.730,2.931,2.627,2.653,
670,103.631,60.200,48.241,46.301,47.546,62.150,69.787,75.003,82.983,85.170,85.766,79.013,64.968,61.709,86.966,49.661,24.577,19.427,16.030,15.441,309.794,886.889,225.823,8.150,6.891,6.051,5.606,5.438,5.309,5.270,5.180,4.619,4.592,3.910,3.608,3.507,3.579,3.902,3.623,3.685,3.727,3.671,4.077,5.288,5.089,3.883,3.423,3.263,2.891,2.857,2.584,2.567,2.520,2.375,2.424,
675,129.394,61.439,50.319,47.888,48.104,60.934,67.722,74.798,81.115,86.261,85.501,80.420,67.863,53.858,77.754,66.250,29.444,20.721,16.866,14.138,53.657,698.287,558.591,32.187,5.931,5.160,4.959,4.834,4.465,4.511,4.267,4.067,3.839,3.626,3.089,3.402,3.191,3.271,3.368,3.380,3.351,3.271,3.267,4.002,5.077,3.971,3.303,2.926,2.552,2.514,2.407,2.276,2.277,2.128,2.319,
680,169.787,71.187,49.610,50.663,50.976,61.525,70.483,74.875,83.626,86.010,83.751,82.696,69.827,52.692,60.696,76.022,39.018,22.636,19.365,15.579,14.562,273.639,779.145,209.258,6.218,4.565,4.006,4.205,3.860,3.534,3.867,3.313,3.406,3.000,2.714,2.870,2.651,2.903,3.027,2.845,3.102,3.062,3.151,3.246,3.967,4.653,3.188,2.517,2.375,2.342,2.310,2.225,2.252,2.056,2.217,
685,208.779,73.142,58.437,53.958,51.791,66.986,71.150,74.085,81.452,83.345,85.654,84.426,70.616,57.440,50.288,75.096,54.455,25.798,20.583,17.912,14.145,51.580,564.359,540.703,28.429,4.131,3.667,3.348,3.207,3.189,3.110,3.148,2.802,2.614,2.591,2.446,2.531,2.750,2.564,2.730,2.576,2.592,2.711,2.809,3.082,4.335,3.840,2.512,2.141,2.192,2.109,2.185,2.079,1.915,2.048,
690,256.879,101.251,71.543,66.429,60.931,70.468,72.753,74.155,81.919,85.304,84.560,85.350,75.252,57.415,47.562,62.638,68.265,32.337,23.936,19.568,16.237,14.497,225.369,755.137,164.745,4.459,3.275,2.955,3.004,2.553,2.662,2.618,2.465,2.240,2.250,2.280,2.198,2.265,2.379,2.319,2.453,2.507,2.418,2.513,2.512,2.976,4.270,2.823,1.957,1.959,2.117,2.000,2.087,1.917,1.937,
695,263.644,134.712,79.409,71.667,70.982,77.193,77.418,73.478,80.849,84.063,88.167,84.504,75.549,61.613,50.038,52.907,72.816,45.049,26.799,23.948,19.089,15.932,44.807,559.643,408.572,23.013,3.030,2.725,2.570,2.364,2.268,2.120,2.158,2.011,1.919,2.105,2.088,2.175,2.212,2.088,2.394,2.223,2.235,2.272,2.283,2.441,3.243,3.586,2.228,2.088,2.101,2.110,2.142,1.950,1.952,
700,213.880,189.962,89.711,81.936,75.066,81.927,77.410,79.351,80.400,82.215,86.683,86.812,80.654,67.010,54.318,49.102,65.871,58.086,33.822,27.276,23.681,19.708,15.960,209.391,593.135,134.904,3.436,2.510,2.471,2.101,2.071,2.002,1.860,1.816,1.625,1.817,1.813,1.931,1.952,1.873,2.019,2.041,2.135,2.371,2.095,2.264,2.381,3.513,2.976,2.177,2.069,2.241,2.311,1.950,2.187,
